"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045188","regulation of circadian sleep/wake cycle, non-REM sleep","4/865","15/28905",0.266666666666667,8.91098265895954,5.3827017231437,0.000835083288904513,0.0132622254249742,0.0104219009175098,"16193/16490/19218/11657",4
"GO:0150079","negative regulation of neuroinflammatory response","4/865","15/28905",0.266666666666667,8.91098265895954,5.3827017231437,0.000835083288904513,0.0132622254249742,0.0104219009175098,"83433/217166/16000/57781",4
"GO:1903238","positive regulation of leukocyte tethering or rolling","4/865","15/28905",0.266666666666667,8.91098265895954,5.3827017231437,0.000835083288904513,0.0132622254249742,0.0104219009175098,"19204/20344/20339/26887",4
"GO:0045638","negative regulation of myeloid cell differentiation","10/865","100/28905",0.1,3.34161849710983,4.11983880224404,0.000835415774801526,0.0132622254249742,0.0104219009175098,"13388/18729/100038909/14728/235497/12262/18733/18722/18725/100041146",10
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","9/865","83/28905",0.108433734939759,3.62344174385403,4.20384250800019,0.000839436605487184,0.0132811872363107,0.0104368017439271,"83433/17381/16193/16181/77772/23960/246727/20186/17940",9
"GO:0098581","detection of external biotic stimulus","6/865","38/28905",0.157894736842105,5.27623973227867,4.63287987878667,0.000859691327099943,0.0135560051880625,0.0106527628946189,"83433/21897/56644/69165/56620/17940",6
"GO:0050798","activated T cell proliferation","7/865","52/28905",0.134615384615385,4.49833259226323,4.43471079984752,0.000868700289407652,0.013652249698751,0.0107283950545398,"14728/16414/16000/16184/21950/15930/16160",7
"GO:0002367","cytokine production involved in immune response","14/865","176/28905",0.0795454545454545,2.658105622701,3.87530862239084,0.000879384539121231,0.0137536383099909,0.0108080696209604,"14990/21687/22418/14728/14125/16193/11433/18173/100689/56644/20371/19074/16160/58218",14
"GO:0002218","activation of innate immune response","20/865","303/28905",0.066006600660066,2.20568877697018,3.70558137449543,0.00088100556103581,0.0137536383099909,0.0108080696209604,"15481/83433/15519/217303/279572/226421/217166/21897/15951/56644/234311/637515/56620/231655/414084/23960/382551/246727/20186/20202",20
"GO:0032418","lysosome localization","10/865","101/28905",0.099009900990099,3.30853316545527,4.08195701752012,0.000902829290700785,0.0140013030924191,0.0110026929017834,"243978/233231/14126/14125/225642/243979/12523/217303/56743/214084",10
"GO:1990849","vacuolar localization","10/865","101/28905",0.099009900990099,3.30853316545527,4.08195701752012,0.000902829290700785,0.0140013030924191,0.0110026929017834,"243978/233231/14126/14125/225642/243979/12523/217303/56743/214084",10
"GO:0032147","activation of protein kinase activity","9/865","84/28905",0.107142857142857,3.58030553261767,4.15962593436094,0.000915646789458979,0.0141533692883807,0.0111221916115724,"22418/217303/16000/21897/18173/54635/269582/16160/11553",9
"GO:0032703","negative regulation of interleukin-2 production","5/865","26/28905",0.192307692307692,6.4261894175189,4.86170465269191,0.000924885638307258,0.0142027373019798,0.0111609866500924,"12490/14728/260315/20371/20186",5
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","5/865","26/28905",0.192307692307692,6.4261894175189,4.86170465269191,0.000924885638307258,0.0142027373019798,0.0111609866500924,"16193/17085/13039/20371/240873",5
"GO:0045637","regulation of myeloid cell differentiation","17/865","239/28905",0.0711297071129707,2.37688344982707,3.7541412183048,0.000928665652015221,0.0142143319179789,0.0111700980876715,"13388/83433/18729/100038909/14728/16323/235497/12262/226421/20259/18733/18722/20308/18725/13386/100041146/16160",17
"GO:0050878","regulation of body fluid levels","22/865","350/28905",0.0628571428571429,2.10044591246903,3.6379746197113,0.000952103157987176,0.0145257556473433,0.0114148252844122,"18162/18787/21990/14728/16193/100503895/19124/14069/20344/15442/18442/14065/14724/12669/19218/234199/13035/217847/20533/385643/11553/20202",22
"GO:0051952","regulation of amine transport","11/865","120/28905",0.0916666666666667,3.06315028901734,3.97774001790124,0.000972199338541273,0.014643554233269,0.0115073953585438,"17918/18751/12286/16490/110058/72401/54140/110877/19218/16181/57394",11
"GO:0022612","gland morphogenesis","13/865","158/28905",0.0822784810126582,2.74943294065998,3.87282258319399,0.000972217769422891,0.014643554233269,0.0115073953585438,"22418/13123/21923/16193/16889/12578/238057/16000/17242/234199/13983/214593/20682",13
"GO:0071774","response to fibroblast growth factor","10/865","102/28905",0.0980392156862745,3.27609656579395,4.0445474099315,0.000974640790289723,0.014643554233269,0.0115073953585438,"68169/15245/22418/14219/13655/80752/64654/16591/396184/83379",10
"GO:0002920","regulation of humoral immune response","7/865","53/28905",0.132075471698113,4.41345839240921,4.36860330395738,0.000975405932116022,0.014643554233269,0.0115073953585438,"83433/14128/14130/16447/17174/232345/12269",7
"GO:0045907","positive regulation of vasoconstriction","7/865","53/28905",0.132075471698113,4.41345839240921,4.36860330395738,0.000975405932116022,0.014643554233269,0.0115073953585438,"18166/21391/17130/11549/54140/19218/11553",7
"GO:0006575","cellular modified amino acid metabolic process","15/865","199/28905",0.0753768844221105,2.51880791239434,3.77607900538028,0.00101631008887533,0.015209048113456,0.0119517793891205,"270685/54486/13038/78070/21819/13030/114479/13039/30805/70337/14711/320452/214593/112407/53320",15
"GO:0070231","T cell apoptotic process","8/865","69/28905",0.115942028985507,3.87434028650415,4.19849115189988,0.0010387260429369,0.0154951545262238,0.0121766113905519,"16197/22418/16889/20612/16184/22163/16854/15930",8
"GO:0050890","cognition","23/865","376/28905",0.0611702127659574,2.04407514450867,3.57915435557943,0.00106190097869735,0.0157907363889204,0.0124088895178891,"17762/13123/83433/18212/16000/19049/18733/14799/211612/18190/17242/56710/12669/12290/13653/12661/14168/14811/16181/259277/268354/11838/13983",23
"GO:0007204","positive regulation of cytosolic calcium ion concentration","15/865","200/28905",0.075,2.50621387283237,3.75423011314438,0.0010690749818767,0.0158472660562733,0.0124533124237871,"12267/12774/19222/12286/18442/11549/54140/19218/19228/227288/12777/330122/239556/385643/12771",15
"GO:0006869","lipid transport","26/865","447/28905",0.058165548098434,1.94367071420258,3.53158834441509,0.00108145328743334,0.0159151784587537,0.0125066802641789,"18782/28250/68453/18126/83433/16891/16323/228432/16889/18442/20288/20750/225579/19156/74152/18784/78896/14080/20608/13124/75497/20186/381524/238055/213948/20533",26
"GO:0033084","regulation of immature T cell proliferation in thymus","4/865","16/28905",0.25,8.35404624277457,5.16794778027098,0.00108720414668226,0.0159151784587537,0.0125066802641789,"12578/21942/20371/21950",4
"GO:0042748","circadian sleep/wake cycle, non-REM sleep","4/865","16/28905",0.25,8.35404624277457,5.16794778027098,0.00108720414668226,0.0159151784587537,0.0125066802641789,"16193/16490/19218/11657",4
"GO:0072672","neutrophil extravasation","4/865","16/28905",0.25,8.35404624277457,5.16794778027098,0.00108720414668226,0.0159151784587537,0.0125066802641789,"17242/19218/68891/58218",4
"GO:0090659","walking behavior","7/865","54/28905",0.12962962962963,4.33172768143866,4.30411597603922,0.0010921552716543,0.0159380050357253,0.0125246181528711,"17762/12286/13131/19156/80297/16513/20273",7
"GO:0009615","response to virus","23/865","377/28905",0.0610079575596817,2.03865319452324,3.56536171524537,0.0010998224689249,0.0159618087830886,0.0125433239347845,"11810/18985/17381/15519/16193/279572/15951/16411/100689/112419/234311/637515/17857/15061/15945/17329/231655/276950/23960/20371/246727/214593/16160",23
"GO:0032740","positive regulation of interleukin-17 production","5/865","27/28905",0.185185185185185,6.18818240205523,4.73708945146178,0.00110737383768608,0.0159618087830886,0.0125433239347845,"16193/17085/18413/20186/16160",5
"GO:0034368","protein-lipid complex remodeling","5/865","27/28905",0.185185185185185,6.18818240205523,4.73708945146178,0.00110737383768608,0.0159618087830886,0.0125433239347845,"68453/16891/18784/20186/238055",5
"GO:0034369","plasma lipoprotein particle remodeling","5/865","27/28905",0.185185185185185,6.18818240205523,4.73708945146178,0.00110737383768608,0.0159618087830886,0.0125433239347845,"68453/16891/18784/20186/238055",5
"GO:0032731","positive regulation of interleukin-1 beta production","8/865","70/28905",0.114285714285714,3.81899256812552,4.14744844689547,0.00114251298425396,0.0163678918079554,0.0128624375762609,"12774/22418/16193/15507/15951/56644/637515/13653",8
"GO:0097006","regulation of plasma lipoprotein particle levels","8/865","70/28905",0.114285714285714,3.81899256812552,4.14744844689547,0.00114251298425396,0.0163678918079554,0.0128624375762609,"68453/83433/16891/16889/20288/18784/20186/238055",8
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","17/865","244/28905",0.069672131147541,2.32817682175685,3.65934337928581,0.00116485518919614,0.0166372478238074,0.0130741065547914,"54409/18162/19222/11549/19156/207728/381413/14744/15945/12669/19218/19228/17329/23984/20608/116903/11553",17
"GO:0060761","negative regulation of response to cytokine stimulus","9/865","87/28905",0.103448275862069,3.4568467211481,4.03091642247191,0.00117857374070404,0.0167314743431065,0.013148152909492,"83433/17381/16193/16181/77772/23960/246727/20186/17940",9
"GO:0150076","neuroinflammatory response","9/865","87/28905",0.103448275862069,3.4568467211481,4.03091642247191,0.00117857374070404,0.0167314743431065,0.013148152909492,"17918/83433/12259/217166/16000/21897/57781/239849/74603",9
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","7/865","55/28905",0.127272727272727,4.2529689963216,4.24117686234122,0.00121959226844494,0.0171582756569544,0.0134835476763468,"17082/16197/14728/14130/20371/240873/12269",7
"GO:0032330","regulation of chondrocyte differentiation","7/865","55/28905",0.127272727272727,4.2529689963216,4.24117686234122,0.00121959226844494,0.0171582756569544,0.0134835476763468,"14219/242316/22402/108153/17242/239337/20682",7
"GO:0045581","negative regulation of T cell differentiation","7/865","55/28905",0.127272727272727,4.2529689963216,4.24117686234122,0.00121959226844494,0.0171582756569544,0.0134835476763468,"14728/15507/12578/17242/12477/20371/240873",7
"GO:0002221","pattern recognition receptor signaling pathway","18/865","267/28905",0.0674157303370786,2.2527765149055,3.61206797785893,0.0012309273718702,0.0172660528967703,0.0135682426410704,"15481/83433/217303/279572/226421/217166/21897/15951/56644/234311/637515/231655/414084/23960/382551/246727/20186/20202",18
"GO:0042692","muscle cell differentiation","27/865","476/28905",0.0567226890756303,1.89545587020936,3.4599107476844,0.00126448269813344,0.0176839410670508,0.0138966331611909,"54409/79362/13388/244723/20307/234214/17130/16000/79221/22402/11549/225638/18807/23886/15945/17329/22422/22431/228785/207215/13874/69852/23956/20682/233199/22437/70127",27
"GO:0007611","learning or memory","21/865","335/28905",0.0626865671641791,2.09474592356138,3.53979933557367,0.00127080291377293,0.017692984027324,0.0139037394222405,"17762/13123/83433/18212/16000/19049/18733/14799/211612/18190/17242/56710/12290/13653/14168/14811/16181/259277/268354/11838/13983",21
"GO:0042445","hormone metabolic process","17/865","246/28905",0.0691056910569106,2.30924855491329,3.62207270791247,0.00127265984278261,0.017692984027324,0.0139037394222405,"13070/56448/12286/16000/13038/20856/21819/13030/20750/114479/13076/13039/70337/394432/13653/58226/214593",17
"GO:0048520","positive regulation of behavior","6/865","41/28905",0.146341463414634,4.89017341040462,4.37804937217815,0.00129776056126018,0.017988722352099,0.0141361405027192,"18619/225642/109648/18143/19218/11657",6
"GO:0006817","phosphate ion transport","5/865","28/28905",0.178571428571429,5.96717588769612,4.61860202077534,0.00131521938882819,0.0181238003170196,0.014242289291586,"20856/19886/56857/64654/20379",5
"GO:0042430","indole-containing compound metabolic process","5/865","28/28905",0.178571428571429,5.96717588769612,4.61860202077534,0.00131521938882819,0.0181238003170196,0.014242289291586,"21990/56448/14811/107766/15930",5
"GO:0043300","regulation of leukocyte degranulation","7/865","56/28905",0.125,4.17702312138728,4.17971847182723,0.00135837973548346,0.018663819815897,0.0146666547001415,"14126/14125/12523/19204/16414/217303/68891",7
"GO:0045667","regulation of osteoblast differentiation","13/865","164/28905",0.0792682926829268,2.64884393063584,3.7191916660194,0.00136715235623958,0.0186751422150285,0.0146755522205889,"16193/17130/16000/15951/14119/22402/80752/71584/225998/13386/64654/22422/20682",13
"GO:0098773","skin epidermis development","13/865","164/28905",0.0792682926829268,2.64884393063584,3.7191916660194,0.00136715235623958,0.0186751422150285,0.0146755522205889,"235505/13388/17918/22418/16323/14313/15442/13039/55948/214531/16678/16870/20682",13
"GO:0010959","regulation of metal ion transport","25/865","431/28905",0.0580046403712297,1.93829379182705,3.44707919271009,0.00138712106928486,0.0188538352602455,0.0148159752003094,"17918/18787/83433/14126/217154/12523/16000/20856/57814/241528/14065/12061/70261/15945/80297/19218/16854/14168/17329/12478/329693/12287/16499/80982/108017",25
"GO:0033083","regulation of immature T cell proliferation","4/865","17/28905",0.235294117647059,7.86263175790547,4.97112223386156,0.00138825856566183,0.0188538352602455,0.0148159752003094,"12578/21942/20371/21950",4
"GO:0031214","biomineral tissue development","14/865","185/28905",0.0756756756756757,2.52879237619122,3.66387103163282,0.00142054766809333,0.0191877966800665,0.0150784132690434,"16000/18675/12842/17313/14119/20750/80752/15891/13386/64654/19228/16591/214593/20682",14
"GO:0048872","homeostasis of number of cells","24/865","408/28905",0.0588235294117647,1.96565793947637,3.45026020635003,0.00142101580009856,0.0191877966800665,0.0150784132690434,"100039795/59308/16197/53945/14728/16193/16323/16889/14130/57916/18733/16184/20296/20311/22163/21935/213439/110257/20371/245607/19824/15377/20682/20533",24
"GO:0030100","regulation of endocytosis","21/865","339/28905",0.0619469026548673,2.07002915750166,3.48071743453794,0.00147054238103897,0.0197631000356266,0.0155305059139073,"13388/18787/22418/83433/16019/23969/217303/14130/56807/269994/18173/20339/56644/18784/69165/20296/16016/16854/11838/20379/68891",21
"GO:0042119","neutrophil activation","6/865","42/28905",0.142857142857143,4.77374071015689,4.29856987541587,0.00147623922377206,0.0197631000356266,0.0155305059139073,"19204/16414/217303/13035/246256/68891",6
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","6/865","42/28905",0.142857142857143,4.77374071015689,4.29856987541587,0.00147623922377206,0.0197631000356266,0.0155305059139073,"14065/12061/15945/17329/12478/80982",6
"GO:0001656","metanephros development","9/865","90/28905",0.1,3.34161849710983,3.90774401119243,0.00149933514608857,0.0200152723053131,0.0157286713291827,"14561/268902/242316/20537/58198/13653/22422/22431/20682",9
"GO:0089718","amino acid import across plasma membrane","7/865","57/28905",0.12280701754386,4.10374201399452,4.11967742469711,0.0015091986889536,0.0200898714996968,0.0157872938746064,"21366/102680/72401/30805/16513/245128/57394",7
"GO:0042752","regulation of circadian rhythm","11/865","127/28905",0.0866141732283465,2.89431523371717,3.75769763549138,0.00154433392333207,0.0204655211380382,0.0160824919416758,"353187/11865/18628/16193/211949/16490/217166/18143/225998/19218/11657",11
"GO:0045187","regulation of circadian sleep/wake cycle, sleep","5/865","29/28905",0.172413793103448,5.76141120191349,4.50571995158267,0.00155048425731892,0.0204655211380382,0.0160824919416758,"18628/16193/16490/19218/11657",5
"GO:0098543","detection of other organism","5/865","29/28905",0.172413793103448,5.76141120191349,4.50571995158267,0.00155048425731892,0.0204655211380382,0.0160824919416758,"21897/56644/69165/56620/17940",5
"GO:0055088","lipid homeostasis","14/865","187/28905",0.0748663101604278,2.50174646842447,3.61858143195422,0.00157255547576466,0.0206987063882861,0.016265736721163,"74121/68453/353187/13123/83433/16891/16889/217166/26424/79221/11890/20186/381524/238055",14
"GO:1903532","positive regulation of secretion by cell","23/865","389/28905",0.0591259640102828,1.97576414996211,3.40308956159492,0.00165412331376054,0.021711523607153,0.0170616424130314,"83433/245049/18751/14126/14125/19204/16414/276952/56807/16000/18442/20750/170639/54140/110877/78896/16854/58226/27062/20186/68891/239556/12287",23
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","7/865","58/28905",0.120689655172414,4.03298784133945,4.06099413423755,0.0016727476507431,0.0217742947359061,0.0171109700683368,"12873/17227/276952/11549/170639/54140/217246",7
"GO:0032757","positive regulation of interleukin-8 production","7/865","58/28905",0.120689655172414,4.03298784133945,4.06099413423755,0.0016727476507431,0.0217742947359061,0.0171109700683368,"18126/18787/22418/16193/21897/56644/12165",7
"GO:0002335","mature B cell differentiation","6/865","43/28905",0.13953488372093,4.66272348433929,4.22156201058884,0.00167280706526114,0.0217742947359061,0.0171109700683368,"18985/13388/14728/16193/12478/12557",6
"GO:0007416","synapse assembly","16/865","231/28905",0.0692640692640693,2.3145409503791,3.52317319079575,0.00170343367885841,0.0221116984998775,0.0173761132463951,"11519/17762/22418/246316/18212/12286/270190/14799/18190/16979/382864/21826/14168/14404/27083/396184",16
"GO:0002862","negative regulation of inflammatory response to antigenic stimulus","4/865","18/28905",0.222222222222222,7.42581888246628,4.78973554689931,0.00174292903538874,0.0224384206501142,0.0176328624546321,"83433/14130/109648/16160",4
"GO:0033080","immature T cell proliferation in thymus","4/865","18/28905",0.222222222222222,7.42581888246628,4.78973554689931,0.00174292903538874,0.0224384206501142,0.0176328624546321,"12578/21942/20371/21950",4
"GO:0050855","regulation of B cell receptor signaling pathway","4/865","18/28905",0.222222222222222,7.42581888246628,4.78973554689931,0.00174292903538874,0.0224384206501142,0.0176328624546321,"18751/217303/12478/329693",4
"GO:0009308","amine metabolic process","11/865","129/28905",0.0852713178294574,2.84944212931846,3.69758709597223,0.00175072334194587,0.0224771830158569,0.0176633232198622,"76507/17918/56448/109648/67847/13076/14811/16591/20186/107766/15930",11
"GO:0051345","positive regulation of hydrolase activity","27/865","488/28905",0.055327868852459,1.84884629963044,3.32160419640165,0.0018038803057478,0.0230965492008418,0.0181500419118408,"68453/50778/22418/20307/217303/12578/19734/13038/15951/326623/20339/13033/19156/56644/18784/13039/20308/20296/637515/20305/70261/14744/70835/74563/20293/20202/20306",27
"GO:0034367","protein-containing complex remodeling","5/865","30/28905",0.166666666666667,5.56936416184971,4.39798177579721,0.00181526363966197,0.0231791408770967,0.018214945217203,"68453/16891/18784/20186/238055",5
"GO:2000300","regulation of synaptic vesicle exocytosis","7/865","59/28905",0.11864406779661,3.96463211521505,4.00361251832659,0.00184974190538398,0.0235553854021662,0.0185106107661874,"18751/18166/109648/18442/12290/20964/116837",7
"GO:0002700","regulation of production of molecular mediator of immune response","16/865","233/28905",0.0686695278969957,2.294673646084,3.4850362324577,0.00185981534968351,0.0236196549409806,0.0185611159223037,"14990/21687/22418/14728/14125/16019/16193/11433/14130/16447/69816/100689/56644/22163/20371/19074",16
"GO:0046209","nitric oxide metabolic process","9/865","93/28905",0.0967741935483871,3.23382435204177,3.78967368166855,0.00188671742520675,0.0237289323491988,0.0186469897696015,"18126/15519/16193/11433/16414/109648/16000/56644/77777",9
"GO:0051937","catecholamine transport","9/865","93/28905",0.0967741935483871,3.23382435204177,3.78967368166855,0.00188671742520675,0.0237289323491988,0.0186469897696015,"17918/18751/16490/110058/214084/110877/19218/27083/27062",9
"GO:0032660","regulation of interleukin-17 production","6/865","44/28905",0.136363636363636,4.55675249605885,4.14688812560458,0.00188861900374555,0.0237289323491988,0.0186469897696015,"16193/17085/18413/20371/20186/16160",6
"GO:0046006","regulation of activated T cell proliferation","6/865","44/28905",0.136363636363636,4.55675249605885,4.14688812560458,0.00188861900374555,0.0237289323491988,0.0186469897696015,"14728/16000/16184/21950/15930/16160",6
"GO:0031623","receptor internalization","12/865","150/28905",0.08,2.67329479768786,3.60877186109695,0.00190548996075223,0.0238770595348659,0.0187633930731756,"54409/14728/23969/16414/269994/14799/20339/14800/19218/227288/11838/20379",12
"GO:0030534","adult behavior","14/865","191/28905",0.0732984293193717,2.4493538722271,3.52973656698906,0.00191738226965904,0.023962178949808,0.0188302827602573,"17762/217843/12286/109648/233878/19049/18190/13131/18507/80297/12661/16513/20273/15438",14
"GO:0009620","response to fungus","8/865","76/28905",0.105263157894737,3.51749315485245,3.85974247164111,0.00195139647765605,0.024258232932555,0.0190629318953423,"109648/100689/56644/18784/69165/56620/17474/13035",8
"GO:0048168","regulation of neuronal synaptic plasticity","8/865","76/28905",0.105263157894737,3.51749315485245,3.85974247164111,0.00195139647765605,0.024258232932555,0.0190629318953423,"14130/13653/14811/16513/228785/20964/11838/116837",8
"GO:0002438","acute inflammatory response to antigenic stimulus","7/865","60/28905",0.116666666666667,3.8985549132948,3.94747973737561,0.00204091271402063,0.0251712568062544,0.0197804166342986,"18782/14990/14125/14130/109648/16016/246256",7
"GO:0002820","negative regulation of adaptive immune response","7/865","60/28905",0.116666666666667,3.8985549132948,3.94747973737561,0.00204091271402063,0.0251712568062544,0.0197804166342986,"17082/16197/14728/14130/20371/240873/12269",7
"GO:0043030","regulation of macrophage activation","7/865","60/28905",0.116666666666667,3.8985549132948,3.94747973737561,0.00204091271402063,0.0251712568062544,0.0197804166342986,"17082/22418/83433/12523/217166/18784/77777",7
"GO:0042476","odontogenesis","11/865","132/28905",0.0833333333333333,2.78468208092486,3.60955180481055,0.00210200777486282,0.0256402574204879,0.0201489730247357,"12490/13388/17918/18787/16323/14313/18675/243612/12842/80752/22422",11
"GO:0007274","neuromuscular synaptic transmission","5/865","31/28905",0.161290322580645,5.38970725340295,4.29497808914083,0.0021116790001551,0.0256402574204879,0.0201489730247357,"12286/13655/12669/19400/228785",5
"GO:0032928","regulation of superoxide anion generation","5/865","31/28905",0.161290322580645,5.38970725340295,4.29497808914083,0.0021116790001551,0.0256402574204879,0.0201489730247357,"17762/11433/16414/56644/68891",5
"GO:0042634","regulation of hair cycle","5/865","31/28905",0.161290322580645,5.38970725340295,4.29497808914083,0.0021116790001551,0.0256402574204879,0.0201489730247357,"11865/22418/16323/14313/15442",5
"GO:0050802","circadian sleep/wake cycle, sleep","5/865","31/28905",0.161290322580645,5.38970725340295,4.29497808914083,0.0021116790001551,0.0256402574204879,0.0201489730247357,"18628/16193/16490/19218/11657",5
"GO:1905523","positive regulation of macrophage migration","5/865","31/28905",0.161290322580645,5.38970725340295,4.29497808914083,0.0021116790001551,0.0256402574204879,0.0201489730247357,"12267/83433/17242/20296/240873",5
"GO:0045066","regulatory T cell differentiation","6/865","45/28905",0.133333333333333,4.45549132947977,4.07442121460222,0.00212485235534804,0.0257114982241495,0.0202049564342506,"18782/14728/15507/17242/12477/20371",6
"GO:0001820","serotonin secretion","4/865","19/28905",0.210526315789474,7.0349863097049,4.62176021348512,0.00215584811668757,0.0257114982241495,0.0202049564342506,"14125/217303/214084/16854",4
"GO:0001878","response to yeast","4/865","19/28905",0.210526315789474,7.0349863097049,4.62176021348512,0.00215584811668757,0.0257114982241495,0.0202049564342506,"109648/56644/69165/56620",4
"GO:0002921","negative regulation of humoral immune response","4/865","19/28905",0.210526315789474,7.0349863097049,4.62176021348512,0.00215584811668757,0.0257114982241495,0.0202049564342506,"14130/17174/232345/12269",4
"GO:0033079","immature T cell proliferation","4/865","19/28905",0.210526315789474,7.0349863097049,4.62176021348512,0.00215584811668757,0.0257114982241495,0.0202049564342506,"12578/21942/20371/21950",4
"GO:0045956","positive regulation of calcium ion-dependent exocytosis","4/865","19/28905",0.210526315789474,7.0349863097049,4.62176021348512,0.00215584811668757,0.0257114982241495,0.0202049564342506,"56807/58226/27062/239556",4
"GO:1900452","regulation of long-term synaptic depression","4/865","19/28905",0.210526315789474,7.0349863097049,4.62176021348512,0.00215584811668757,0.0257114982241495,0.0202049564342506,"17762/18619/18733/11838",4
"GO:0071695","anatomical structure maturation","20/865","327/28905",0.0611620795107034,2.04380336214668,3.33406970365659,0.00218432540396458,0.0258814683480252,0.020338524650233,"17918/22418/12259/14561/12286/233781/16000/80752/319504/56644/108153/13039/21367/80297/56739/19228/269116/13874/239337/13983",20
"GO:0002260","lymphocyte homeostasis","9/865","95/28905",0.0947368421052632,3.1657438393672,3.71360138049382,0.0021866233101013,0.0258814683480252,0.020338524650233,"16197/53945/57916/18733/16184/22163/21935/213439/20371",9
"GO:2001057","reactive nitrogen species metabolic process","9/865","95/28905",0.0947368421052632,3.1657438393672,3.71360138049382,0.0021866233101013,0.0258814683480252,0.020338524650233,"18126/15519/16193/11433/16414/109648/16000/56644/77777",9
"GO:0015833","peptide transport","21/865","351/28905",0.0598290598290598,1.99925892989477,3.30823340043188,0.0022378838196448,0.026421648413344,0.0207630162372757,"18126/100039795/11865/17918/13924/245049/18751/16193/276952/217166/18575/214084/78896/19218/12290/16181/20186/114644/57394/12557/20202",21
"GO:0001936","regulation of endothelial cell proliferation","12/865","153/28905",0.0784313725490196,2.62087725263516,3.53069202264376,0.00224957073630639,0.0264930648869768,0.0208191376941375,"21687/22418/13655/16000/17242/20296/13386/226841/76905/16160/12771/12165",12
"GO:0080164","regulation of nitric oxide metabolic process","8/865","78/28905",0.102564102564103,3.42730102267674,3.77024210789967,0.00230337893562862,0.0270589440462973,0.0212638244899611,"15519/16193/11433/16414/109648/16000/56644/77777",8
"GO:0021700","developmental maturation","23/865","400/28905",0.0575,1.92143063583815,3.25934358340711,0.00235680144754621,0.0276174813017946,0.0217027417718654,"17918/22418/12259/14561/140494/12286/233781/233878/16000/80752/319504/56644/108153/13039/21367/80297/56739/19228/269116/208898/13874/239337/13983",23
"GO:0050829","defense response to Gram-negative bacterium","11/865","134/28905",0.082089552238806,2.74311966180657,3.55222237613232,0.00236648569313307,0.0276619807761997,0.0217377109492297,"17110/18787/83433/16019/109648/18173/20311/13035/12945/16160/58218",11
"GO:0032924","activin receptor signaling pathway","6/865","46/28905",0.130434782608696,4.35863282231716,4.00404387727466,0.00238270461931197,0.0277136856587796,0.0217783423776612,"16323/17130/14313/242316/238057/12165",6
"GO:0033028","myeloid cell apoptotic process","6/865","46/28905",0.130434782608696,4.35863282231716,4.00404387727466,0.00238270461931197,0.0277136856587796,0.0217783423776612,"12774/16193/16889/12578/14130/23845",6
"GO:0002705","positive regulation of leukocyte mediated immunity","14/865","196/28905",0.0714285714285714,2.38687035507845,3.42178636515308,0.00243433918348138,0.0281234136277433,0.0221003203382856,"14990/83433/14125/14128/16193/19204/16414/56644/20296/77777/16016/20371/68891/16160",14
"GO:0006516","glycoprotein catabolic process","5/865","32/28905",0.15625,5.2212789017341,4.19634420743013,0.00244187119815265,0.0281234136277433,0.0221003203382856,"17381/15442/13039/239337/23956",5
"GO:0006837","serotonin transport","5/865","32/28905",0.15625,5.2212789017341,4.19634420743013,0.00244187119815265,0.0281234136277433,0.0221003203382856,"14125/217303/214084/110877/16854",5
"GO:0061036","positive regulation of cartilage development","5/865","32/28905",0.15625,5.2212789017341,4.19634420743013,0.00244187119815265,0.0281234136277433,0.0221003203382856,"22418/242316/17242/20682/12165",5
"GO:0042446","hormone biosynthetic process","7/865","62/28905",0.112903225806452,3.77279507738206,3.83876412516219,0.00246878392532283,0.0283638524818875,0.0222892652426521,"13070/12286/16000/20856/21819/13653/58226",7
"GO:0045669","positive regulation of osteoblast differentiation","8/865","79/28905",0.10126582278481,3.38391746542767,3.72658123961063,0.00249708050088968,0.0286189787162942,0.0224897519823389,"16193/16000/15951/14119/22402/80752/71584/22422",8
"GO:0002312","B cell activation involved in immune response","9/865","97/28905",0.0927835051546392,3.10047077051427,3.63951889763432,0.00252328024373381,0.0288408933926011,0.0226641399673491,"18985/13388/14728/16193/17079/26909/12478/20371/12557",9
"GO:0045860","positive regulation of protein kinase activity","19/865","308/28905",0.0616883116883117,2.06138803393139,3.2891776534851,0.00252871846728062,0.0288408933926011,0.0226641399673491,"22418/14125/15519/217303/15516/16000/320207/21897/18173/56742/11549/54635/13131/269582/239126/13874/16160/80982/11553",19
"GO:0002643","regulation of tolerance induction","4/865","20/28905",0.2,6.68323699421965,4.46552579095809,0.00263157400425983,0.0298690005942438,0.0234720610397749,"14728/16184/20371/15930",4
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","4/865","20/28905",0.2,6.68323699421965,4.46552579095809,0.00263157400425983,0.0298690005942438,0.0234720610397749,"83433/14128/14130/12269",4
