ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000033111,ENSMUSG00000033111,3830406C13Rik,-0.027443911,4.818980582,0.052971153,0.817971617,0.998267784,218734,Cep15,-0.027443911,FALSE
ENSMUSG00000071181,ENSMUSG00000071181,3830408C21Rik,0.240434099,-0.873082022,0.194788575,0.658960657,0.998267784,100040322,3830408C21Rik,0.240434099,FALSE
ENSMUSG00000038917,ENSMUSG00000038917,3930402G23Rik,0.250190035,-0.21668176,0.346479846,0.5561126,0.998267784,665306,3930402G23Rik,0.250190035,FALSE
ENSMUSG00000039372,ENSMUSG00000039372,4-Mar,-0.099978631,3.205483178,0.331611734,0.564711578,0.998267784,381270,Marchf4,-0.099978631,FALSE
ENSMUSG00000020486,ENSMUSG00000020486,4-Sep,-0.109570636,7.561366687,0.91341465,0.339210032,0.997372204,18952,Septin4,-0.109570636,FALSE
ENSMUSG00000064202,ENSMUSG00000064202,4430402I18Rik,0.024772359,2.664815566,0.013542349,0.907358044,0.999594276,381218,Spata6l,0.024772359,FALSE
ENSMUSG00000075027,ENSMUSG00000075027,4631405J19Rik,0.201773571,-0.268474295,0.290304769,0.590025293,0.998267784,433456,4631405J19Rik,0.201773571,FALSE
ENSMUSG00000042579,ENSMUSG00000042579,4632404H12Rik,0.093735243,3.042586325,0.274907754,0.600058448,0.998267784,74034,4632404H12Rik,0.093735243,FALSE
ENSMUSG00000074024,ENSMUSG00000074024,4632427E13Rik,0.056998889,1.344456972,0.04277377,0.836151837,0.99925111,666737,4632427E13Rik,0.056998889,FALSE
ENSMUSG00000097184,ENSMUSG00000097184,4632428C04Rik,0.183199741,2.257232807,0.620299724,0.430935928,0.998267784,100043102,4632428C04Rik,0.183199741,FALSE
ENSMUSG00000053714,ENSMUSG00000053714,4732471J01Rik,-0.053144469,1.028127116,0.033229103,0.85535631,0.999594276,654804,4732471J01Rik,-0.053144469,FALSE
ENSMUSG00000097350,ENSMUSG00000097350,4732491K20Rik,0.506742919,0.024043321,1.316719405,0.251181665,0.992842504,224523,4732491K20Rik,0.506742919,FALSE
ENSMUSG00000097779,ENSMUSG00000097779,4833407H14Rik,-0.151278531,0.102168979,0.108587372,0.741758159,0.998267784,73899,4833407H14Rik,-0.151278531,FALSE
ENSMUSG00000086015,ENSMUSG00000086015,4833417C18Rik,-0.617754406,-0.760645702,1.215206932,0.270303349,0.996946328,73906,4833417C18Rik,-0.617754406,FALSE
ENSMUSG00000085287,ENSMUSG00000085287,4833418N02Rik,0.550455707,1.144909754,3.374338444,0.06621916,0.864188598,74597,4833418N02Rik,0.550455707,FALSE
ENSMUSG00000062822,ENSMUSG00000062822,4833420G17Rik,-0.036938841,5.021036329,0.088044135,0.766678516,0.998267784,67392,4833420G17Rik,-0.036938841,FALSE
ENSMUSG00000074782,ENSMUSG00000074782,4833422C13Rik,0.294513978,0.435563805,0.832147669,0.361652242,0.998267784,373852,4833422C13Rik,0.294513978,FALSE
ENSMUSG00000032057,ENSMUSG00000032057,4833427G06Rik,-0.339306031,2.841577435,3.31669608,0.068579521,0.864188598,235345,Hoatz,-0.339306031,FALSE
ENSMUSG00000097074,ENSMUSG00000097074,4833428L15Rik,0.303447792,-0.473233883,0.394071051,0.530167209,0.998267784,74602,4833428L15Rik,0.303447792,FALSE
ENSMUSG00000025871,ENSMUSG00000025871,4833439L19Rik,-0.17161647,7.073699015,3.599807062,0.057786277,0.839947415,97820,4833439L19Rik,-0.17161647,FALSE
ENSMUSG00000097626,ENSMUSG00000097626,4921504A21Rik,-0.047177607,-0.708002371,0.010404637,0.918754199,0.999594276,70832,4921504A21Rik,-0.047177607,FALSE
ENSMUSG00000029828,ENSMUSG00000029828,4921507P07Rik,0.511815965,0.42796499,2.015643654,0.155685236,0.962550657,70821,Spmip4,0.511815965,FALSE
ENSMUSG00000036934,ENSMUSG00000036934,4921524J17Rik,-0.245871763,3.808633315,3.073131059,0.079596031,0.886012564,66714,4921524J17Rik,-0.245871763,FALSE
ENSMUSG00000085704,ENSMUSG00000085704,4921531C22Rik,0.036524775,1.742592411,0.023650967,0.877776337,0.999594276,66730,4921531C22Rik,0.036524775,FALSE
ENSMUSG00000020434,ENSMUSG00000020434,4921536K21Rik,-0.008495309,0.547425921,0.000721909,0.978564723,0.999594276,67430,4921536K21Rik,-0.008495309,FALSE
ENSMUSG00000027309,ENSMUSG00000027309,4930402H24Rik,-0.16180937,6.779696869,2.765296738,0.096328823,0.911422929,228602,Dnaaf9,-0.16180937,FALSE
ENSMUSG00000087354,ENSMUSG00000087354,4930404I05Rik,-0.106150882,-0.146776638,0.062994523,0.801824085,0.998267784,67394,4930404I05Rik,-0.106150882,FALSE
ENSMUSG00000020234,ENSMUSG00000020234,4930404N11Rik,0.150685514,1.217483821,0.316224531,0.573885447,0.998267784,432479,Tektip1,0.150685514,FALSE
ENSMUSG00000086638,ENSMUSG00000086638,4930405A21Rik,0.43989341,-0.860119785,0.864474288,0.352489616,0.998267784,74846,4930405A21Rik,0.43989341,FALSE
ENSMUSG00000100281,ENSMUSG00000100281,4930422M22Rik,0.224927032,-0.097173427,0.252935354,0.615015747,0.998267784,73774,4930422M22Rik,0.224927032,FALSE
ENSMUSG00000043168,ENSMUSG00000043168,4930426D05Rik,0.351928929,-0.171795773,0.725757587,0.394261785,0.998267784,74644,4930426D05Rik,0.351928929,FALSE
ENSMUSG00000086918,ENSMUSG00000086918,4930429F24Rik,0.176704479,1.607945374,0.38761323,0.533556665,0.998267784,74633,4930429F24Rik,0.176704479,FALSE
ENSMUSG00000046567,ENSMUSG00000046567,4930430F08Rik,-0.169943191,2.789117992,0.7388234,0.390038046,0.998267784,68281,Rlig1,-0.169943191,FALSE
ENSMUSG00000008129,ENSMUSG00000008129,4930432K21Rik,0.461214458,0.09248578,1.622262991,0.202776534,0.984567958,74666,Brme1,0.461214458,FALSE
ENSMUSG00000086969,ENSMUSG00000086969,4930443O20Rik,0.173293044,-0.329071245,0.138977931,0.709299209,0.998267784,74687,4930443O20Rik,0.173293044,FALSE
ENSMUSG00000067795,ENSMUSG00000067795,4930444P10Rik,-0.317131981,-0.512651585,0.521246365,0.470310502,0.998267784,75799,4930444P10Rik,-0.317131981,FALSE
ENSMUSG00000021747,ENSMUSG00000021747,4930452B06Rik,0.026913584,1.718327847,0.010235983,0.919413101,0.999594276,74430,Cfap20dc,0.026913584,FALSE
ENSMUSG00000059920,ENSMUSG00000059920,4930453N24Rik,-0.08833264,5.147245869,0.655804521,0.418045024,0.998267784,67609,4930453N24Rik,-0.08833264,FALSE
ENSMUSG00000060029,ENSMUSG00000060029,4930473A02Rik,-0.204027711,-0.470086091,0.212143595,0.645092439,0.998267784,321014,4930473A02Rik,-0.204027711,FALSE
ENSMUSG00000050345,ENSMUSG00000050345,4930486L24Rik,-0.764926058,2.74257165,11.16411431,0.000833948,0.106492036,214639,4930486L24Rik,-0.764926058,TRUE
