ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000013419,ENSMUSG00000013419,Zfp651,-0.020912568,5.276556134,0.031627081,0.858848599,0.963644929,270210,Zbtb47,-0.020912568,FALSE
ENSMUSG00000075595,ENSMUSG00000075595,Zfp652,-0.287631085,7.537451291,6.661035361,0.009854364,0.087792966,268469,Zfp652,-0.287631085,TRUE
ENSMUSG00000038895,ENSMUSG00000038895,Zfp653,-0.172031909,3.359003853,1.058440322,0.303571181,0.669900613,319601,Zfp653,-0.172031909,FALSE
ENSMUSG00000047141,ENSMUSG00000047141,Zfp654,-0.110503631,5.005733483,0.871572253,0.35052041,0.710228179,72020,Zfp654,-0.110503631,FALSE
ENSMUSG00000007812,ENSMUSG00000007812,Zfp655,-0.002434777,5.32631637,0.000519891,0.981808911,0.995477709,72611,Zfp655,-0.002434777,FALSE
ENSMUSG00000056592,ENSMUSG00000056592,Zfp658,-0.202315805,2.741247704,1.04530368,0.306591176,0.671982028,210104,Zfp658,-0.202315805,FALSE
ENSMUSG00000034800,ENSMUSG00000034800,Zfp661,-0.163354758,1.896765087,0.462481306,0.496466609,0.807670055,72180,Zfp661,-0.163354758,FALSE
ENSMUSG00000056824,ENSMUSG00000056824,Zfp663,-0.845703646,-0.135245855,3.860482083,0.049436122,0.2557711,381405,Zfp663,-0.845703646,TRUE
ENSMUSG00000079215,ENSMUSG00000079215,Zfp664,0.007774886,7.286746066,0.006873048,0.933927993,0.985010761,269704,Zfp664,0.007774886,FALSE
ENSMUSG00000054893,ENSMUSG00000054893,Zfp667,-0.393662143,2.602306784,3.763530664,0.052381862,0.266532147,384763,Zfp667,-0.393662143,FALSE
ENSMUSG00000049728,ENSMUSG00000049728,Zfp668,0.030724736,3.336573196,0.03911742,0.843216223,0.957973606,244219,Zfp668,0.030724736,FALSE
ENSMUSG00000049755,ENSMUSG00000049755,Zfp672,-0.171488896,4.334423696,1.592381908,0.206986156,0.56157292,319475,Zfp672,-0.171488896,FALSE
ENSMUSG00000062743,ENSMUSG00000062743,Zfp677,0.132229468,2.111397557,0.30520226,0.580639302,0.851336249,210503,Zfp677,0.132229468,FALSE
ENSMUSG00000058291,ENSMUSG00000058291,Zfp68,-0.082228098,5.343441909,0.580065391,0.446286691,0.779706301,24135,Zfp68,-0.082228098,FALSE
ENSMUSG00000019338,ENSMUSG00000019338,Zfp687,-0.240247637,5.110350097,3.987279281,0.045845035,0.245061258,78266,Zfp687,-0.240247637,TRUE
ENSMUSG00000045251,ENSMUSG00000045251,Zfp688,0.059159525,2.894929827,0.091804425,0.761895615,0.929285036,69234,Zfp688,0.059159525,FALSE
ENSMUSG00000048921,ENSMUSG00000048921,Zfp689,-0.12694983,1.969659452,0.256064785,0.612836683,0.867402814,71131,Zfp689,-0.12694983,FALSE
ENSMUSG00000064141,ENSMUSG00000064141,Zfp69,-0.460121964,2.992466349,5.119542441,0.023657854,0.161968921,381549,Zfp69,-0.460121964,TRUE
ENSMUSG00000045268,ENSMUSG00000045268,Zfp691,0.025736612,2.843586729,0.019073403,0.890156255,0.972397419,195522,Zfp691,0.025736612,FALSE
ENSMUSG00000037243,ENSMUSG00000037243,Zfp692,-0.341148068,3.348162439,3.460172224,0.062863767,0.294806441,103836,Zfp692,-0.341148068,FALSE
ENSMUSG00000050064,ENSMUSG00000050064,Zfp697,0.012078652,4.90290396,0.007223853,0.932266754,0.985010761,242109,Zfp697,0.012078652,FALSE
ENSMUSG00000033669,ENSMUSG00000033669,Zfp7,0.062946064,3.99633334,0.170818063,0.67938579,0.895150267,223669,Zfp7,0.062946064,FALSE
ENSMUSG00000085795,ENSMUSG00000085795,Zfp703,-0.043220208,6.597880555,0.202122859,0.653012765,0.8839422,353310,Zfp703,-0.043220208,FALSE
ENSMUSG00000040209,ENSMUSG00000040209,Zfp704,-0.303756251,6.636632717,6.02088235,0.014137577,0.113251713,170753,Zfp704,-0.303756251,TRUE
ENSMUSG00000062397,ENSMUSG00000062397,Zfp706,-0.002564693,7.246090436,0.000796488,0.977484989,0.994586489,68036,Zfp706,-0.002564693,FALSE
ENSMUSG00000034429,ENSMUSG00000034429,Zfp707,-0.080221361,3.350381423,0.174423123,0.676210388,0.893586386,69020,Zfp707,-0.080221361,FALSE
ENSMUSG00000056019,ENSMUSG00000056019,Zfp709,0.109484227,3.196585342,0.405283369,0.524373242,0.823135159,236193,Zfp709,0.109484227,FALSE
ENSMUSG00000048897,ENSMUSG00000048897,Zfp710,-0.082030813,6.004887178,0.738131252,0.390260163,0.740772402,209225,Zfp710,-0.082030813,FALSE
ENSMUSG00000025529,ENSMUSG00000025529,Zfp711,-0.148456199,-0.078297391,0.129066921,0.719401456,0.910401317,245595,Zfp711,-0.148456199,FALSE
ENSMUSG00000090641,ENSMUSG00000090641,Zfp712,0.099153478,2.140584687,0.181150673,0.67038623,0.891246103,78251,Zfp712,0.099153478,FALSE
ENSMUSG00000012640,ENSMUSG00000012640,Zfp715,-0.040914428,5.030698422,0.09858907,0.75352942,0.926030083,69930,Zfp715,-0.040914428,FALSE
ENSMUSG00000030469,ENSMUSG00000030469,Zfp719,-0.022877503,3.627448865,0.019358004,0.889345016,0.971819138,210105,Zfp719,-0.022877503,FALSE
ENSMUSG00000069184,ENSMUSG00000069184,Zfp72,-0.119201152,1.593414234,0.18517333,0.666964547,0.889991627,238722,Zfp72,-0.119201152,FALSE
