,ID,Gene.name,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000050010,ENSMUSG00000050010,Shisa3,0.516115398,0.549187504,2.323638173,0.127421692,0.444457729
ENSMUSG00000042857,ENSMUSG00000042857,Gm9776,-0.439233684,1.483249261,2.323486512,0.127434113,0.444457729
ENSMUSG00000025154,ENSMUSG00000025154,Arhgap19,-0.264502753,3.025979938,2.323449643,0.127437133,0.444457729
ENSMUSG00000018398,ENSMUSG00000018398,8-Sep,-0.135513939,6.912101629,2.323197605,0.127457778,0.444457729
ENSMUSG00000027583,ENSMUSG00000027583,Zbtb46,0.223433876,5.323821042,2.322834917,0.127487493,0.444457729
ENSMUSG00000030272,ENSMUSG00000030272,Camk1,-0.158767613,6.491361273,2.322662129,0.127501653,0.444457729
ENSMUSG00000027323,ENSMUSG00000027323,Rad51,-0.421697628,1.443657088,2.322410249,0.127522296,0.444457729
ENSMUSG00000027078,ENSMUSG00000027078,Ube2l6,0.245812,5.341713725,2.322343572,0.127527762,0.444457729
ENSMUSG00000074682,ENSMUSG00000074682,Zcchc3,0.221018516,3.59675219,2.322115224,0.127546481,0.444457729
ENSMUSG00000056073,ENSMUSG00000056073,Grik2,0.493875697,1.184642052,2.322054893,0.127551427,0.444457729
ENSMUSG00000057637,ENSMUSG00000057637,Prdm2,0.176498609,6.788426291,2.321623496,0.127586802,0.444457729
ENSMUSG00000033765,ENSMUSG00000033765,Calm4,-2.986337258,0.898775028,2.321487779,0.127597933,0.444457729
ENSMUSG00000023021,ENSMUSG00000023021,Cers5,-0.137103221,6.186756077,2.321177366,0.127623396,0.444457729
ENSMUSG00000024759,ENSMUSG00000024759,Atl3,-0.152347546,7.642644779,2.321086045,0.127630888,0.444457729
ENSMUSG00000024847,ENSMUSG00000024847,Aip,0.145942817,6.144441994,2.320979559,0.127639625,0.444457729
ENSMUSG00000027001,ENSMUSG00000027001,Dusp19,-0.259709083,3.28191302,2.320689621,0.127663417,0.444457729
ENSMUSG00000069793,ENSMUSG00000069793,Slfn9,-0.293075533,3.350597693,2.320430996,0.127684643,0.444457729
ENSMUSG00000073139,ENSMUSG00000073139,Tmem185a,-0.179452835,4.805442779,2.320143367,0.127708255,0.444457729
ENSMUSG00000090812,ENSMUSG00000090812,Samd15,-0.723502314,-0.576341316,2.319712231,0.127743657,0.444457729
ENSMUSG00000042082,ENSMUSG00000042082,Arsb,-0.230586182,4.75890982,2.318860671,0.127813612,0.444457729
ENSMUSG00000026034,ENSMUSG00000026034,Clk1,0.225580061,7.190032135,2.318156681,0.127871477,0.444457729
ENSMUSG00000028207,ENSMUSG00000028207,Asph,-0.136006159,6.439450874,2.318067989,0.127878769,0.444457729
ENSMUSG00000037016,ENSMUSG00000037016,Frem2,-0.445050489,1.109078108,2.317908868,0.127891853,0.444457729
ENSMUSG00000046230,ENSMUSG00000046230,Vps13a,-0.252615467,5.965927671,2.317907992,0.127891925,0.444457729
ENSMUSG00000086108,ENSMUSG00000086108,Gm5602,-0.518951335,0.62881326,2.317793996,0.127901299,0.444457729
ENSMUSG00000006056,ENSMUSG00000006056,Calcoco2,-0.534675189,0.71626311,2.317296866,0.127942189,0.444457729
ENSMUSG00000030669,ENSMUSG00000030669,Calca,-0.515234726,0.115862521,2.317150776,0.127954208,0.444457729
ENSMUSG00000034573,ENSMUSG00000034573,Ptpn13,0.168074917,6.645808177,2.317121789,0.127956593,0.444457729
ENSMUSG00000035509,ENSMUSG00000035509,Fbxl21,-0.525367172,0.272880191,2.316067814,0.128043344,0.444618113
ENSMUSG00000028070,ENSMUSG00000028070,Naxe,0.179037741,5.952238965,2.31593416,0.12805435,0.444618113
ENSMUSG00000108621,ENSMUSG00000108621,Gm37494,0.222746514,5.442743787,2.315032,0.128128664,0.444658567
ENSMUSG00000070319,ENSMUSG00000070319,Eif3g,0.151888253,6.157024365,2.31501308,0.128130223,0.444658567
ENSMUSG00000070858,ENSMUSG00000070858,Gm1673,-0.447104863,1.057420457,2.314853395,0.128143382,0.444658567
ENSMUSG00000051391,ENSMUSG00000051391,Ywhag,-0.167060899,7.878054825,2.314023423,0.128211801,0.444743565
ENSMUSG00000057074,ENSMUSG00000057074,Ces1g,0.454793274,3.597653441,2.313930368,0.128219474,0.444743565
ENSMUSG00000020986,ENSMUSG00000020986,Sec23a,-0.171718863,5.613674927,2.313285943,0.128272629,0.444778516
ENSMUSG00000019087,ENSMUSG00000019087,Atp6ap1,-0.144076622,7.674980326,2.313182645,0.128281152,0.444778516
ENSMUSG00000048621,ENSMUSG00000048621,Gm6377,-0.500973668,1.024095734,2.312448329,0.128341756,0.444803544
ENSMUSG00000087411,ENSMUSG00000087411,Gm16048,0.510448858,0.25450864,2.312416363,0.128344395,0.444803544
ENSMUSG00000029767,ENSMUSG00000029767,Calu,-0.153578655,8.292672951,2.312157381,0.128365777,0.444803544
