ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000024045,ENSMUSG00000024045,Akap8,0.18918479,6.5094479,2.580276075,0.108202789,1,56399,Akap8,0.18918479,FALSE
ENSMUSG00000002625,ENSMUSG00000002625,Akap8l,0.182627806,5.58959854,1.771115855,0.183244043,1,54194,Akap8l,0.182627806,FALSE
ENSMUSG00000040407,ENSMUSG00000040407,Akap9,0.053917448,6.859179508,0.264057683,0.607346076,1,100986,Akap9,0.053917448,FALSE
ENSMUSG00000031023,ENSMUSG00000031023,Akip1,-0.117762564,4.098498168,0.711356952,0.398993704,1,57373,Akip1,-0.117762564,FALSE
ENSMUSG00000023075,ENSMUSG00000023075,Akirin1,-0.047131568,5.948838825,0.20673029,0.64934233,1,68050,Akirin1,-0.047131568,FALSE
ENSMUSG00000028291,ENSMUSG00000028291,Akirin2,0.00105445,5.63360348,0.000104336,0.991850155,1,433693,Akirin2,0.00105445,FALSE
ENSMUSG00000039158,ENSMUSG00000039158,Akna,0.275757433,5.887022551,5.740394686,0.016579067,1,100182,Akna,0.275757433,TRUE
ENSMUSG00000028692,ENSMUSG00000028692,Akr1a1,-0.099572402,8.700899269,0.678957167,0.409946051,1,58810,Akr1a1,-0.099572402,FALSE
ENSMUSG00000061758,ENSMUSG00000061758,Akr1b10,-0.235913497,4.147597802,3.353074131,0.067079632,1,67861,Akr1b10,-0.235913497,FALSE
ENSMUSG00000001642,ENSMUSG00000001642,Akr1b3,-0.100291673,6.401559286,0.945737737,0.330806598,1,11677,Akr1b1,-0.100291673,FALSE
ENSMUSG00000052131,ENSMUSG00000052131,Akr1b7,-0.316998216,0.288263592,0.93857873,0.332643624,1,11997,Akr1b7,-0.316998216,FALSE
ENSMUSG00000029762,ENSMUSG00000029762,Akr1b8,-0.012357197,5.120990297,0.004998916,0.943634125,1,14187,Akr1b8,-0.012357197,FALSE
ENSMUSG00000021213,ENSMUSG00000021213,Akr1c13,-0.049336049,3.175494262,0.072372516,0.787913212,1,27384,Akr1c13,-0.049336049,FALSE
ENSMUSG00000033715,ENSMUSG00000033715,Akr1c14,0.013918585,7.231905269,0.010751415,0.917416133,1,105387,Akr1c14,0.013918585,FALSE
ENSMUSG00000071551,ENSMUSG00000071551,Akr1c19,0.187444941,1.89861166,0.297125736,0.585689963,1,432720,Akr1c19,0.187444941,FALSE
ENSMUSG00000045410,ENSMUSG00000045410,Akr1e1,-0.312090609,3.185098857,3.255703186,0.071175403,1,56043,Akr1e1,-0.312090609,FALSE
ENSMUSG00000028743,ENSMUSG00000028743,Akr7a5,-0.104897557,4.53493051,0.518556273,0.471458185,1,110198,Akr7a5,-0.104897557,FALSE
ENSMUSG00000001729,ENSMUSG00000001729,Akt1,-0.023281078,7.768699165,0.05824936,0.809284604,1,11651,Akt1,-0.023281078,FALSE
ENSMUSG00000011096,ENSMUSG00000011096,Akt1s1,-0.093731511,5.687984249,0.799178318,0.371339152,1,67605,Akt1s1,-0.093731511,FALSE
ENSMUSG00000004056,ENSMUSG00000004056,Akt2,-0.076678723,6.835164582,0.693874329,0.404849696,1,11652,Akt2,-0.076678723,FALSE
ENSMUSG00000019699,ENSMUSG00000019699,Akt3,0.034535387,7.16212838,0.108697922,0.74163143,1,23797,Akt3,0.034535387,FALSE
ENSMUSG00000031667,ENSMUSG00000031667,Aktip,-0.040817789,5.975260877,0.171012788,0.679213275,1,14339,Aktip,-0.040817789,FALSE
ENSMUSG00000028393,ENSMUSG00000028393,Alad,0.032834832,6.575111629,0.100811819,0.750857586,1,17025,Alad,0.032834832,FALSE
