ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000041268,ENSMUSG00000041268,Dmxl2,0.127905563,5.837420428,1.004461936,0.316233253,0.722077557,235380,Dmxl2,0.127905563,FALSE
ENSMUSG00000036875,ENSMUSG00000036875,Dna2,0.148326212,3.183021201,0.722569783,0.395302265,0.780928573,327762,Dna2,0.148326212,FALSE
ENSMUSG00000031831,ENSMUSG00000031831,Dnaaf1,0.026607541,2.764667256,0.017998171,0.89327822,0.977977959,68270,Dnaaf1,0.026607541,FALSE
ENSMUSG00000020973,ENSMUSG00000020973,Dnaaf2,0.04666903,3.550317037,0.07355108,0.786234888,0.949180151,109065,Dnaaf2,0.04666903,FALSE
ENSMUSG00000055809,ENSMUSG00000055809,Dnaaf3,0.124617973,3.497512331,0.568408029,0.450892217,0.814097793,436022,Dnaaf3,0.124617973,FALSE
ENSMUSG00000025857,ENSMUSG00000025857,Dnaaf5,0.079004195,4.731565479,0.43323337,0.510406633,0.843452832,433956,Dnaaf5,0.079004195,FALSE
ENSMUSG00000019027,ENSMUSG00000019027,Dnah1,0.38535638,3.852861729,2.947730833,0.085998231,0.437580729,110084,Dnah1,0.38535638,FALSE
ENSMUSG00000038011,ENSMUSG00000038011,Dnah10,0.270343846,4.799665524,2.522955223,0.112200138,0.492167478,56087,Dnah10,0.270343846,FALSE
ENSMUSG00000018581,ENSMUSG00000018581,Dnah11,0.313414256,4.534345449,3.006944538,0.082908438,0.430351153,13411,Dnah11,0.313414256,FALSE
ENSMUSG00000021879,ENSMUSG00000021879,Dnah12,0.453935249,5.015409223,7.018097318,0.008068993,0.124967964,110083,Dnah12,0.453935249,TRUE
ENSMUSG00000047369,ENSMUSG00000047369,Dnah14,0.475854416,0.143143465,2.011084262,0.156153682,0.559877998,240960,Dnah14,0.475854416,FALSE
ENSMUSG00000033987,ENSMUSG00000033987,Dnah17,-0.01853339,1.303892347,0.003010509,0.956243542,0.991769517,69926,Dnah17,-0.01853339,FALSE
ENSMUSG00000005237,ENSMUSG00000005237,Dnah2,0.288049096,4.012378076,2.364732691,0.12410517,0.513303509,327954,Dnah2,0.288049096,FALSE
ENSMUSG00000052273,ENSMUSG00000052273,Dnah3,0.352262248,5.312995064,4.830826614,0.027955224,0.256532423,381917,Dnah3,0.352262248,TRUE
ENSMUSG00000022262,ENSMUSG00000022262,Dnah5,0.503774446,6.019782781,14.90885077,0.000112832,0.006462184,110082,Dnah5,0.503774446,TRUE
ENSMUSG00000052861,ENSMUSG00000052861,Dnah6,0.300389527,5.838705294,3.89989555,0.04828911,0.340983355,330355,Dnah6,0.300389527,TRUE
ENSMUSG00000096141,ENSMUSG00000096141,Dnah7a,0.407636038,2.448650982,3.382911652,0.065875582,0.390829134,627872,Dnah7a,0.407636038,FALSE
ENSMUSG00000041144,ENSMUSG00000041144,Dnah7b,0.403222977,2.756929691,4.020289476,0.044955997,0.32983237,227058,Dnah7b,0.403222977,TRUE
ENSMUSG00000101337,ENSMUSG00000101337,Dnah7c,0.799591956,1.850032439,9.777207653,0.001766884,0.048854986,100101919,Dnah7c,0.799591956,TRUE
ENSMUSG00000033826,ENSMUSG00000033826,Dnah8,0.251075713,4.251474799,1.308441601,0.252677006,0.669293658,13417,Dnah8,0.251075713,FALSE
ENSMUSG00000056752,ENSMUSG00000056752,Dnah9,0.27098968,5.088160403,4.502900708,0.033837407,0.283993703,237806,Dnah9,0.27098968,TRUE
ENSMUSG00000061322,ENSMUSG00000061322,Dnaic1,0.17636682,3.646891171,0.979854738,0.322234672,0.726593374,68922,Dnai1,0.17636682,FALSE
ENSMUSG00000034706,ENSMUSG00000034706,Dnaic2,0.092485952,3.903873328,0.441374501,0.506459787,0.841853271,432611,Dnai2,0.092485952,FALSE
ENSMUSG00000028410,ENSMUSG00000028410,Dnaja1,-0.410928079,8.30082152,3.957761986,0.046655694,0.336385408,15502,Dnaja1,-0.410928079,TRUE
ENSMUSG00000031701,ENSMUSG00000031701,Dnaja2,0.029425661,7.296015078,0.110367454,0.739726182,0.934395417,56445,Dnaja2,0.029425661,FALSE
ENSMUSG00000004069,ENSMUSG00000004069,Dnaja3,-0.198477437,5.53346037,3.69767849,0.054488231,0.360584495,83945,Dnaja3,-0.198477437,FALSE
ENSMUSG00000032285,ENSMUSG00000032285,Dnaja4,-0.399412253,5.682531956,5.653720783,0.017418375,0.196130225,58233,Dnaja4,-0.399412253,TRUE
ENSMUSG00000005483,ENSMUSG00000005483,Dnajb1,-0.130093711,6.812761713,0.353248173,0.552280152,0.864654711,81489,Dnajb1,-0.130093711,FALSE
ENSMUSG00000004460,ENSMUSG00000004460,Dnajb11,-0.227568004,6.491284109,5.318001179,0.021106208,0.220916775,67838,Dnajb11,-0.227568004,TRUE
ENSMUSG00000020109,ENSMUSG00000020109,Dnajb12,0.063502939,5.912696172,0.483202875,0.486975117,0.831019999,56709,Dnajb12,0.063502939,FALSE
ENSMUSG00000030708,ENSMUSG00000030708,Dnajb13,0.399466189,3.709841785,5.792516938,0.01609453,0.188167366,69387,Dnajb13,0.399466189,TRUE
ENSMUSG00000074212,ENSMUSG00000074212,Dnajb14,0.155729414,6.297273752,2.412959947,0.120334644,0.506248625,70604,Dnajb14,0.155729414,FALSE
ENSMUSG00000026203,ENSMUSG00000026203,Dnajb2,-0.358166735,6.375158079,12.25080056,0.000465059,0.018179467,56812,Dnajb2,-0.358166735,TRUE
ENSMUSG00000081984,ENSMUSG00000081984,Dnajb3,-0.299832239,-0.606730466,0.276709342,0.598866187,0.885863583,15504,Dnajb3,-0.299832239,FALSE
ENSMUSG00000028035,ENSMUSG00000028035,Dnajb4,0.045849957,6.715996198,0.121106424,0.727837568,0.930525722,67035,Dnajb4,0.045849957,FALSE
ENSMUSG00000036052,ENSMUSG00000036052,Dnajb5,-0.272676588,4.977396811,4.450472093,0.0348916,0.289459234,56323,Dnajb5,-0.272676588,TRUE
ENSMUSG00000029131,ENSMUSG00000029131,Dnajb6,0.027054466,6.579790449,0.081277584,0.775573477,0.945742447,23950,Dnajb6,0.027054466,FALSE
ENSMUSG00000014905,ENSMUSG00000014905,Dnajb9,-0.228054537,6.354713628,3.608075404,0.057499626,0.368215471,27362,Dnajb9,-0.228054537,FALSE
ENSMUSG00000026740,ENSMUSG00000026740,Dnajc1,0.008724919,6.293171182,0.009996717,0.920357359,0.984978924,13418,Dnajc1,0.008724919,FALSE
ENSMUSG00000027006,ENSMUSG00000027006,Dnajc10,0.208839725,5.965464138,4.534453591,0.03321906,0.281985541,66861,Dnajc10,0.208839725,TRUE
ENSMUSG00000039768,ENSMUSG00000039768,Dnajc11,0.010523984,5.326476258,0.009929488,0.920624725,0.985058099,230935,Dnajc11,0.010523984,FALSE
ENSMUSG00000036764,ENSMUSG00000036764,Dnajc12,0.056808676,3.191205426,0.083429686,0.77270231,0.943787382,30045,Dnajc12,0.056808676,FALSE
ENSMUSG00000032560,ENSMUSG00000032560,Dnajc13,0.124519974,6.403701188,1.472103417,0.225014115,0.642526856,235567,Dnajc13,0.124519974,FALSE
ENSMUSG00000025354,ENSMUSG00000025354,Dnajc14,-0.016260163,6.619058455,0.03675035,0.847974223,0.967353891,74330,Dnajc14,-0.016260163,FALSE
ENSMUSG00000022013,ENSMUSG00000022013,Dnajc15,-0.004232169,3.806784635,0.000828427,0.977038135,0.99681366,66148,Dnajc15,-0.004232169,FALSE
ENSMUSG00000040697,ENSMUSG00000040697,Dnajc16,0.134995986,5.426593283,1.505803461,0.219780559,0.636756326,214063,Dnajc16,0.134995986,FALSE
ENSMUSG00000034278,ENSMUSG00000034278,Dnajc17,-0.316673238,2.913024904,2.392328575,0.121931884,0.510066429,69408,Dnajc17,-0.316673238,FALSE
ENSMUSG00000024350,ENSMUSG00000024350,Dnajc18,0.14340418,5.217198197,1.787342357,0.181250306,0.590321939,76594,Dnajc18,0.14340418,FALSE
ENSMUSG00000027679,ENSMUSG00000027679,Dnajc19,-0.039915056,4.351451943,0.093489194,0.759787366,0.939256803,67713,Dnajc19,-0.039915056,FALSE
ENSMUSG00000029014,ENSMUSG00000029014,Dnajc2,0.027614972,4.878981854,0.047063061,0.82825493,0.962102965,22791,Dnajc2,0.027614972,FALSE
ENSMUSG00000044224,ENSMUSG00000044224,Dnajc21,-0.249006438,4.800033275,4.190103144,0.040660623,0.313808962,78244,Dnajc21,-0.249006438,TRUE
ENSMUSG00000038009,ENSMUSG00000038009,Dnajc22,0.808961317,-0.719881402,2.33139897,0.126787886,0.517877099,72778,Dnajc22,0.808961317,FALSE
ENSMUSG00000027166,ENSMUSG00000027166,Dnajc24,-0.008525746,3.288744448,0.0026975,0.958578523,0.99238777,99349,Dnajc24,-0.008525746,FALSE
ENSMUSG00000070972,ENSMUSG00000070972,Dnajc25,0.058521606,3.756157235,0.168532623,0.681419218,0.913578624,72429,Dnajc25,0.058521606,FALSE
ENSMUSG00000020657,ENSMUSG00000020657,Dnajc27,0.140034506,3.896820656,0.947676546,0.330311419,0.731397132,217378,Dnajc27,0.140034506,FALSE
ENSMUSG00000039763,ENSMUSG00000039763,Dnajc28,-0.107365398,3.197763986,0.402899439,0.525595652,0.852362584,246738,Dnajc28,-0.107365398,FALSE
ENSMUSG00000022136,ENSMUSG00000022136,Dnajc3,-0.189877769,7.979902631,3.075649161,0.07947286,0.423653205,100037258,Dnajc3,-0.189877769,FALSE
