"gene","symbol","effectsize","pvalue","signif"
11784,"Apba2",0.0462375496805081,0.887793829063572,"false"
11785,"Apbb1",-0.0778011868148101,0.470547988000255,"false"
11787,"Apbb2",0.0027390918856166,0.975123331979785,"false"
11789,"Apc",-0.00159057959328329,0.98882592055686,"false"
11790,"Speg",0.0603474833274306,0.754283388664957,"false"
11792,"Apex1",-0.0139365527444468,0.932053219942581,"false"
11793,"Atg5",-0.138128804723204,0.202831774207775,"false"
11796,"Birc3",0.106276217535352,0.303936127855868,"false"
11797,"Birc2",-0.00231833070992019,0.981094689969688,"false"
11798,"Xiap",-0.0985379606707809,0.351814165820463,"false"
11799,"Birc5",-0.172846855298354,0.472796216300733,"false"
11800,"Api5",-0.111586709326053,0.18236883371893,"false"
11801,"Cd5l",0.0463304424910051,0.926271897085396,"false"
11803,"Aplp1",-0.185358310129876,0.19443328283307,"false"
11804,"Aplp2",-0.0859424864778006,0.263139319476291,"false"
11806,"Apoa1",1.03342464032977,0.541185100701019,"false"
11807,"Apoa2",-0.231476187051814,0.815639495052801,"false"
11810,"Apobec1",0.587365430164877,0.00183362236481371,"false"
