Gene,Symbol,Ure,Ure,Ure,Ure_DMXAA,Ure_DMXAA,Ure_DMXAA,Ure_RT,Ure_RT,Ure_RT,Ure_RT_DMXAA,Ure_RT_DMXAA,Ure_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA
ENSMUSG00000023036,Pcdhgc4,3.281013336,3.569158686,2.760220595,4.490891631,7.192980419,4.11987195,3.290219118,4.295199902,4.334186687,4.55612168,3.556711264,5.664227211,2.93752423,5.043719929,3.974292997
ENSMUSG00000102543,Pcdhgc5,3.333092913,2.601251246,3.36026855,2.760027148,5.68141207,3.318785738,2.996449554,5.037580132,4.212667434,6.378570352,5.467780003,6.75732369,2.790648018,6.602687907,4.368437758
ENSMUSG00000024456,Diaph1,277.9487012,262.1819279,239.3591294,248.3556632,249.0960393,240.8408478,240.7735347,213.2222075,228.5372083,221.8563251,222.0024852,218.3211786,230.0081472,236.4587607,201.0138276
ENSMUSG00000024454,Hdac3,36.19530585,40.2891472,43.32346238,44.4411151,43.78335907,39.19600397,42.56720984,39.24009787,34.916532,38.96824072,37.74360759,40.44456974,39.61985805,38.74493946,38.33057792
ENSMUSG00000038524,Fchsd1,7.447379476,8.348201672,7.140570669,7.952620596,10.21611712,6.752012363,8.078663013,6.946557866,8.344322032,7.236193257,8.971406024,7.701361559,7.233653415,6.510983909,8.014276788
ENSMUSG00000024451,Arap3,304.4572057,296.8451131,249.6799542,261.6412176,240.3393675,226.306855,261.3080273,185.8071661,203.7067743,174.9550725,189.6735723,166.7468993,214.9533355,158.5562138,209.7507032
ENSMUSG00000051375,Pcdh1,451.842408,452.3757399,389.0110895,416.4834186,341.9793082,318.5462104,429.7261184,347.0627575,435.7275345,362.82809,369.3140338,278.7892884,435.2676527,304.5031277,383.535697
ENSMUSG00000097080,1700086O06Rik,1.979023917,3.085204966,3.240258959,2.713247027,2.032798814,2.346038194,2.350156513,2.863466601,2.308865805,2.251260124,2.601176894,2.881799809,2.350019384,2.338451967,2.660477131
ENSMUSG00000024442,0610009O20Rik,47.44449443,47.18548771,48.72389397,55.24732308,41.48994503,49.83900651,46.85624548,42.31567311,44.67857865,42.07712375,39.33616487,40.99111797,40.83158679,37.00256348,40.4655287
ENSMUSG00000024440,Pcdh12,62.0788555,68.41895718,57.36458453,47.85606394,38.83166966,38.33769732,51.90908198,46.45179153,53.3064456,44.32838388,49.21002002,42.6804489,61.13722303,46.17296335,51.99426293
ENSMUSG00000060450,Rnf14,95.98265997,95.15740021,88.62708301,94.77652546,89.23465564,96.35922728,97.56087224,104.2513951,100.3343965,94.92813524,97.62376141,100.9623657,98.5539379,100.3241746,97.87928209
ENSMUSG00000052102,Gnpda1,17.75913567,15.36553061,15.66125163,14.87607853,16.62725184,15.79284248,17.77305863,23.27892292,21.87346552,26.42550575,24.25995593,24.99216041,22.9861271,31.95884355,24.79827449
ENSMUSG00000024425,Ndfip1,134.8861038,131.393435,150.6720416,136.3640532,138.5951807,138.1873717,137.3372712,159.2935865,150.3598223,148.2079582,143.6486669,145.5805766,160.2052277,158.9688818,149.6107818
ENSMUSG00000024427,Spry4,53.74612321,56.44110261,73.98591289,65.63250998,67.29085305,69.58005961,70.24030278,61.45847761,52.86087501,52.79741006,64.55165518,78.80231892,63.12005188,53.32587525,60.53406607
ENSMUSG00000036452,Arhgap26,46.19458458,45.85461498,42.54340003,50.84999169,44.35671259,40.45485373,46.20995244,37.91441889,42.16718076,43.20275381,39.44233536,39.8980215,42.81441565,40.53316743,42.53478869
ENSMUSG00000036585,Fgf1,392.3675313,334.8354801,353.7882745,343.1321887,335.6202965,376.2244177,369.4446038,345.2598341,366.6640924,333.4009041,329.7655279,307.6569727,368.3288193,319.6801395,330.2933089
ENSMUSG00000085289,Gm15337,5.051718946,3.690147116,4.020321301,4.210210904,4.691074187,3.089903963,4.054019985,2.22714069,3.037981322,2.894477303,3.981393206,4.720189343,3.304714758,2.84282396,3.678684427
ENSMUSG00000024431,Nr3c1,283.260818,273.9782998,209.8967748,274.5525311,266.1402755,273.8570438,259.0753786,240.5842217,265.1955162,269.6152006,229.3282487,229.0533986,253.3614648,242.0985566,250.2490773
ENSMUSG00000024487,Yipf5,45.51755009,48.39537201,45.12360624,41.26006686,42.11542159,39.42488575,43.00786419,52.60294201,47.79757281,49.25971558,47.45820701,49.18934157,51.66370739,51.58349928,47.00176264
ENSMUSG00000056671,Prelid2,2.447740108,2.964216536,3.780302119,4.163430783,3.179505838,3.433226625,4.377166505,2.96952092,3.524058334,4.020107365,2.866603108,4.521444528,3.671905287,3.897419945,3.087467287
ENSMUSG00000057719,Sh3rf2,58.27704639,43.31385795,49.08392275,53.32933812,60.41061091,63.05692902,55.90434805,43.1110805,51.96973382,57.19272744,49.36927575,54.05858952,54.4543554,49.52015931,51.56727278
ENSMUSG00000024493,Lars,54.73563517,52.81144971,63.30505929,64.22910634,64.26771636,59.5092615,62.69042498,61.61755909,63.39254359,70.80749105,62.95909789,67.4738645,57.97938448,64.92643109,58.20204291
ENSMUSG00000024491,Rbm27,60.67270692,52.69046128,48.78389877,50.19507,49.93387856,55.27494867,57.81385022,50.95910007,59.05835691,51.18936711,46.98043983,47.25157963,56.62077952,48.41971132,55.54156577
ENSMUSG00000024498,Tcerg1,49.7359958,49.9682216,46.14368777,52.81475678,48.6308024,51.72728115,53.20166806,48.46682358,50.02542578,54.08384442,51.22725925,51.57427934,44.31989681,47.18170734,49.3666312
ENSMUSG00000024500,Ppp2r2b,5.832912597,5.807444641,4.980398029,5.800735023,5.577165977,6.065367038,5.581621718,5.779960362,6.724065327,6.485773215,5.733206216,6.012030636,6.756305728,5.914907917,6.142089178
ENSMUSG00000039954,Stk32a,3.437252066,3.085204966,2.700215799,2.479346421,2.137044907,2.174376863,2.614549121,2.174113531,2.794942817,2.412064419,2.335750681,2.136506755,3.047681388,2.017487972,2.299177767
ENSMUSG00000024501,Dpysl3,96.55553531,83.66349936,63.84510245,71.433245,59.26390389,69.00785517,74.29432276,92.63844727,98.39008843,89.35358636,95.81886315,84.96340817,111.9563922,97.89401863,100.0470783
ENSMUSG00000097891,Gm3650,4.062206987,3.448170256,4.920393234,4.678012115,4.743197233,3.948210619,3.907135203,4.772444335,4.050641763,4.824128838,4.352989905,3.57740666,4.443005397,4.585199936,4.138519981
ENSMUSG00000043424,Eif3j2,19.42568213,17.60381657,17.94143386,15.71812071,13.18713077,15.79284248,15.77542559,15.69603915,19.0785227,15.70521944,13.27131069,15.55178173,18.6165598,16.41501577,17.7365142
ENSMUSG00000038791,Scgb3a2,502.776234,521.7021103,659.5727125,425.4652019,413.0230206,429.2105486,556.722701,436.8377382,540.6796626,429.9906837,396.4936781,320.6250719,591.066594,399.9669904,491.9911968
ENSMUSG00000055561,Spink5,16.87378287,14.70009425,12.96103584,10.43196702,10.4246093,32.67287338,15.12913255,18.93069586,17.49877242,13.66836504,13.00588447,14.16056803,17.44155011,15.95649578,18.19634976
ENSMUSG00000024471,Myot,0,0,0,0.233900606,0.052123047,10.12801854,0,0,0.040506418,0,0,0,0,0.091703999,0.09853619
ENSMUSG00000024472,Dcp2,72.54685042,71.38317371,56.58452219,67.41015458,65.57079252,67.11958052,70.85721886,63.95075409,75.30143038,65.55455076,63.59612081,58.38128924,68.00368591,70.42867101,70.1249219
ENSMUSG00000071856,Mcc,63.84956111,69.87081834,67.1453662,72.88342876,62.13067145,57.22044375,59.92899108,48.25471495,61.73178047,44.75719533,48.57299711,47.45032444,69.06853845,49.8869753,64.54120446
ENSMUSG00000034653,Ythdc2,15.83219133,16.87788599,13.501079,17.35542495,15.48054482,15.62118114,17.00925776,13.99917005,15.47345154,15.9732266,14.49227127,16.44613339,15.31184505,13.66389581,16.71830691
ENSMUSG00000054477,Kcnn2,1.92694434,2.359274385,1.620129479,2.4325663,2.293414047,3.032683519,2.262025644,2.068059212,2.551904311,2.358462987,1.698727768,1.739017126,2.313300331,1.100447985,1.839342214
ENSMUSG00000033949,Trim36,4.895480215,3.387676041,4.080326096,5.520054296,4.79532028,6.008146594,5.31722911,6.257204795,5.873430557,7.182591825,5.733206216,6.161089247,5.691453195,7.657283893,6.733306318
ENSMUSG00000024477,Pggt1b,34.99747558,36.96196537,25.98207647,36.76917523,33.09813454,34.10338448,36.45680291,37.43717445,38.23805824,37.89621209,34.23998157,33.43881503,34.91981928,37.87375147,35.40733761
ENSMUSG00000071855,Ccdc112,9.061846356,6.835846296,8.520680966,8.186521202,7.505718699,6.980894138,6.697946062,8.961589919,8.506347703,7.182591825,8.228212625,6.807009894,9.106325112,7.932395889,6.076398385
ENSMUSG00000033319,Fem1c,68.06800682,69.56834726,60.4848339,66.24065155,60.35848787,67.86344629,69.12397844,62.99626523,67.52419819,62.44566773,57.54440313,64.09520265,70.09667193,69.32822303,66.08493811
ENSMUSG00000056130,Ticam2,4.166366141,3.508664471,3.480278141,3.181048238,4.743197233,3.948210619,4.318412593,7.052612184,4.698744445,5.25294029,5.680120974,5.117678971,4.920353084,8.253359884,4.631200931
ENSMUSG00000033184,Tmed7,167.7483167,167.2060103,162.7930103,169.5779392,162.1547977,164.3943349,165.1572489,182.1482921,183.210527,180.47602,170.4567144,176.5350814,184.4398026,184.8294094,173.8506846
ENSMUSG00000057561,Eif1a,82.49404958,79.85236382,88.50707341,76.48549809,73.2850034,71.35389336,75.38127015,100.6985755,91.05842684,86.72711622,92.8991748,87.99426659,98.73753317,97.93987063,90.48906784
ENSMUSG00000033022,Cdo1,153.7909902,157.829407,167.1133556,153.4387974,123.7922355,167.5986798,152.7895503,136.8630981,149.4686811,153.407297,131.1736348,113.6820339,153.3020457,142.278754,137.6550575
ENSMUSG00000032905,Atg12,50.10055284,53.90034558,52.20417212,49.77404891,47.58834147,51.95616293,53.02540632,57.64052214,57.23556811,57.29993031,53.29758371,55.30074461,58.34657501,62.22116313,57.34806259
ENSMUSG00000024480,Ap3s1,32.91429251,33.81626619,34.86278621,26.33720821,29.44952128,29.01076498,29.17131772,42.31567311,37.58995556,40.14747222,35.72636837,43.17731093,44.02614439,45.89785136,39.5130122
ENSMUSG00000024481,Lvrn,1.718626033,1.028401655,1.08008632,2.245445815,1.19883007,0.9155271,1.292586082,1.113570345,1.620256705,0.589615747,0.637022913,0.248431018,1.02813348,0.504371993,0.9853619
ENSMUSG00000042705,Commd10,30.77902986,30.91254387,35.04280059,34.89797038,29.9186287,38.62379953,34.34166205,33.88435478,34.83551916,37.09219062,35.77945361,34.33316669,34.99325738,36.49819149,33.92929476
ENSMUSG00000019647,Sema6a,85.56674461,88.92649607,88.92710698,102.7759262,81.41619866,86.86063362,88.86529315,55.14824565,64.40520404,59.497589,56.42961304,58.82846507,64.18490442,49.29089931,64.31128669
ENSMUSG00000059040,Eno1b,20.20687578,20.38655046,27.18217238,18.94594907,24.96693928,22.8881775,20.24072297,23.11984145,20.94181792,23.85263703,23.25133632,24.49529838,21.99471267,22.92599968,21.34950784
ENSMUSG00000024505,Dtwd2,2.812297145,2.903722321,3.540282937,3.040707875,2.449783186,3.547667513,2.937695641,3.605846831,3.726590422,2.680071577,2.70734738,2.881799809,3.267995705,3.026231958,3.711529824
ENSMUSG00000037416,Dmxl1,95.30562547,89.83390929,61.92494899,87.10458559,83.29262833,83.08408433,87.48457619,84.31318326,101.6306018,89.94320211,82.44138198,83.27407724,88.896827,85.4222748,84.60974183
ENSMUSG00000062210,Tnfaip8,20.36311451,19.96309095,20.64164966,20.67681355,17.56546668,21.80098907,23.56031904,30.11942647,25.64056236,28.40875871,23.99452972,28.17207744,28.27367071,36.36063549,27.95143257
ENSMUSG00000024507,Hsd17b4,130.8759764,126.4329094,138.0710345,131.7328212,126.60688,122.7950723,126.5265513,126.6818835,130.5116776,128.6970371,129.7934185,130.8734603,134.3917335,140.490526,126.0606324
ENSMUSG00000085939,Cd63-ps,1.145750689,0.907413225,1.920153457,1.169503029,1.511568349,0.9155271,1.439470864,1.855950575,1.215192529,1.876050104,1.327131069,2.881799809,1.615638326,2.980379958,1.806496817
ENSMUSG00000073565,Prr16,1.354068996,1.57284959,1.500119888,1.917984967,2.449783186,2.632140413,2.232648687,2.651357964,3.118994158,3.912904502,2.654262137,4.322699714,2.496895595,2.84282396,2.988931097
ENSMUSG00000024528,Srfbp1,10.78047239,11.85686614,11.82094472,9.356024231,9.851255792,10.52856165,10.19380387,10.76451333,11.98989962,9.219446223,9.343002723,11.27876822,11.30946828,10.86692385,10.31345456
ENSMUSG00000024529,Lox,59.1623992,66.54363651,66.24529427,40.13734395,28.61555254,29.35408765,45.3580207,100.0092224,66.75457626,52.6902072,73.25763499,86.8514839,90.2187129,95.09704667,58.3005791
ENSMUSG00000046886,Zfp474,5.884992174,4.113606621,5.64045078,4.210210904,4.63895114,5.836485263,6.198537803,6.999585025,6.319001151,7.933011867,5.786291459,6.012030636,6.168800882,5.043719929,7.455905045
ENSMUSG00000024534,Sncaip,2.656058415,2.903722321,4.140330892,4.678012115,3.283751931,5.378721713,4.054019985,7.211693662,4.334186687,6.914584668,9.396087966,9.09257526,7.821158261,15.31456779,10.18207297
ENSMUSG00000034484,Snx2,100.3052648,100.6018796,112.0889581,111.99161,119.5181457,111.6943062,107.7840531,108.7587037,108.2331479,114.4926578,110.6827311,118.9984576,111.5892017,118.3898623,102.4447922
ENSMUSG00000024535,Snx24,14.37396319,12.52230251,18.66149141,13.84691586,17.20060535,16.9944718,15.62854081,17.02171813,14.17724617,15.43721228,13.9083336,18.28452293,15.38528315,18.98272773,14.7804285
ENSMUSG00000024538,Ppic,88.43112134,90.13638037,104.7083682,90.94055552,97.78283527,107.5744343,98.29529615,153.6727076,117.266079,131.8595216,144.0733488,151.6422934,136.3011243,161.8117057,133.1223927
ENSMUSG00000069378,Prdm6,20.8318307,19.3581488,18.48147702,19.17984967,13.81260733,18.36776245,18.36059776,16.17328358,20.49624732,15.27640799,18.68600545,14.40899905,17.77202159,16.09405177,17.34236944
ENSMUSG00000048799,Cep120,61.24558227,60.07075551,54.96439271,55.01342248,54.36433752,60.82533171,63.48360281,59.17830976,57.80265796,51.29656998,54.20003284,52.26988619,57.17156532,56.44381121,58.92464163
ENSMUSG00000073563,Csnk1g3,45.77794797,44.28176539,43.08344319,48.41742539,42.84514424,47.72185009,47.179392,52.28477905,47.51402788,52.58300433,48.14831517,47.15220722,49.8644738,51.62935128,47.26452581
ENSMUSG00000052713,Zfp608,73.53636238,74.16590761,67.205371,89.44359165,81.52044475,79.2503146,77.99581927,51.75450746,51.36213756,71.12909964,65.18867809,73.53558134,59.04423701,50.94157129,54.68758546
ENSMUSG00000096948,Gm4221,0.885352805,0.786424795,0.600047955,0.748481938,0.833968744,0.572204438,0.675669997,0.795407389,0.810128353,1.125630062,0.743193398,0.894351665,0.844538216,0.825335988,0.78828952
ENSMUSG00000001700,Gramd3,21.45678562,21.53594054,22.56180312,21.0042744,21.00558775,26.03530191,26.11611425,24.92276486,23.61524148,27.76554153,23.51676254,25.38965004,28.2002326,23.88889167,25.09388306
ENSMUSG00000053644,Aldh7a1,66.87017656,61.40162824,63.96511204,61.00127799,62.75614801,61.68363837,57.4907037,55.78457156,58.45076064,54.51265587,57.33206216,54.55545156,58.34657501,59.83685916,63.06316161
ENSMUSG00000008301,Phax,32.4976559,32.30391082,38.88310751,31.15556069,30.54410526,35.7055569,32.90219118,31.49813261,34.2279229,32.75047467,34.3992373,32.39540475,37.23311961,33.93047952,33.43661381
ENSMUSG00000024590,Lmnb1,27.65425526,24.9841108,27.24217717,23.34328046,25.59241584,27.12249034,27.64371598,24.76368338,23.33169656,28.08715012,24.31304118,26.28400171,28.42054692,25.44785964,26.96607067
ENSMUSG00000032656,3-Mar,7.134902016,6.896340511,7.140570669,7.110578415,6.463257768,7.266996357,5.669752587,6.575367751,7.048116668,5.092135996,6.529484857,6.707637487,5.985205618,7.1529119,7.193141871
ENSMUSG00000024592,C330018D20Rik,10.83255197,9.739568617,9.720776877,9.496364594,8.443933536,9.44137322,10.781343,9.544888671,9.113943967,9.380250518,9.608428937,11.12970961,10.35477291,11.18788784,9.853619002
ENSMUSG00000024593,Megf10,0.260397884,0.48395372,0.300023978,0.187120485,0.260615233,1.029967988,0.323146521,0.318162956,0.729115517,0.268007158,0.265426214,0.993724072,0.51406674,0.412667994,0.624062537
ENSMUSG00000024594,Prrc1,81.81701509,80.45730597,69.96559159,70.07662149,68.54180617,63.91523567,67.1263454,67.23843797,69.87357042,65.87615935,72.88603829,66.1820232,76.63266334,69.00725903,68.51549746
ENSMUSG00000069372,Ctxn3,0.416636614,0.36296529,0.300023978,0.42102109,0.260615233,4.692076388,0.293769564,0.424217274,0.162025671,0.428811452,0.424681942,0.447175832,0.477347687,0.412667994,0.328453967
ENSMUSG00000024597,Slc12a2,271.9074703,321.1637875,349.8879628,327.3205077,408.0713312,285.7016757,274.4982807,291.7554304,307.3221906,274.1713223,289.6330844,297.9184768,271.9045865,313.9027876,246.668929
ENSMUSG00000024598,Fbn2,2.864376722,1.2098843,1.620129479,0.935602423,2.189167954,2.002715531,1.1457013,0.689353071,0.810128353,0.428811452,0.371596699,0.496862036,0.917976322,0.550223992,1.051052694
ENSMUSG00000024600,Slc27a6,4.426764024,3.327181826,3.420273345,4.631231994,2.918890605,5.607603488,3.907135203,15.1127404,6.15697548,13.29315502,8.971406024,14.16056803,5.691453195,10.31669986,8.802566308
ENSMUSG00000024601,Isoc1,60.46438862,57.40901005,47.52379806,59.73821471,57.02261289,58.5937344,55.96310196,55.04219133,60.84063928,57.94314749,55.6333344,55.64854804,55.6293651,58.00277919,51.96141754
ENSMUSG00000053441,Adamts19,0.833273228,0.786424795,0.360028773,1.029162665,0.312738279,1.258849763,0.675669997,0.424217274,1.012660441,0.643217178,0.58393767,0.794979258,0.734381057,0.366815995,1.018207297
ENSMUSG00000050875,A730017C20Rik,0.937432382,0.907413225,0.840067137,1.356623513,1.04246093,1.087188431,1.292586082,1.325678982,1.701269541,1.983252967,1.804898253,2.335251569,1.101571586,1.513115979,1.707960627
ENSMUSG00000058152,Chsy3,3.333092913,2.540757031,2.580206208,3.695629571,4.065597628,3.833769732,3.495857813,6.204177636,5.427859963,6.860983236,4.45916039,9.042889056,4.22269108,6.694391906,5.288108864
ENSMUSG00000073555,Gm4951,9.895119584,11.61488928,12.90103104,16.18592192,12.61377726,10.64300254,8.783709967,9.332780034,10.73420067,12.64993784,9.820769908,10.13598554,6.021924671,7.336319897,7.817204408
ENSMUSG00000068606,Gm4841,0.677034498,0.907413225,0.420033569,1.169503029,0.677599605,0.686645325,0.705046954,1.219624663,0.769621935,1.232832925,1.53947204,1.341527497,0.440628634,0.779483989,1.051052694
ENSMUSG00000090942,F830016B08Rik,3.281013336,4.476571911,2.100167844,4.584451873,4.117720675,3.261565294,4.935328677,5.19666161,5.954443392,5.199338859,5.202353789,5.962344433,2.313300331,4.034975943,4.204210774
ENSMUSG00000054072,Iigp1,40.25751283,64.54732742,50.58404264,68.25219676,47.48409538,66.4329352,45.79867505,64.26891705,66.67356342,67.05539085,56.69503925,53.95921712,28.27367071,47.09000334,46.80469026
ENSMUSG00000063388,BC023105,0.729114075,0.96790744,1.140091115,0.935602423,0.573353512,0.801086213,0.705046954,1.378706141,1.498737452,1.286434357,1.327131069,1.391213701,0.734381057,1.054595985,1.28097047
ENSMUSG00000038059,Smim3,20.25895536,23.41126121,20.64164966,16.3730424,15.84540614,17.45223535,18.12558211,22.96075997,22.60258104,16.77724807,18.04898253,18.93044357,27.68616586,23.65963167,22.49909672
ENSMUSG00000024603,Dctn4,100.3052648,93.76603327,89.88718371,88.78866995,81.83318303,84.11405232,81.66793882,88.8204918,91.70652952,89.19278207,88.81161111,84.26780132,98.77425222,89.27384275,92.06564688
ENSMUSG00000024604,Rbm22,47.65281273,52.20650756,50.04399948,52.15983509,47.32772624,50.75453361,53.40730676,49.20920381,45.73174551,47.38366547,48.04214468,47.20189343,49.27696895,47.04415134,50.12207532
ENSMUSG00000043079,Synpo,125.2513821,126.1909325,124.6899651,106.8457967,113.4197492,109.5771498,116.626517,146.4079868,132.6990242,133.1459559,136.6945001,150.9963728,166.006838,154.9339058,149.5779365
ENSMUSG00000054008,Ndst1,588.1346603,547.6541285,370.0495741,508.7805977,539.5777775,465.8316326,509.6020629,529.8473755,594.6747173,536.1751196,550.1754558,576.9065101,583.392312,527.5731046,487.4913774
ENSMUSG00000024608,Rps14,219.6716548,210.5803625,326.9661309,237.9236962,259.6770177,225.7918711,239.7747182,216.6689728,226.1068232,180.7440271,222.7456786,206.7442932,233.4964572,219.9978929,211.6885816
ENSMUSG00000024610,Cd74,1349.590152,1697.770144,1839.927045,1700.784865,2067.825501,1743.621362,1535.35725,1900.069171,1718.808819,1866.080237,1777.93095,1917.440283,1492.482623,1972.369604,1597.173104
ENSMUSG00000093327,Mir5107,0.677034498,0.72593058,0.600047955,0.748481938,1.250953116,0.9155271,0.616916085,0.583298752,0.445570594,0.536014315,0.955534369,1.043410276,0.51406674,0.366815995,0.68975333
ENSMUSG00000024613,Tcof1,39.00760299,34.48170256,34.32274305,32.74608481,35.91277905,33.30229827,31.52147423,33.03592023,32.93171754,35.37694481,32.96593574,35.02877354,35.76435749,32.92173554,32.77970588
ENSMUSG00000036412,Arsi,1.249909842,1.270378515,1.08008632,0.842042181,0.521230465,0.743865769,0.969439562,0.848434549,1.417724617,0.857622905,0.58393767,1.093096479,2.203143172,0.825335988,0.821134917
ENSMUSG00000024617,Camk2a,2.916456298,2.843228106,3.780302119,5.239373569,3.752859349,7.381437244,5.170344328,3.075575238,4.212667434,4.877730269,4.565330876,5.067992768,3.45159097,3.897419945,5.222418071
ENSMUSG00000024620,Pdgfrb,121.2412547,128.2477358,102.9682291,120.8330529,108.3638137,107.6316547,111.3092878,107.7511877,97.33692157,106.2380373,107.5507018,106.5769067,118.1251931,101.3329186,100.441223
ENSMUSG00000024621,Csf1r,155.8220937,156.0750747,155.832454,151.754713,149.6973896,157.5278817,185.8680032,198.745793,190.582695,212.6904803,218.7642853,213.5513031,184.035893,212.661573,194.2148305
ENSMUSG00000024622,Hmgxb3,38.43472765,38.89778025,34.74277661,35.17865111,41.1250837,38.33769732,40.98085419,38.39166332,38.92666734,34.09051045,36.09796507,36.86716308,38.70188172,36.91085948,37.73936078
ENSMUSG00000034320,Slc26a2,81.19206017,82.15114399,82.62660345,92.99888085,113.5239953,107.4599934,102.437447,88.50232884,92.51665787,108.5965003,100.4372793,109.9058824,87.75853636,113.3002904,102.838937
ENSMUSG00000091957,Rps2-ps10,0.729114075,0.72593058,0.960076729,0.79526206,0.833968744,0.801086213,0.528785215,0.848434549,0.607596264,0.643217178,0.690108156,0.54654824,0.991414427,0.779483989,0.919671107
ENSMUSG00000033871,Ppargc1b,3.072695029,3.387676041,2.580206208,4.163430783,4.586828094,4.11987195,3.907135203,3.340711035,3.564564752,3.376890187,3.981393206,3.875523881,3.341433811,2.934527959,3.383075857
ENSMUSG00000045094,Arhgef37,4.374684448,3.992618191,4.44035487,4.771572358,3.961351535,5.779264819,4.494674331,4.030064105,4.172161016,3.752100207,4.087563691,2.48431018,3.671905287,3.989123944,2.956085701
ENSMUSG00000024576,Csnk1a1,302.6865001,306.403199,296.5436995,319.0872064,296.4758886,312.9958273,312.4533084,306.9742251,324.0513411,320.8045677,317.0781549,314.314924,320.4838934,318.1211715,311.6371236
ENSMUSG00000098098,Bvht,13.17613292,12.58279672,16.98135714,13.56623513,13.13500772,12.47405674,14.68847821,13.73403425,11.90888678,14.20437936,15.07620894,12.4215509,14.46730683,13.9848598,14.35343835
ENSMUSG00000097324,Carmn,0.624954921,0.423459505,1.08008632,1.777644604,0.573353512,0.801086213,1.439470864,0.689353071,0.526583429,1.554441514,1.592557282,0.745293054,0.403909582,0.596075992,0.9853619
ENSMUSG00000024579,Pcyox1l,10.62423366,9.739568617,10.02080085,7.625159748,10.37248626,6.580351032,8.137416926,7.476829459,8.263309197,7.611403278,7.485019227,8.943516649,10.35477291,9.399659868,11.10174408
ENSMUSG00000024580,Grpel2,43.38228744,40.04717034,39.84318424,33.12032578,38.04982396,35.47667513,36.07490247,31.76326841,43.1798412,31.35683745,37.37201089,33.93567706,44.57693018,42.41309941,39.54585759
ENSMUSG00000098702,1500015A07Rik,3.749729527,3.266687611,4.020321301,4.163430783,4.586828094,2.918242631,3.995266072,4.083091265,3.848109675,2.948078734,4.671501361,3.72646527,3.341433811,3.072083957,3.547302841
ENSMUSG00000033032,Afap1l1,292.9996988,284.6857758,290.7232344,278.2481606,243.6752425,239.1814549,262.159959,216.6689728,256.3246108,215.6921605,233.8935795,185.9257739,272.271777,200.2356812,217.272299
ENSMUSG00000032735,Ablim3,139.8336636,141.2539921,131.7105262,138.609499,107.7383372,115.6425168,142.5076156,139.6205104,157.9750288,117.6015408,133.2439593,113.6820339,156.6067605,133.3376141,127.4072937
ENSMUSG00000045629,Sh3tc2,37.08065865,35.75208107,29.82238338,30.50063899,27.15610724,26.5502859,28.6425325,30.59667091,31.83804426,22.19099265,23.09208059,20.37134348,33.9651239,24.16400366,27.88574178
ENSMUSG00000045730,Adrb2,64.3182773,75.67826298,75.00599442,85.84152232,68.22906789,88.06226294,81.99108534,53.02715928,58.28873497,50.22454135,61.15419964,47.45032444,63.67083768,59.42419117,51.23881881
ENSMUSG00000054589,Gm9949,0.729114075,0.665436365,1.08008632,1.122722908,0.729722651,1.544951981,1.292586082,1.007516026,1.053166858,0.643217178,1.114790098,0.844665461,0.734381057,1.42141198,0.952516504
ENSMUSG00000042211,Fbxo38,62.44341253,63.76090262,58.50467565,60.76737738,63.6422398,63.57191301,64.39428845,63.52653682,62.70393449,58.42556037,62.85292741,60.21967877,62.49582798,61.07486314,61.81503654
ENSMUSG00000041789,2700046A07Rik,0.416636614,0.423459505,0.600047955,0.514581333,0.416984372,0.286102219,0.528785215,0.371190115,0.324051341,0.857622905,0.477767185,0.298117222,0.403909582,0.412667994,0.426990157
ENSMUSG00000071847,Apcdd1,17.49873779,19.66061988,15.96127561,17.21508458,15.0114374,21.68654818,20.97514688,24.49854759,24.42536983,24.12064419,24.04761496,24.8431018,22.76581278,22.42162769,22.20348815
ENSMUSG00000024581,Napg,45.83002755,50.39168111,44.04351992,45.75095849,44.40883563,46.52022077,46.38621417,46.45179153,44.88111074,47.49086834,44.43234818,46.65534519,49.71759758,48.83237932,45.3923382
ENSMUSG00000041482,Piezo2,63.06836745,64.36584477,53.40426803,85.23338074,68.07269875,54.931626,76.70323319,72.22299094,85.54955404,75.4708156,92.42140762,85.3608978,77.77095398,80.01173888,93.34661735
ENSMUSG00000024583,Txnl1,64.47451603,63.45843155,60.30481951,54.49884114,59.68088826,62.88526769,59.75272934,66.49605774,62.66342808,61.21283481,62.37516022,59.72281673,67.2325858,63.27575911,63.81860574
ENSMUSG00000040560,Wdr7,36.9764995,37.20394223,31.20249368,36.11425353,38.101947,38.73824042,37.24998073,44.06556936,38.11653899,45.18600678,42.89287614,45.61193491,39.76673426,47.59437533,42.92893345
ENSMUSG00000024588,Fech,64.94323222,69.26587619,59.04471881,77.79534148,66.61325345,74.55823821,84.04747229,60.5570159,67.11913402,70.64668676,65.71953052,68.81539199,62.0184803,64.0093911,62.89893463
ENSMUSG00000024587,Nars,118.5331167,124.073635,125.3500179,113.3950137,112.8463957,116.2719417,114.4819991,123.4472268,125.9344524,116.2079036,116.999875,118.9984576,126.3502609,121.6453543,110.3276874
ENSMUSG00000039529,Atp8b1,32.86221293,30.06562486,32.64260877,36.72239511,36.22551733,26.09252235,26.85053816,32.5586758,33.86336514,30.17760595,25.9586837,35.62500799,32.56979989,32.41736355,30.6447551
