ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000042505,ENSMUSG00000042505,Sdhaf3,-0.032658956,2.308058873,0.022144853,0.8817024,0.982500684,71238,Sdhaf3,-0.032658956,FALSE
ENSMUSG00000026154,ENSMUSG00000026154,Sdhaf4,0.122166288,3.395140814,0.580099652,0.446273263,0.878405354,68002,Sdhaf4,0.122166288,FALSE
ENSMUSG00000009863,ENSMUSG00000009863,Sdhb,0.011557252,6.088271147,0.013357518,0.907989592,0.986230637,67680,Sdhb,0.011557252,FALSE
ENSMUSG00000058076,ENSMUSG00000058076,Sdhc,-0.036048472,6.382016636,0.151587541,0.69702284,0.952400149,66052,Sdhc,-0.036048472,FALSE
ENSMUSG00000000171,ENSMUSG00000000171,Sdhd,-0.132311424,5.938058973,1.541897589,0.214335574,0.737518429,66925,Sdhd,-0.132311424,FALSE
ENSMUSG00000039683,ENSMUSG00000039683,Sdk1,-0.301959391,3.544371921,2.632421917,0.104701893,0.576642034,330222,Sdk1,-0.301959391,FALSE
ENSMUSG00000041592,ENSMUSG00000041592,Sdk2,0.136359062,2.823080865,0.402308272,0.525899571,0.905077357,237979,Sdk2,0.136359062,FALSE
ENSMUSG00000022223,ENSMUSG00000022223,Sdr39u1,0.102652763,5.041221622,0.69409242,0.404775876,0.862803287,654795,Sdr39u1,0.102652763,FALSE
ENSMUSG00000034308,ENSMUSG00000034308,Sdr42e1,0.358323085,2.311177118,2.582418878,0.108056424,0.582799694,74032,Sdr42e1,0.358323085,FALSE
ENSMUSG00000109392,ENSMUSG00000109392,Gm5737,-0.768589228,-0.542576826,2.566457745,0.1091519,0.584676126,436008,Sdr42e2,-0.768589228,FALSE
ENSMUSG00000029597,ENSMUSG00000029597,Sds,0.196243866,-0.34039739,0.174266396,0.676347631,0.94646333,231691,Sds,0.196243866,FALSE
ENSMUSG00000029596,ENSMUSG00000029596,Sdsl,0.272351031,0.422963461,0.359215958,0.548941995,0.910975265,257635,Sdsl,0.272351031,FALSE
ENSMUSG00000040364,ENSMUSG00000040364,Sec1,1.403830263,2.491469876,18.97870391,1.32E-05,0.001433945,56546,Sec1,1.403830263,TRUE
ENSMUSG00000025724,ENSMUSG00000025724,Sec11a,-0.056937135,5.678575426,0.274770276,0.600149633,0.926213723,56529,Sec11a,-0.056937135,FALSE
ENSMUSG00000024516,ENSMUSG00000024516,Sec11c,-0.23889059,5.402403538,4.462329975,0.034650203,0.343493304,66286,Sec11c,-0.23889059,TRUE
ENSMUSG00000030298,ENSMUSG00000030298,Sec13,-0.168116906,5.950079353,2.700675435,0.100305744,0.56694122,110379,Sec13,-0.168116906,FALSE
ENSMUSG00000020823,ENSMUSG00000020823,Sec14l1,-0.118936942,7.948132192,1.250661989,0.263426079,0.780394432,74136,Sec14l1,-0.118936942,FALSE
ENSMUSG00000003585,ENSMUSG00000003585,Sec14l2,-0.096301479,4.95711362,0.436716901,0.508711339,0.900932276,67815,Sec14l2,-0.096301479,FALSE
