"","ID","Gene.name","logFC","logCPM","LR","PValue"
"12145","ENSMUSG00000044367","Slc16a13",0.613367959044725,3.12044308322307,5.62561623004512,0.017699841949829
"12146","ENSMUSG00000000317","Bcl6b",-0.240177146562887,5.93601669920003,0.891761038346753,0.345000529035259
"12147","ENSMUSG00000040904","Gm21988",1.19570767012398,-0.0185282520978222,3.52299991397152,0.0605228069480617
"12148","ENSMUSG00000020831","0610010K14Rik",0.465588756975788,1.66352097843277,1.40843390047197,0.23531654871207
"12149","ENSMUSG00000093989","Rnasek",0.0302014124541859,2.35009311686608,0.010007506306293,0.920314534617231
"12150","ENSMUSG00000000320","Alox12",0.175499733719634,3.36102595731885,0.319885304095818,0.571676581137955
"12151","ENSMUSG00000018907","Alox12e",-1.48643278194552,-0.841097272339828,5.29457561417264,0.021391942882386
"12152","ENSMUSG00000018924","Alox15",-0.291198085097032,1.34004272367829,0.446888460184227,0.503816290688268
"12153","ENSMUSG00000082145","Gm12312",-0.124114416020464,1.37522951196128,0.13582428072949,0.712468046753298
"12154","ENSMUSG00000018921","Pelp1",0.109054726911524,5.04764792466268,0.591710875694687,0.441758295265016
"12155","ENSMUSG00000060216","Arrb2",0.053684743707085,5.33410048222285,0.128644419047732,0.719841712725229
"12156","ENSMUSG00000018923","Med11",-0.138003630753809,3.95506619487153,0.269908542744997,0.603393129176874
"12157","ENSMUSG00000018920","Cxcl16",-0.476107921326099,6.02138165561734,10.2536575092164,0.00136413869324269
"12158","ENSMUSG00000040829","Zmynd15",0.225111742053551,3.42326663133164,0.637623752254236,0.424572582998765
"12159","ENSMUSG00000018286","Psmb6",0.0329809017347873,6.26889710554851,0.0347468591299505,0.852127097878861
"12160","ENSMUSG00000072768","Gm10418",-0.0321657762266061,0.0202242991485192,0.00398779910250768,0.949647837479663
