"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000096074","ENSMUSG00000096074","Ighv1-72",1.92852242319747,1.30631556062182,9.40393411735737,0.00216520352827061,0.139275909044243
"ENSMUSG00000022416","ENSMUSG00000022416","Cacna1i",1.86618692806565,1.24872868449026,9.37150333148738,0.00220384700725017,0.141234641479501
"ENSMUSG00000076598","ENSMUSG00000076598","Igkv3-7",1.93724025162448,4.55800894963154,9.32288944183108,0.0022630883908504,0.142813743315254
"ENSMUSG00000090891","ENSMUSG00000090891","D6Ertd527e",1.03007667994922,1.36877390172339,9.20008332008354,0.00242004111741189,0.149318997046477
"ENSMUSG00000050010","ENSMUSG00000050010","Shisa3",1.413644302368,0.483505944506492,9.14467745153914,0.00249442607532112,0.152487273448443
"ENSMUSG00000021319","ENSMUSG00000021319","Sfrp4",2.06618405745861,1.23392731407889,9.0504690911076,0.00262627428187257,0.157355211351823
"ENSMUSG00000095981","ENSMUSG00000095981","Ighv10-1",2.02059490696184,1.84790361265189,9.03604292389194,0.00264707995197104,0.157355211351823
"ENSMUSG00000035606","ENSMUSG00000035606","Ky",1.13690453866222,1.22491189086365,8.99991272700402,0.00269992499328196,0.158007436122815
"ENSMUSG00000045826","ENSMUSG00000045826","Ptprcap",1.01102880471789,3.24302050682085,8.94349970404482,0.00278458704868791,0.160011653774436
"ENSMUSG00000105646","ENSMUSG00000105646","Gm30211",1.35977149248857,0.970392862661933,8.89240903961093,0.00286358661532737,0.162386084413252
"ENSMUSG00000106891","ENSMUSG00000106891","Gm43460",1.23360671541146,0.787265276253967,8.83461798827185,0.00295569502752119,0.166513812351104
"ENSMUSG00000079415","ENSMUSG00000079415","Cntf",2.5619684753953,-0.83514416396146,8.80418787056782,0.00300539891911979,0.168214519372422
"ENSMUSG00000058470","ENSMUSG00000058470","Gm8369",1.24257513401588,1.39411244759388,8.65613676944862,0.00325961654654097,0.177943338454135
"ENSMUSG00000093861","ENSMUSG00000093861","Igkv1-110",1.09082140555906,5.92741281475789,8.60248042483734,0.00335705472637998,0.181404188799858
"ENSMUSG00000076569","ENSMUSG00000076569","Igkv5-39",1.0585845753128,4.65829243792427,8.53639127957551,0.0034811513344247,0.186371328739588
"ENSMUSG00000078902","ENSMUSG00000078902","Gm14443",1.80243345410447,-0.550982208864837,8.52360554948077,0.00350569257118444,0.187086767633731
"ENSMUSG00000103033","ENSMUSG00000103033","Ighv5-12-4",1.27826791597778,1.68035755103845,8.44412924827514,0.00366223745572067,0.190735080057911
"ENSMUSG00000110656","ENSMUSG00000110656","Gm20735",1.12761017082676,1.18632043126329,8.43217684856435,0.00368638765109673,0.191003037881204
"ENSMUSG00000028435","ENSMUSG00000028435","Aqp3",1.0439764171612,1.49046131857006,8.43062166659283,0.00368954183041017,0.191003037881204
"ENSMUSG00000024558","ENSMUSG00000024558","Mapk4",1.45572801828764,0.166301305135862,8.35861202466299,0.00383863660970391,0.195465088822837
"ENSMUSG00000095700","ENSMUSG00000095700","Ighv10-3",2.31976708008925,1.81177956153789,8.30274434583018,0.00395852161081033,0.200120099849734
"ENSMUSG00000076594","ENSMUSG00000076594","Igkv6-13",2.20337936864761,5.18130724583385,8.22453752374709,0.0041327735972317,0.204726678283556
"ENSMUSG00000110030","ENSMUSG00000110030","Gm45546",2.12187171239609,-0.329126731278314,8.02520229290978,0.00461308731486235,0.22151813989112
"ENSMUSG00000073902","ENSMUSG00000073902","Gm1966",2.09390699736753,-0.758292104510393,7.86935135944272,0.00502796857231596,0.236177521030395
"ENSMUSG00000001444","ENSMUSG00000001444","Tbx21",1.30019666694519,1.27870986190145,7.81416904705445,0.00518381776290924,0.239625309111539
"ENSMUSG00000096824","ENSMUSG00000096824","Ighv2-7",8.42506220228059,0.536503050933762,7.80044317874852,0.00522334217516804,0.240120522020592
"ENSMUSG00000102780","ENSMUSG00000102780","Gm38253",1.11212358519344,0.602349738872027,7.67248000024741,0.00560693417929207,0.252101871784211
"ENSMUSG00000087088","ENSMUSG00000087088","Gm16638",1.14534685451637,0.47102527650414,7.55120988237379,0.00599697963722504,0.260919067437498
"ENSMUSG00000085213","ENSMUSG00000085213","Gm13091",1.2093315333251,0.472348855802477,7.54767610712761,0.00600875165454416,0.260919067437498
"ENSMUSG00000085287","ENSMUSG00000085287","4833418N02Rik",1.11704170196963,1.12748951433228,7.42279127820928,0.00644028305775836,0.274811979288852
"ENSMUSG00000095429","ENSMUSG00000095429","Ighv5-12",1.28479970245243,6.00261303583385,7.3851832280739,0.00657633699825642,0.278549074970374
"ENSMUSG00000107017","ENSMUSG00000107017","Gm43196",1.09333599348481,0.760234054137052,7.3091945704387,0.00686026689315618,0.283607052688536
"ENSMUSG00000045087","ENSMUSG00000045087","S1pr5",1.2775198912778,0.663137619247303,7.29295213797134,0.00692256307542492,0.284138249660119
"ENSMUSG00000094420","ENSMUSG00000094420","Igkv10-96",1.09534811750398,5.67149027421244,7.26049620532797,0.00704878127205851,0.286961443734009
"ENSMUSG00000040592","ENSMUSG00000040592","Cd79b",1.09264912835108,4.33847151812688,7.25816685863127,0.00705792981862171,0.286961443734009
"ENSMUSG00000029371","ENSMUSG00000029371","Cxcl5",1.0727943777574,1.00199731558148,7.20590881616802,0.00726639439859802,0.292625907828461
"ENSMUSG00000102515","ENSMUSG00000102515","Ighv12-2",6.19486924047357,-0.806721016832849,7.20202837189613,0.00728212277153023,0.292625907828461
"ENSMUSG00000013483","ENSMUSG00000013483","Card14",1.51891944972806,0.544095978157044,7.18977773797745,0.0073320062107769,0.293945244343216
"ENSMUSG00000108912","ENSMUSG00000108912","E230020D15Rik",1.55612835526395,-0.0316253033755588,7.10946635013966,0.00766779331027403,0.302483040905753
"ENSMUSG00000082144","ENSMUSG00000082144","Gm12788",2.32791488818466,-1.09357838371216,7.09307012783473,0.00773825721903976,0.304565790408736
"ENSMUSG00000079055","ENSMUSG00000079055","Slc8a3",1.24435065665022,0.440363018566281,7.06697546458941,0.00785176905637503,0.307478074601002
"ENSMUSG00000097928","ENSMUSG00000097928","Gm26578",1.50175709262604,-0.240970279864613,7.01312896767966,0.00809141456967153,0.314871096538527
"ENSMUSG00000094262","ENSMUSG00000094262","Igkv4-62",6.62256769153808,1.66194696960705,6.80896905220922,0.00907011163199884,0.339174955366655
"ENSMUSG00000047048","ENSMUSG00000047048","Olfr432",2.04724123536706,-0.810138640716241,6.79450923312395,0.00914386559072775,0.339722195945163
"ENSMUSG00000066704","ENSMUSG00000066704","Cyp2b19",2.65305662600121,-0.70853300057271,6.73283384161095,0.00946541042610938,0.340769405055738
"ENSMUSG00000104943","ENSMUSG00000104943","Gm42868",1.28573007585927,0.228508641517736,6.70015964560694,0.0096404279051022,0.342058797709447
"ENSMUSG00000076576","ENSMUSG00000076576","Igkv6-32",1.54442244799972,3.69814159227254,6.65844999707353,0.00986867176690984,0.346488864744926
"ENSMUSG00000103527","ENSMUSG00000103527","Gm37261",1.1514204243827,0.524253504940822,6.5890554468525,0.0102607598112218,0.355905912244772
"ENSMUSG00000095210","ENSMUSG00000095210","Ighv5-9-1",1.14302951059235,5.06677381203728,6.53509683358001,0.0105766466907726,0.362486704378189
"ENSMUSG00000076604","ENSMUSG00000076604","Igkj1",1.39513652766825,1.65303276144093,6.42183456510898,0.0112725651940366,0.375875728007733
"ENSMUSG00000026989","ENSMUSG00000026989","Dapl1",1.73347770710152,-0.836033368037921,6.40016727658884,0.0114109611794527,0.379024199947179
"ENSMUSG00000006720","ENSMUSG00000006720","Zfp184",1.09417333503026,0.48277715651624,6.363631624214,0.0116482889021104,0.382646030344245
"ENSMUSG00000086889","ENSMUSG00000086889","Phf2os1",1.12662257785323,0.778918594092895,6.36206999157062,0.011658545128346,0.382646030344245
"ENSMUSG00000097974","ENSMUSG00000097974","Gm10605",1.34391328693173,0.012958437237206,6.3387999584679,0.0118124772658056,0.384176888905355
"ENSMUSG00000034959","ENSMUSG00000034959","Rubcnl",1.01328221877564,2.17519846772093,6.28265762511597,0.012192511983353,0.391204697644048
"ENSMUSG00000038421","ENSMUSG00000038421","Fcrla",1.37404164798726,2.48436673405758,6.18171091158839,0.0129077406973086,0.409037760810483
"ENSMUSG00000044201","ENSMUSG00000044201","Cdc25c",1.96717477834798,-0.861563983985927,6.15556092235638,0.0130999564965122,0.409855081748411
"ENSMUSG00000097074","ENSMUSG00000097074","4833428L15Rik",1.54304341512539,-0.25905940096454,6.14218687722726,0.0131993974296685,0.410729986083134
"ENSMUSG00000096594","ENSMUSG00000096594","Igkv8-19",1.53340124217798,4.47844882205751,6.13807014568784,0.0132301627913045,0.410945542989726
"ENSMUSG00000094094","ENSMUSG00000094094","Igkv5-45",1.53856145215922,0.524458429465803,6.11322892890391,0.0134173787593123,0.415264259303026
"ENSMUSG00000086610","ENSMUSG00000086610","Gm15408",1.19585102834851,0.0704606548019885,6.10193534397789,0.0135033916279738,0.417049827827341
"ENSMUSG00000098789","ENSMUSG00000098789","Jmjd7",1.48278145594994,-0.595404052627253,6.08651187233617,0.0136217749946212,0.41786021298753
"ENSMUSG00000060314","ENSMUSG00000060314","Zfp941",1.75397413957621,-0.367466432278097,6.05594802164882,0.0138595328770465,0.419165767135797
"ENSMUSG00000108190","ENSMUSG00000108190","Gm44731",1.26702647666184,0.0282589762256112,6.02966557875842,0.0140673981942133,0.423224917050685
"ENSMUSG00000103469","ENSMUSG00000103469","Gm9910",1.01762268031634,1.59369507108655,6.02246018391799,0.0141249433041634,0.423478082818215
"ENSMUSG00000048031","ENSMUSG00000048031","Fcrl5",1.694284436973,-0.758780532832845,5.97670536451508,0.0144960569789614,0.429377192887141
"ENSMUSG00000024402","ENSMUSG00000024402","Lta",1.57592865797628,-0.223513005940826,5.93549800252661,0.0148388750368828,0.435735799047094
"ENSMUSG00000028687","ENSMUSG00000028687","Mutyh",1.15640453563163,0.254226083573755,5.93112907963287,0.0148757077112972,0.435735799047094
"ENSMUSG00000015316","ENSMUSG00000015316","Slamf1",1.11821168569141,0.821484020980027,5.92502977302554,0.0149272860883107,0.435735799047094
"ENSMUSG00000097033","ENSMUSG00000097033","Gm26819",1.03006500867964,1.65577100400324,5.92463217887143,0.0149306547032856,0.435735799047094
"ENSMUSG00000103857","ENSMUSG00000103857","Gm37249",1.34822580823035,-0.108236673454968,5.85074389708456,0.0155704679831367,0.444272699357863
"ENSMUSG00000034009","ENSMUSG00000034009","Rxfp1",1.28302846683179,0.289921113345706,5.71671328022611,0.016804158083272,0.453059363322077
"ENSMUSG00000096498","ENSMUSG00000096498","Ighv2-5",1.60888167328778,1.69983432592747,5.67959058541364,0.0171633723493814,0.455900425163307
"ENSMUSG00000076541","ENSMUSG00000076541","Igkv4-79",2.01052014997886,1.23622656391971,5.67085507660948,0.0172490462089148,0.457471242454589
"ENSMUSG00000104244","ENSMUSG00000104244","2900018N21Rik",2.16207566822233,-1.22579715803469,5.61157483749496,0.0178422206874279,0.465769950727797
"ENSMUSG00000076518","ENSMUSG00000076518","Igkv2-112",3.14636262828908,-0.136599283965024,5.53914205627499,0.0185956971066341,0.471703622286549
"ENSMUSG00000090066","ENSMUSG00000090066","1110002E22Rik",1.0258631913025,0.632096520170218,5.49235931931476,0.0190997519612316,0.472778887055249
"ENSMUSG00000027776","ENSMUSG00000027776","Il12a",1.1351614648589,0.0701320641931234,5.488439444229,0.0191426221454008,0.472778887055249
"ENSMUSG00000024673","ENSMUSG00000024673","Ms4a1",1.22438295913889,3.73790364292399,5.45421291215287,0.0195211963721831,0.47839518480764
"ENSMUSG00000096991","ENSMUSG00000096991","Gm26789",1.32873508641538,-0.407428693088408,5.45374463265464,0.0195264292675059,0.47839518480764
"ENSMUSG00000094951","ENSMUSG00000094951","Ighv5-6",1.00179890843744,4.94779409694771,5.33232831131192,0.0209334022804164,0.501602826676653
"ENSMUSG00000097084","ENSMUSG00000097084","Foxl1",1.09110085033764,0.164896046010071,5.32090021319181,0.0210711231280561,0.502404597545317
"ENSMUSG00000104761","ENSMUSG00000104761","Gm43511",1.38650809214668,-0.313164536641487,5.31938641873532,0.0210894361865822,0.502404597545317
"ENSMUSG00000110397","ENSMUSG00000110397","Gm45540",1.6169371677545,0.66441207285391,5.30205593338222,0.021300268709245,0.504389192690488
"ENSMUSG00000106262","ENSMUSG00000106262","Gm43375",1.60912890813169,-0.862503602673616,5.26443408140821,0.0217654982668596,0.507733998135848
"ENSMUSG00000096326","ENSMUSG00000096326","Ighv1-78",1.60990043345765,2.57255868852531,5.23273384559565,0.0221656666117373,0.514428606878292
"ENSMUSG00000097472","ENSMUSG00000097472","Gm26586",1.02537963879863,0.361373220995846,5.21480333781125,0.0223953797969623,0.516830759181164
"ENSMUSG00000090576","ENSMUSG00000090576","Gm17055",1.09092628074714,0.0972958114713654,5.21479019325897,0.02239554909754,0.516830759181164
"ENSMUSG00000076545","ENSMUSG00000076545","Igkv4-72",1.57384325438584,4.85726477656282,5.2025742606982,0.0225534638832698,0.517421176568188
"ENSMUSG00000096107","ENSMUSG00000096107","Gm16505",2.53034377794409,-1.61754745148703,5.19530003239171,0.0226480451683862,0.517452992388342
"ENSMUSG00000029607","ENSMUSG00000029607","Ankrd61",1.21988946610336,0.0132652495957754,5.13601165251,0.0234344258704095,0.520963293079371
"ENSMUSG00000106157","ENSMUSG00000106157","4930555A03Rik",1.27005614199646,-0.0922882230683858,5.09425416596138,0.0240052348979357,0.525373601001278
"ENSMUSG00000086769","ENSMUSG00000086769","Gm15587",1.30976670156939,0.112299830426798,5.0419001533548,0.0247413372391121,0.527392850114156
"ENSMUSG00000097015","ENSMUSG00000097015","Gm26705",1.04045488385155,0.216906938966781,5.04131170177089,0.0247497427775598,0.527392850114156
"ENSMUSG00000105128","ENSMUSG00000105128","Gm42870",1.17147856112585,-0.295257722708856,5.0106887793019,0.025191282517166,0.531156141594088
"ENSMUSG00000044966","ENSMUSG00000044966","Fbxo48",1.08342638464427,-0.109546840263333,5.01004836559826,0.0252006032087165,0.531156141594088
"ENSMUSG00000094872","ENSMUSG00000094872","Igkv9-120",1.05996990905356,3.75964259589654,4.96576217465281,0.0258539186578111,0.536336586933821
"ENSMUSG00000076672","ENSMUSG00000076672","Ighv3-6",1.43550646026408,4.6374274978167,4.91796473943979,0.0265788102472316,0.544278207902079
"ENSMUSG00000076512","ENSMUSG00000076512","Igkv9-123",2.33329923800199,0.898826915766886,4.90675346891344,0.0267518777348538,0.544278207902079
"ENSMUSG00000097366","ENSMUSG00000097366","Gm8177",1.77651109422365,-0.916086596402225,4.90622303910141,0.0267600949039447,0.544278207902079
"ENSMUSG00000104927","ENSMUSG00000104927","Gm43388",1.46247217818821,-0.550017186317904,4.85562515096928,0.0275561259662864,0.549177846449189
"ENSMUSG00000017950","ENSMUSG00000017950","Hnf4a",1.98487309400339,-1.29558700161336,4.84470113874111,0.0277311974273091,0.549275227994825
"ENSMUSG00000085887","ENSMUSG00000085887","Arhgap27os3",1.02707672834333,0.302971515153021,4.83896273875168,0.0278236259071516,0.549275227994825
"ENSMUSG00000087424","ENSMUSG00000087424","5730405O15Rik",1.04827178031118,0.164990367375376,4.82011947447859,0.0281293954494444,0.550633957391343
"ENSMUSG00000085733","ENSMUSG00000085733","Arhgap27os1",1.0490916398385,0.11147294497249,4.80981885255424,0.0282980197767601,0.552468361190903
"ENSMUSG00000050241","ENSMUSG00000050241","Klre1",1.81715635803207,-0.615819555009507,4.77872161596159,0.0288135033446007,0.55873564022224
"ENSMUSG00000103945","ENSMUSG00000103945","Gm38228",1.45763460755798,-0.687022293865545,4.69274861896315,0.0302901570095712,0.571331366872902
"ENSMUSG00000031162","ENSMUSG00000031162","Gata1",1.42308685702078,-0.709864854116302,4.66658638112912,0.0307549990669199,0.571537920711515
"ENSMUSG00000090799","ENSMUSG00000090799","Klhl33",1.00146040838762,0.337375929675596,4.66273115193352,0.0308241236703202,0.571537920711515
"ENSMUSG00000020037","ENSMUSG00000020037","Rfx4",1.31497188232445,-0.663456666781728,4.6597625281261,0.0308774617471546,0.571537920711515
"ENSMUSG00000110317","ENSMUSG00000110317","Gm45250",1.05387816856647,1.45182462000699,4.65572173509169,0.0309502184844154,0.571537920711515
"ENSMUSG00000083111","ENSMUSG00000083111","Gm14421",1.56362744117433,-0.94552360314206,4.63638347006237,0.0313008982145492,0.571537920711515
"ENSMUSG00000026697","ENSMUSG00000026697","Myoc",1.56362687486099,-0.862763719998311,4.63604076107245,0.0313071501321502,0.571537920711515
"ENSMUSG00000001497","ENSMUSG00000001497","Pax9",1.32611715726239,-0.294949581381816,4.6180648260955,0.0316369115772199,0.571537920711515
"ENSMUSG00000033006","ENSMUSG00000033006","Sox10",1.44573434850854,-0.48861590434365,4.61555660981983,0.0316832110822411,0.571537920711515
"ENSMUSG00000058620","ENSMUSG00000058620","Adra2b",1.42077293341969,-0.529118933812769,4.60916819365592,0.0318014553442147,0.571537920711515
"ENSMUSG00000078588","ENSMUSG00000078588","Ccdc24",1.05282236955315,0.613271397411705,4.58516213605116,0.0322499200149424,0.57193388815154
"ENSMUSG00000011751","ENSMUSG00000011751","Sptbn4",1.22505021098842,0.0432784913865582,4.53997341239772,0.0331121062622916,0.57775263143284
"ENSMUSG00000096914","ENSMUSG00000096914","Galntl6",1.22930555529208,-0.276595496325967,4.51763927567082,0.0335470901214514,0.58298214375373
"ENSMUSG00000100967","ENSMUSG00000100967","Gm29666",1.16892590211289,-0.331740376676027,4.51222868436214,0.033653363343519,0.583192832000416
"ENSMUSG00000106874","ENSMUSG00000106874","Gm20186",1.31736910520874,-0.639620451567656,4.4941485220866,0.0340110474932038,0.584763990335536
"ENSMUSG00000056531","ENSMUSG00000056531","Ccdc18",1.23556214932438,-0.572797131976511,4.43322491991173,0.0352458524754718,0.592223570002609
"ENSMUSG00000086465","ENSMUSG00000086465","Gm16049",1.51925752210871,-0.862550975552058,4.42331452236298,0.0354511096140246,0.592987893221654
"ENSMUSG00000090582","ENSMUSG00000090582","Gm17024",1.17803874602239,0.613534486388512,4.39871961031397,0.0359659234189647,0.596093685977876
"ENSMUSG00000032564","ENSMUSG00000032564","Cpne4",1.09644428924905,-0.125636001260012,4.37962116926184,0.0363710802660025,0.596093685977876
"ENSMUSG00000013091","ENSMUSG00000013091","Tmem190",1.38041284266887,-0.48839007580143,4.37456482718356,0.0364791440436189,0.596093685977876
"ENSMUSG00000076556","ENSMUSG00000076556","Igkv4-57",2.05362106026977,3.94071233349699,4.3630220197356,0.0367270975745647,0.598429522767412
"ENSMUSG00000028017","ENSMUSG00000028017","Egf",1.04631382099488,0.372079937799553,4.35189026406306,0.0369678931744903,0.598964392692325
"ENSMUSG00000032181","ENSMUSG00000032181","Scg3",1.14696009061431,-0.156443034067303,4.33275165834745,0.0373857611302776,0.600990332329925
"ENSMUSG00000104822","ENSMUSG00000104822","Gm42967",1.14977073032813,-0.0172729172573962,4.30501182700376,0.0380002310454849,0.604401624495515
"ENSMUSG00000110949","ENSMUSG00000110949","Nudt8",1.10489613886078,0.204979613132303,4.2983824369608,0.0381486407780221,0.604401624495515
"ENSMUSG00000021499","ENSMUSG00000021499","Catsper3",1.52243132226379,-0.888972492175856,4.2944097945272,0.038237865856587,0.604401624495515
