"gene","kMEblue","kMEbrown","kMEgreen","kMEgrey","kMEred","kMEturquoise","kMEyellow"
"ENSMUSG00000044534",0.898144421845621,-0.0569880005331103,0.550552289962341,-0.304473785844891,-0.0829378029235736,-0.830101067591008,0.221779955555513
"ENSMUSG00000020160",0.950392940461909,0.241354246563103,0.194529222769788,0.0995081078884916,0.276971369068308,-0.950908841466741,0.481743999108208
"ENSMUSG00000032878",0.940813727391689,0.0925655501955784,0.369315028878296,-0.167489244378022,0.060762065414296,-0.892739888806566,0.399518391970186
"ENSMUSG00000069919",0.899036957974527,0.214389792823122,0.0809862693062846,0.205021629188978,0.34536308628891,-0.905631912780151,0.371162362201764
"ENSMUSG00000069917",0.803414861095998,0.253457005074392,-0.12286422980461,0.37199352737443,0.434076646524146,-0.836252614365896,0.50729553024199
"ENSMUSG00000078920",0.808282645650747,0.317864830014062,0.293747487592444,-0.0935367919877194,0.132137841958569,-0.765500251767241,0.277907871116392
"ENSMUSG00000081769",0.840388560879466,0.255506901092398,-0.077600123779641,0.329183315725096,0.43550463429802,-0.874573037438912,0.646405792317025
"ENSMUSG00000020524",0.867146350133105,0.285706461517366,0.487783052952233,-0.259843073126834,-0.0505803266791734,-0.815694027224934,0.246291433303599
"ENSMUSG00000004837",0.942259053520043,0.204899392339359,0.439090992039972,-0.244263348335462,-0.0329529507169363,-0.894542403092032,0.395629993113517
"ENSMUSG00000020902",0.963509259836425,0.20046864298026,0.320544554869203,-0.019908370162065,0.154621687741903,-0.959421728111085,0.533975303368539
"ENSMUSG00000052921",0.919511459651463,0.0486502664080015,0.156137886153001,0.191446195047523,0.214655674500206,-0.93223052469614,0.549007061750745
"ENSMUSG00000020884",0.862475513447762,0.259353840705646,0.0748411381879493,0.21445242940795,0.25831569051316,-0.901666790619523,0.507582593573868
"ENSMUSG00000020811",0.902490627736656,0.181417382616072,0.175413603056268,0.168486810526232,0.230596469881345,-0.936852646547552,0.635353870328781
"ENSMUSG00000020788",0.891820832247039,0.236054660444767,-0.00574231148507981,0.286006159137523,0.447039237759049,-0.918744882823123,0.597127080517878
"ENSMUSG00000020836",0.838539772353596,0.233863276673229,0.162749791076641,0.0992934319785383,0.147970128004211,-0.851176027012118,0.475295779271777
"ENSMUSG00000017344",0.81764605931937,0.24047351310189,0.509175364843602,-0.224563824878024,-0.0691503295954164,-0.77078817336232,0.371490999738506
"ENSMUSG00000035085",0.902808174109031,0.0840698526115837,0.256850836138064,0.0834390339428086,0.0803123121026087,-0.939174165316179,0.699888482343282
"ENSMUSG00000020682",0.946271353868088,-0.00433840916289646,0.255321884491059,0.0807229715302628,0.161050433359563,-0.942778857859851,0.523907050438009
"ENSMUSG00000069763",0.979747592555349,0.166568038572498,0.386594906899959,-0.130698601801949,0.0949530960201112,-0.9479469693414,0.423269135227574
"ENSMUSG00000038700",0.909861611494517,0.0172569048493143,0.669320412251685,-0.424838322974244,-0.220134133330661,-0.831597144956959,0.263968981567195
"ENSMUSG00000061718",0.848621130757206,0.361336134982212,0.17841869362986,0.0604440769215599,0.0974414446184472,-0.863374511019797,0.578771453038129
"ENSMUSG00000058756",0.881015770389769,-0.0183679344117188,0.432110862888075,-0.118348850132164,-0.0359793166345502,-0.85271491677729,0.464648613253022
"ENSMUSG00000001552",0.923679657127519,-0.0612194666091842,0.554992266025466,-0.218558794676904,-0.129466876073206,-0.894556453590756,0.541362511031939
"ENSMUSG00000004044",0.875638177830727,0.0533746326652111,0.670194682541186,-0.440178110686685,-0.266083750879623,-0.814112481478411,0.351056426804497
"ENSMUSG00000001240",0.930008467125481,0.0580627780099376,0.584897797565008,-0.358028316864764,-0.166739990937638,-0.863168518856449,0.375661225844664
"ENSMUSG00000085338",0.904527644875217,0.215229139458725,0.130773083202643,0.138260182075756,0.200114469540967,-0.933493138022676,0.546288458895802
"ENSMUSG00000018411",0.958023495145599,0.0232522485758605,0.525249601620508,-0.223211952256855,-0.106852365289782,-0.927677139153965,0.452153434448921
"ENSMUSG00000020681",0.963443952843547,0.0862691575190886,0.202512629857555,0.0774697634160174,0.253177704628781,-0.959200323313525,0.488904218690205
"ENSMUSG00000001029",0.834546146222622,-0.0187785506418528,0.685549221803673,-0.503720159595493,-0.254830044044351,-0.744120580582753,0.252361019386413
"ENSMUSG00000018363",0.841928474250447,-0.034438015010597,0.755551620405727,-0.499852894861732,-0.304694736557258,-0.771512226455926,0.232469055645315
"ENSMUSG00000040430",0.899587362158076,0.250617711279718,0.01592339539419,0.260350607306827,0.432180583362262,-0.934685532078104,0.525980176206838
"ENSMUSG00000020599",0.909167466360398,-0.0070619518067865,0.420667471603885,-0.140370652196585,0.0608027012570863,-0.856036932448741,0.231052028721798
"ENSMUSG00000034471",0.811182414666699,-0.119227782634985,0.762269273957681,-0.508087290833948,-0.376587992969259,-0.731781489249766,0.219343368632573
"ENSMUSG00000096107",0.886319364183496,0.363707688809371,0.00228049071239399,0.23018534571721,0.484893530828658,-0.900766527997232,0.336248051472418
"ENSMUSG00000039004",0.959382162397925,0.251327843303335,0.223989035658206,-6.66486954375642e-06,0.25430838129894,-0.946484657009985,0.387035042335196
"ENSMUSG00000005320",0.802290027369018,0.0660356992297363,0.558436312912554,-0.331801252569083,-0.0775055547288471,-0.704989306512873,0.0558883117579818
"ENSMUSG00000021765",0.928140734685435,0.301619194354059,0.363778445929597,-0.116172819261876,-0.00539461922647024,-0.917253066480696,0.47933572129451
"ENSMUSG00000020642",0.968859913287914,0.178955762563813,0.284036586415179,-0.00739245388877156,0.219411459110621,-0.95386613815238,0.424466488176773
"ENSMUSG00000045930",0.820396777178584,0.243142234792129,-0.179335954746893,0.394522640463531,0.585513183899701,-0.850976749535971,0.388755083592749
"ENSMUSG00000063450",0.84582229703915,0.348210973096518,-0.0335417646463002,0.323342669879283,0.454550760262649,-0.901160785345248,0.396848402332206
"ENSMUSG00000021055",0.823964742136195,0.387836658123418,-0.119692035364772,0.3087143442639,0.524414418364727,-0.836499116162637,0.428098335125327
"ENSMUSG00000060716",0.829610377209502,0.304877999561474,-0.0213080313415738,0.308684828538141,0.465295371994459,-0.886884516254037,0.510724286093623
"ENSMUSG00000021224",0.880029378784866,-0.0648722166413502,0.692416646046126,-0.393754288402704,-0.256403955890557,-0.823459097990044,0.388539176719059
"ENSMUSG00000051359",0.950995320648227,0.16547398954079,0.190104232167104,0.0402892841516797,0.248006000695836,-0.925703163581174,0.411667448410073
"ENSMUSG00000060429",0.811510616240165,0.368702885781353,0.0845629815326969,0.242780002794656,0.361908913312606,-0.844740068906638,0.337814005195679
"ENSMUSG00000022376",0.886332797559598,0.337399845319543,0.100886458680658,0.227470821145452,0.367726836134457,-0.909143047881504,0.463291897772435
"ENSMUSG00000053469",0.911617100343275,0.354603029886467,0.155626260731656,0.121502676163717,0.226127611499729,-0.928545100910288,0.496379139632353
"ENSMUSG00000036661",0.829451148553813,-0.022268082164914,0.321002061101209,-0.0612221710016427,0.0744076910785744,-0.790428597803508,0.412059634264375
"ENSMUSG00000022595",0.930059259178925,0.272158273873586,0.461205907918381,-0.219157494248404,0.0139677185482474,-0.883283302095213,0.272488034669498
"ENSMUSG00000022579",0.906638080263893,0.165845789359823,0.363258841002466,-0.149751122708397,0.0142117590529853,-0.878079722582204,0.504836303560754
"ENSMUSG00000033170",0.926782217120353,0.0545306817219755,0.57260396992635,-0.296740732206659,-0.150450287128574,-0.891400002367279,0.37353427646726
"ENSMUSG00000042428",0.901599191904852,0.210880086565175,0.323133943962635,-0.0813283770246013,0.179536302142694,-0.880267678571524,0.31160591890574
"ENSMUSG00000061740",0.976405009730738,0.251431235295639,0.228215485888564,0.0475684801742579,0.215955570934078,-0.966624889949491,0.492639866769759
"ENSMUSG00000022623",0.815950226619773,-0.108083113725678,0.195569993095432,0.130765843371842,0.187371333970481,-0.803616874145033,0.283796821687826
"ENSMUSG00000023011",0.917596167769653,0.269474569402861,0.229353795901144,-0.0205753186964553,0.261509541566753,-0.902410118649746,0.263356718677363
"ENSMUSG00000000530",0.958233909591987,0.146631164121248,0.419861986068906,-0.182046837632694,0.0827829851304164,-0.918086074573939,0.339243541286483
"ENSMUSG00000023046",0.947989403209211,0.248365120828238,0.387474787307925,-0.186350528643094,0.0642656429395198,-0.910847533317174,0.341785975190718
"ENSMUSG00000039457",0.878586119125519,0.50266690566218,0.182996447664169,0.0974649669887682,0.198851892564494,-0.931371316851603,0.488953174647689
"ENSMUSG00000003526",0.876081216551501,0.298258317969002,-0.0248607945083851,0.296094800026783,0.388653361313894,-0.911565248705095,0.559437995269519
"ENSMUSG00000022537",0.876092471995926,-0.0990176818840633,0.217100122018912,0.130670657995933,0.1485689242999,-0.885109242621958,0.550943686615366
"ENSMUSG00000061080",0.827239540683062,0.111055809789835,0.56706834000078,-0.465087475460186,-0.201919096058295,-0.737594397798667,0.196098647798915
"ENSMUSG00000075033",0.934270789356079,0.328947215457947,0.0912517298700634,0.151424684659598,0.393728341728216,-0.932349164400523,0.422449486661474
"ENSMUSG00000035258",0.941273728865364,0.253252991043457,0.276278375186715,-0.0311335070847314,0.232097915550259,-0.910187269340478,0.299688165975714
"ENSMUSG00000022747",0.874810194216926,0.3185892344101,0.100350168796199,0.128909763700379,0.297869240628607,-0.903566434310279,0.55841259093944
"ENSMUSG00000041134",0.831453027452709,0.117638291620893,0.0468290984511709,0.260800378780105,0.427910898295071,-0.850108981572464,0.365788686215605
"ENSMUSG00000022941",0.927753121364207,0.0296823182420275,0.472143338712324,-0.146501774312259,-0.01762360671904,-0.895795893089204,0.43827284537425
"ENSMUSG00000039628",0.912890332924772,0.226868610243243,0.435958854768375,-0.182857426386829,-0.0300213673210731,-0.872688028826111,0.249656507120354
"ENSMUSG00000024011",0.893110200366719,0.413490435662198,0.14413915806061,0.0133666740686416,0.216241155951255,-0.878387178475607,0.326956702038073
"ENSMUSG00000024027",0.845437134595873,0.342834690666531,-0.146132801582955,0.425727374215567,0.582648729547599,-0.895573089996992,0.49763009086712
"ENSMUSG00000073424",0.945750888847679,0.176395980741168,0.268341764892046,0.0182783623463319,0.130216031960112,-0.947627010699709,0.495687665270176
"ENSMUSG00000042099",0.881014591022748,-0.0833701189926738,0.407283592998428,-0.0822564661564022,-0.072875990425423,-0.849910987374824,0.521959468132602
"ENSMUSG00000015468",0.856175812830658,-0.231421502056113,0.458506188442642,-0.109560844646129,-0.0797103822643362,-0.820265614395948,0.420121123107297
"ENSMUSG00000003541",0.826784367829494,0.0201034562570571,0.0580358807620103,0.214691303376877,0.289200394436715,-0.83316621486712,0.507228954143758
"ENSMUSG00000073400",0.810624823994865,0.174934319412551,0.151904914665039,0.14672194663043,0.303074072082571,-0.806714550496559,0.200400273333335
"ENSMUSG00000056492",0.971838658839123,0.162015110031523,0.294398661415902,0.000379220504369879,0.198348493373443,-0.96048252628419,0.394791478437328
"ENSMUSG00000024206",0.806495196478552,0.323336198368975,0.373848418156631,-0.0647528374171825,0.0351377586252997,-0.807497111946566,0.259468649454142
"ENSMUSG00000024066",0.882214789041938,0.121367331838532,0.164432367361994,0.0650147136494065,0.126607412735503,-0.878732853126295,0.604334909197143
"ENSMUSG00000045038",0.910344526431601,0.335356949032649,0.172346352223167,0.0632191788117391,0.355249841388002,-0.895904672474209,0.22241138373113
"ENSMUSG00000024140",0.875596697981075,0.240949240047313,-0.0097045997306788,0.320374749841304,0.454227057906798,-0.880797011108549,0.401380229136476
"ENSMUSG00000005836",0.872849011586209,0.0306384830433149,0.262398014316457,0.0997478215881359,0.175314351143645,-0.902840079711708,0.595430261672772
"ENSMUSG00000024451",0.968347846756103,0.068854857414512,0.386184256470494,-0.0504533582491613,0.0823834394585851,-0.946525657979283,0.406317564125902
"ENSMUSG00000071856",0.816195663720579,0.00727538037709854,0.516618694559116,-0.271062047800307,-0.173092763947943,-0.799848517827071,0.435537257207734
"ENSMUSG00000019647",0.934693876884615,0.256728911419133,0.0599498527819124,0.227549034923466,0.34764807826366,-0.957970069021456,0.534016038955548
"ENSMUSG00000033032",0.920170731951055,-0.0224884668623587,0.496889244463434,-0.248898676712905,-0.0624322562551269,-0.870043012874819,0.381802039536929
"ENSMUSG00000045730",0.800394918304305,0.431654299152816,-0.0327828084112175,0.209048581848333,0.34978360389133,-0.824380190304143,0.436088215951918
"ENSMUSG00000024517",0.930936829662113,0.323696437563457,0.234493573989705,-0.0152178439035584,0.17517714441063,-0.919184678993816,0.513782336190165
"ENSMUSG00000024511",0.843650060684069,-0.00550047239355272,0.461839334072552,-0.182433073188009,-0.155963466489996,-0.839243222143055,0.473213329438367
"ENSMUSG00000053846",0.911418579888864,0.0268452490405573,0.586329519384736,-0.323463477443047,-0.174590895253485,-0.853169389553579,0.330485458296167
"ENSMUSG00000056214",0.829393476425824,0.0962179703580023,0.576236531038745,-0.423516442038014,-0.128181899726473,-0.744460073930613,0.138001976430689
"ENSMUSG00000056917",0.925359328464316,0.0326083108910862,0.207450271870945,0.108759297209399,0.247428619968989,-0.901793936929187,0.454447683816355
"ENSMUSG00000024772",0.904516920881236,-0.0327448338659857,0.586696568208834,-0.319926186972965,-0.173608052340585,-0.842657806695222,0.43038707799692
"ENSMUSG00000024948",0.906736680696439,0.158107513091811,-0.00839785702496658,0.300274625830422,0.431406932269898,-0.9189085154895,0.468023057486334
"ENSMUSG00000032946",0.952781335126643,0.105850068621048,0.211808650841187,0.107803322547112,0.23626602047793,-0.934183292608407,0.472895762592891
"ENSMUSG00000033768",0.955812739908995,0.0768669371643429,0.287878728158853,-0.050525169189293,0.123053761934951,-0.920219346978031,0.474802913735154
"ENSMUSG00000052188",0.925731788401505,0.0338867799639854,0.282857162049261,-0.0331480727491466,0.12146751180104,-0.901779065462813,0.506700120869994
"ENSMUSG00000024653",0.945231068423198,0.229525830715499,0.426911502243726,-0.215342238539388,-0.0150897031108408,-0.905974917697731,0.364598436570646
"ENSMUSG00000036192",0.81468840370097,0.379175575341806,-0.118256892362066,0.346409956104553,0.462786575594767,-0.871331824405346,0.588867619791558
"ENSMUSG00000024754",0.823901968775952,-0.0543676302121789,0.476760269638852,-0.292965461045055,-0.059811580842349,-0.761801649689854,0.237005671918456
"ENSMUSG00000067297",0.851884125211875,-0.0989113993606607,0.456976147854992,-0.218067163036535,-0.0923532961395468,-0.793479915299085,0.264049993146238
"ENSMUSG00000025034",0.848567598445977,-0.0690905607581958,0.70057691851667,-0.413139933040075,-0.275648657773571,-0.778044914288625,0.339375420859827
"ENSMUSG00000025064",0.824478808869469,0.657965887031599,0.0859345754432902,0.076724235422191,0.333872176729766,-0.841466523824399,0.270698969844712
