"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000048355","ENSMUSG00000048355","Arxes1",1.26330443470916,-0.407707251203658,4.34905654603734,0.0370294541086747,0.868637203525206
"ENSMUSG00000091021","ENSMUSG00000091021","Gm17300",1.02205484346637,0.827075092000239,4.3083767942306,0.0379251323872954,0.876009522092203
"ENSMUSG00000072902","ENSMUSG00000072902","Gm10435",1.10309949995445,0.241183971659776,4.30282246566255,0.0380491764431768,0.876911434096157
"ENSMUSG00000020374","ENSMUSG00000020374","Rasgef1c",2.63589314413012,-1.76002013008625,4.29228269856484,0.0382857300707691,0.877669814747325
"ENSMUSG00000085287","ENSMUSG00000085287","4833418N02Rik",1.01290247853502,1.12748951433228,4.28914951129407,0.0383563479120612,0.878120958374532
"ENSMUSG00000074577","ENSMUSG00000074577","Ripor3",1.10994180587564,0.502620644989492,4.26842936760565,0.0388268030521689,0.883231721744656
"ENSMUSG00000005268","ENSMUSG00000005268","Prlr",1.37201858544661,0.385563970738716,4.24455587310158,0.0393763675958101,0.887332288868197
"ENSMUSG00000096844","ENSMUSG00000096844","Igkv6-14",2.23849032067823,3.46135010411306,4.24150901636578,0.0394470906819455,0.887420125867464
"ENSMUSG00000094134","ENSMUSG00000094134","Ighv5-15",1.64546602341927,1.32759387360113,4.18240946285834,0.0408455918504429,0.899842609933502
"ENSMUSG00000038569","ENSMUSG00000038569","Rad9b",1.02026321684647,1.20360762736448,4.17727197529773,0.0409695971655309,0.899842609933502
"ENSMUSG00000036699","ENSMUSG00000036699","Zcchc12",1.33522259544461,-0.468310089394318,4.15626603094276,0.0414807531746021,0.906320283874481
"ENSMUSG00000050296","ENSMUSG00000050296","Abca12",2.63589314413012,-1.75952956149237,4.14940110383517,0.041649252332427,0.906324635380465
"ENSMUSG00000103033","ENSMUSG00000103033","Ighv5-12-4",1.04487481801742,1.68035755103845,4.08368042223213,0.0432992485083599,0.921525611155083
"ENSMUSG00000095633","ENSMUSG00000095633","Igkv4-58",2.27023367823665,2.50653400501548,4.06473711428492,0.043787500210744,0.92830967811706
"ENSMUSG00000006720","ENSMUSG00000006720","Zfp184",1.05085992786368,0.48277715651624,4.05912799910206,0.0439331805220051,0.92830967811706
"ENSMUSG00000085297","ENSMUSG00000085297","Gm11651",1.20035991528487,-0.00126632812582077,4.05876432771636,0.0439426434076556,0.92830967811706
"ENSMUSG00000076475","ENSMUSG00000076475","Trbv19",1.89871321883687,-1.19066900726709,4.04536641262139,0.0442927623529549,0.929682637353297
"ENSMUSG00000022838","ENSMUSG00000022838","Eaf2",1.02126785605546,1.00089279008624,4.03377273477287,0.0445981021281553,0.929682637353297
"ENSMUSG00000104422","ENSMUSG00000104422","Ighv1-14",1.58787034928907,3.33204382730037,4.02868333088011,0.0447328396181678,0.929682637353297
"ENSMUSG00000033061","ENSMUSG00000033061","Resp18",1.66800797968985,-0.59477426957915,4.02761793696936,0.0447610991938765,0.929682637353297
"ENSMUSG00000097974","ENSMUSG00000097974","Gm10605",1.27476497794343,0.012958437237206,3.97734685354678,0.0461161477978293,0.938602446147318
"ENSMUSG00000103715","ENSMUSG00000103715","4933431K14Rik",1.10309949995445,0.396334631990342,3.97533968211264,0.0461711399428459,0.938613539474905
"ENSMUSG00000015316","ENSMUSG00000015316","Slamf1",1.08554473604899,0.821484020980027,3.97175505470646,0.0462695229606469,0.939505661152641
"ENSMUSG00000106943","ENSMUSG00000106943","Dancr",1.38486138023576,-0.862826996366101,3.96229872506036,0.0465301214168475,0.941470379231261
"ENSMUSG00000013611","ENSMUSG00000013611","Snx31",1.1995141895874,-0.551673438030029,3.9590716394401,0.046619407467303,0.942171119963467
"ENSMUSG00000079051","ENSMUSG00000079051","Gm14025",1.38486138023576,-0.640423617898832,3.93833201980305,0.0471975531417982,0.943789432744719
"ENSMUSG00000042388","ENSMUSG00000042388","Dlgap3",1.47169276961985,-0.368942946886799,3.93407985081793,0.0473170194810074,0.943789432744719
"ENSMUSG00000094546","ENSMUSG00000094546","Ighv1-26",1.62943388231375,2.60160171386463,3.92050024584938,0.0477006842640112,0.943789432744719
"ENSMUSG00000018907","ENSMUSG00000018907","Alox12e",1.38486138023576,-0.447164430798053,3.87118745169223,0.0491217559496739,0.947991963635984
"ENSMUSG00000046991","ENSMUSG00000046991","Wdr27",1.10994180587564,0.325451125197625,3.87083178938592,0.049132166093339,0.947991963635984
"ENSMUSG00000093805","ENSMUSG00000093805","Gal3st2b",1.75988312021551,-0.973930114926656,3.8657431874511,0.0492813635496608,0.948171234634601
