"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR","entrezgene_id"
"ENSMUSG00000027510","ENSMUSG00000027510","Rbm38",0.174135835018346,3.56451277373443,0.80880433892331,0.368473984509739,0.999992770297331,56190
"ENSMUSG00000039167","ENSMUSG00000039167","Adgrl4",0.0920226712696436,7.49976415183294,0.808761635824733,0.368486626878586,0.999992770297331,170757
"ENSMUSG00000026032","ENSMUSG00000026032","Ndufb3",0.124236263409681,5.10519882906199,0.8086776967281,0.36851147903685,0.999992770297331,66495
"ENSMUSG00000025196","ENSMUSG00000025196","Cpn1",-0.186132864397888,3.48865881169255,0.808576247721104,0.368541518532651,0.999992770297331,93721
"ENSMUSG00000030602","ENSMUSG00000030602","Pak4",0.0995155008582134,5.98781210454391,0.808545482234728,0.368550629001584,0.999992770297331,70584
"ENSMUSG00000021932","ENSMUSG00000021932","Rnaseh2b",-0.216107881036668,3.37794632073683,0.808385882320533,0.368597895761521,0.999992770297331,67153
"ENSMUSG00000042293","ENSMUSG00000042293","Gm5617",0.238425883141187,1.97817149620308,0.808328428587361,0.368614913198445,0.999992770297331,434402
"ENSMUSG00000029095","ENSMUSG00000029095","Ablim2",0.248090017485386,2.65043497580618,0.808242185531676,0.368640459905929,0.999992770297331,231148
"ENSMUSG00000026558","ENSMUSG00000026558","Uck2",0.138242548001441,5.19059312848043,0.808158247096467,0.368665326311149,0.999992770297331,80914
"ENSMUSG00000028954","ENSMUSG00000028954","Nub1",-0.0960637091998695,6.52373279296905,0.807684755949617,0.368805639801832,0.999992770297331,53312
"ENSMUSG00000097944","ENSMUSG00000097944","A130014A01Rik",0.26532412171981,1.60058757402587,0.807588069519496,0.368834300820849,0.999992770297331,NA
"ENSMUSG00000049932","ENSMUSG00000049932","H2afx",0.154196320082933,4.17046819396615,0.80733879923914,0.368908206988182,0.999992770297331,NA
"ENSMUSG00000037348","ENSMUSG00000037348","Paqr7",-0.0965488523661742,6.69673336137111,0.807280170050746,0.368925592956891,0.999992770297331,71904
"ENSMUSG00000073427","ENSMUSG00000073427","Gm4924",-0.247110149990534,2.05442318990345,0.807265338319523,0.368929991356802,0.999992770297331,237412
"ENSMUSG00000020536","ENSMUSG00000020536","Llgl1",-0.108846747851988,5.76483426537006,0.807000588114922,0.369008516210268,0.999992770297331,16897
"ENSMUSG00000044573","ENSMUSG00000044573","Acp1",0.15900168847395,3.96705991815666,0.806773779824052,0.369075806013623,0.999992770297331,11431
"ENSMUSG00000026228","ENSMUSG00000026228","Htr2b",0.299128139931345,1.98828950900958,0.806431448324451,0.369177401774656,0.999992770297331,15559
"ENSMUSG00000005364","ENSMUSG00000005364","Il5ra",-0.575127119303373,-0.862290534502092,0.806180060732592,0.369252032378614,0.999992770297331,16192
"ENSMUSG00000105572","ENSMUSG00000105572","Gm43300",-0.356799530659549,0.685442108563932,0.805935137096828,0.369324764213441,0.999992770297331,NA
"ENSMUSG00000024498","ENSMUSG00000024498","Tcerg1",-0.109552136520112,5.66104550306042,0.805477011183277,0.369460861592475,0.999992770297331,56070
"ENSMUSG00000079511","ENSMUSG00000079511","Gm42688",0.308598291886976,1.02692901653547,0.804996963664813,0.369603546308576,0.999992770297331,NA
"ENSMUSG00000024068","ENSMUSG00000024068","Spast",0.117748429829605,5.29369599671685,0.804996162064207,0.369603784632866,0.999992770297331,50850
"ENSMUSG00000019891","ENSMUSG00000019891","Dcbld1",0.144320593326549,4.73324927290482,0.804831189219976,0.369652837352591,0.999992770297331,66686
"ENSMUSG00000028099","ENSMUSG00000028099","Polr3c",-0.131266070387774,4.83303137149568,0.804764936818801,0.369672539272479,0.999992770297331,74414
"ENSMUSG00000029163","ENSMUSG00000029163","Emilin1",-0.100674084271881,6.83659537856316,0.804677741746329,0.369698471285533,0.999992770297331,100952
"ENSMUSG00000099609","ENSMUSG00000099609","Gm29008",-0.603240118147363,-0.837558731971349,0.804550184490267,0.369736411671984,0.999992770297331,NA
"ENSMUSG00000038020","ENSMUSG00000038020","Rapgefl1",-0.329449503060256,1.66038687240512,0.804397263630594,0.369781903314332,0.999992770297331,268480
"ENSMUSG00000085517","ENSMUSG00000085517","Gm12963",-0.307692779886991,1.79884899594935,0.804339990208713,0.369798943299314,0.999992770297331,NA
"ENSMUSG00000053347","ENSMUSG00000053347","Zfp943",-0.185483662417395,3.79640292021737,0.804115492909449,0.369865746278091,0.999992770297331,74670
"ENSMUSG00000042269","ENSMUSG00000042269","Fam92b",-0.276709709353204,1.77718423401933,0.803780844575143,0.369965357802352,0.999992770297331,NA
"ENSMUSG00000071302","ENSMUSG00000071302","2610044O15Rik8",-0.163302696147616,3.6877837565844,0.803501331234284,0.370048586499904,0.999992770297331,NA
"ENSMUSG00000006014","ENSMUSG00000006014","Prg4",-0.657465070528765,0.807090790628182,0.803321985468235,0.370102002763418,0.999992770297331,96875
"ENSMUSG00000030789","ENSMUSG00000030789","Itgax",-0.100526088241033,7.86099650246593,0.803273659553518,0.370116397971546,0.999992770297331,16411
"ENSMUSG00000076498","ENSMUSG00000076498","Trbc2",0.194740411895699,2.81276873947114,0.802651972782657,0.370301654204484,0.999992770297331,NA
"ENSMUSG00000049285","ENSMUSG00000049285","Mblac1",-0.296370175758824,1.44968475374434,0.802551343104385,0.370331652970356,0.999992770297331,330216
"ENSMUSG00000034462","ENSMUSG00000034462","Pkd2",0.0908675887200897,7.27149165861229,0.802539189847645,0.370335276213501,0.999992770297331,18764
"ENSMUSG00000022967","ENSMUSG00000022967","Ifnar1",-0.092738009313964,6.60577032745694,0.802023407684901,0.370489091638425,0.999992770297331,15975
"ENSMUSG00000021186","ENSMUSG00000021186","Fbln5",0.111228325775771,8.10199344962877,0.801553700958813,0.370629244107974,0.999992770297331,23876
"ENSMUSG00000025521","ENSMUSG00000025521","Tmem192",-0.160702149272525,3.7792307247635,0.801437658484915,0.370663880598128,0.999992770297331,73067
"ENSMUSG00000001440","ENSMUSG00000001440","Kpnb1",0.0896019499229348,7.7892113615495,0.801434044527423,0.370664959368819,0.999992770297331,16211
"ENSMUSG00000000901","ENSMUSG00000000901","Mmp11",-0.160581349799829,5.18740725541449,0.801420885834349,0.370668887291671,0.999992770297331,17385
"ENSMUSG00000021567","ENSMUSG00000021567","Nkd2",-0.15955153730204,3.84739124440968,0.801365588348991,0.370685394448649,0.999992770297331,72293
"ENSMUSG00000030329","ENSMUSG00000030329","Pianp",-0.104826200894914,5.89760626376151,0.801249561338879,0.370720033645535,0.999992770297331,319352
"ENSMUSG00000021892","ENSMUSG00000021892","Sh3bp5",0.0987096308546764,6.42231685775806,0.800484168870334,0.370948650412613,0.999992770297331,24056
"ENSMUSG00000052566","ENSMUSG00000052566","Hook2",-0.151216812884122,4.30350223027735,0.800483091198121,0.370948972443636,0.999992770297331,170833
"ENSMUSG00000034757","ENSMUSG00000034757","Tmub2",-0.125952992343368,5.25373911386886,0.800424431648601,0.370966501734152,0.999992770297331,72053
"ENSMUSG00000101337","ENSMUSG00000101337","Dnah7c",-0.248197794351351,1.94948262315091,0.80034499020029,0.370990243143469,0.999992770297331,100101919
"ENSMUSG00000078817","ENSMUSG00000078817","Nlrp12",-0.436467185753572,0.0535741023603308,0.800278516226078,0.3710101107991,0.999992770297331,378425
"ENSMUSG00000026177","ENSMUSG00000026177","Slc11a1",0.18131736576302,4.90920721092878,0.800003138795589,0.371092431076138,0.999992770297331,18173
"ENSMUSG00000027610","ENSMUSG00000027610","Gss",-0.128967321459996,4.94484614463053,0.799996099180688,0.371094535806023,0.999992770297331,14854
"ENSMUSG00000034613","ENSMUSG00000034613","Ppm1h",-0.122765918395586,5.22420065767148,0.799625602675399,0.371205331739606,0.999992770297331,319468
"ENSMUSG00000053604","ENSMUSG00000053604","Rpia",0.162255352389432,4.61441084216151,0.79962406814102,0.371205790733834,0.999992770297331,19895
"ENSMUSG00000020477","ENSMUSG00000020477","Mrps24",0.151968991288103,4.62109478701181,0.799412792483319,0.37126899291535,0.999992770297331,64660
"ENSMUSG00000031754","ENSMUSG00000031754","Nudt21",0.119356420355013,5.17113509733797,0.799401864598533,0.371272262352665,0.999992770297331,68219
"ENSMUSG00000079478","ENSMUSG00000079478","Sssca1",0.172023298044906,3.51893717956485,0.799294632497994,0.371304346507164,0.999992770297331,NA
"ENSMUSG00000020706","ENSMUSG00000020706","Ftsj3",0.116852393580457,5.23370851657585,0.799168777060228,0.371342007757963,0.999992770297331,56095
"ENSMUSG00000041189","ENSMUSG00000041189","Chrnb1",-0.151466109002744,4.73759156703342,0.799058305459547,0.371375069913707,0.999992770297331,11443
"ENSMUSG00000022587","ENSMUSG00000022587","Ly6e",0.107978265063618,9.04098730543762,0.79892172606671,0.371415951344829,0.999992770297331,17069
"ENSMUSG00000029462","ENSMUSG00000029462","Vps29",0.11178930905909,5.85375985436752,0.798777878545096,0.371459015095641,0.999992770297331,56433
"ENSMUSG00000016319","ENSMUSG00000016319","Slc25a5",0.088884898159623,7.71555055089423,0.798442338531697,0.371559493100833,0.999992770297331,11740
"ENSMUSG00000068663","ENSMUSG00000068663","Clec16a",-0.105059803116026,6.27278473841569,0.798387214546774,0.371576003699556,0.999992770297331,74374
"ENSMUSG00000030451","ENSMUSG00000030451","Herc2",-0.103811517122642,7.35999587840717,0.798325846638719,0.371594385668414,0.999992770297331,15204
"ENSMUSG00000035045","ENSMUSG00000035045","Zc3h12b",-0.287741619642533,1.69425791342259,0.797732136826313,0.371772289449001,0.999992770297331,547176
"ENSMUSG00000079019","ENSMUSG00000079019","Insl3",-0.524381406272671,0.458183376656591,0.797511159104417,0.371838535310647,0.999992770297331,16336
"ENSMUSG00000032042","ENSMUSG00000032042","Srpr",0.0900019837155783,7.45893988996649,0.797368788305598,0.371881224715211,0.999992770297331,67398
"ENSMUSG00000105851","ENSMUSG00000105851","9130604C24Rik",0.478970475631951,-0.448248088668443,0.796919809269016,0.372015894442211,0.999992770297331,NA
"ENSMUSG00000021474","ENSMUSG00000021474","Sfxn1",-0.152334891692464,4.88449240581146,0.796733738290912,0.372071725777291,0.999992770297331,14057
"ENSMUSG00000086962","ENSMUSG00000086962","Gm12248",-0.489354650884172,-0.447359612174217,0.796384818145111,0.372176452235412,0.999992770297331,NA
"ENSMUSG00000059423","ENSMUSG00000059423","Zfp933",-0.176275203373271,3.36453508169016,0.796288017313986,0.372205513774307,0.999992770297331,242747
"ENSMUSG00000024826","ENSMUSG00000024826","Dpf2",0.10291971965567,6.09270889880658,0.796265235514979,0.372212353785706,0.999992770297331,19708
"ENSMUSG00000018412","ENSMUSG00000018412","Kansl1",0.0987507840543552,6.42535740830483,0.795797445729526,0.372352841942866,0.999992770297331,76719
"ENSMUSG00000104548","ENSMUSG00000104548","Gm43857",-0.384702842543495,0.711831203847196,0.795793560202405,0.372354009167574,0.999992770297331,NA
"ENSMUSG00000027455","ENSMUSG00000027455","Nsfl1c",0.101214780675905,6.12058653976185,0.795353759360055,0.372486159818528,0.999992770297331,386649
"ENSMUSG00000070003","ENSMUSG00000070003","Ssbp4",0.103951335323038,6.30604589775495,0.79463218400344,0.372703119783958,0.999992770297331,76900
"ENSMUSG00000040374","ENSMUSG00000040374","Pex2",-0.128896918810851,5.05335168930758,0.794557446069123,0.37272560174656,0.999992770297331,19302
"ENSMUSG00000024085","ENSMUSG00000024085","Man2a1",0.089246574166228,7.82169734554682,0.79436374862477,0.372783876822736,0.999992770297331,17158
"ENSMUSG00000043323","ENSMUSG00000043323","Fbrsl1",0.128584667527381,5.57960107279448,0.793980678996988,0.372899163239736,0.999992770297331,381668
"ENSMUSG00000006538","ENSMUSG00000006538","Ihh",0.597957834511841,-1.12653186523247,0.79359297391836,0.373015895527899,0.999992770297331,16147
"ENSMUSG00000032235","ENSMUSG00000032235","Ice2",-0.167078835507612,3.68538651031692,0.793575258461803,0.373021230612744,0.999992770297331,93697
"ENSMUSG00000097380","ENSMUSG00000097380","Gm26816",-0.693409565173256,-1.33333387866014,0.793359582148848,0.373086191015266,0.999992770297331,NA
"ENSMUSG00000032897","ENSMUSG00000032897","Nfyc",0.142304838779141,4.76507433561982,0.792437804624304,0.373364003396905,0.999992770297331,18046
"ENSMUSG00000102824","ENSMUSG00000102824","Pdcd5-ps",0.377888832872364,0.34353586328824,0.792344224833831,0.373392223385954,0.999992770297331,NA
"ENSMUSG00000104950","ENSMUSG00000104950","4833413G10Rik",-0.312130714183999,1.62946360457321,0.792056310227156,0.373479065857005,0.999992770297331,NA
"ENSMUSG00000017631","ENSMUSG00000017631","Abr",-0.0891578570063666,7.21959233317235,0.79188164953564,0.373531761811777,0.999992770297331,109934
"ENSMUSG00000025497","ENSMUSG00000025497","Cdhr5",0.466744943573516,-0.174010567255161,0.791733074697925,0.373576595738683,0.999992770297331,72040
"ENSMUSG00000016946","ENSMUSG00000016946","Kctd5",0.131686177113479,4.97813505560342,0.791720915402565,0.373580265259998,0.999992770297331,69259
"ENSMUSG00000039236","ENSMUSG00000039236","Isg20",-0.150136038363729,4.60995341605411,0.791239414235831,0.373725616809718,0.999992770297331,57444
"ENSMUSG00000042826","ENSMUSG00000042826","Fgf11",-0.17507235471159,3.4799634677662,0.791116126548003,0.373762846606531,0.999992770297331,14166
"ENSMUSG00000056267","ENSMUSG00000056267","Cep70",-0.173378783304627,3.83207935914677,0.79098845014233,0.373801407163387,0.999992770297331,68121
"ENSMUSG00000104379","ENSMUSG00000104379","Gm37509",-0.571189641322285,-0.642855148934495,0.790877217838466,0.373835005850987,0.999992770297331,NA
"ENSMUSG00000005069","ENSMUSG00000005069","Pex5",0.117263692980888,5.17648978735789,0.790588905939996,0.373922112675784,0.999992770297331,19305
"ENSMUSG00000074340","ENSMUSG00000074340","Ovgp1",-0.391292152125433,0.574301959603881,0.790408060945301,0.37397676535726,0.999992770297331,12659
"ENSMUSG00000032259","ENSMUSG00000032259","Drd2",0.500505659263484,-0.735604637033486,0.790234691660459,0.374029169335057,0.999992770297331,13489
"ENSMUSG00000033717","ENSMUSG00000033717","Adra2a",0.322444222014303,1.43577845312639,0.789964692923408,0.374110801795526,0.999992770297331,11551
"ENSMUSG00000053436","ENSMUSG00000053436","Mapk14",0.091929691870395,6.84272843461573,0.789791947686794,0.374163043357412,0.999992770297331,26416
"ENSMUSG00000050891","ENSMUSG00000050891","Tatdn1",-0.284332607818015,2.49388872723335,0.789357381632641,0.374294509920506,0.999992770297331,69694
"ENSMUSG00000040860","ENSMUSG00000040860","Crocc",-0.160206715473691,3.7327558371162,0.789345276862198,0.374298172828314,0.999992770297331,230872
"ENSMUSG00000076754","ENSMUSG00000076754","Trgv2",-0.534999127419718,-0.468801227287349,0.788892703241614,0.374435157839996,0.999992770297331,NA
"ENSMUSG00000076677","ENSMUSG00000076677","Ighv6-3",-0.560759376289937,3.36921664856224,0.788686156415599,0.374497698808665,0.999992770297331,NA
"ENSMUSG00000091900","ENSMUSG00000091900","Gm4353",0.392756109553798,0.311369549750811,0.788572670823428,0.374532067706703,0.999992770297331,NA
"ENSMUSG00000029186","ENSMUSG00000029186","Pi4k2b",-0.0920064913957774,7.15402393559611,0.788418091201736,0.374578888970669,0.999992770297331,67073
"ENSMUSG00000057440","ENSMUSG00000057440","Mpp7",0.17465157172304,5.16746860429321,0.788163285927865,0.374656085919339,0.999992770297331,75739
"ENSMUSG00000022043","ENSMUSG00000022043","Trim35",-0.098006104753172,6.7170075857945,0.788127296965137,0.374666991095295,0.999992770297331,66854
"ENSMUSG00000052798","ENSMUSG00000052798","Nup107",-0.15020090766428,4.32022897918832,0.787685416262223,0.374800923638561,0.999992770297331,103468
"ENSMUSG00000041341","ENSMUSG00000041341","Atg2b",0.108629472699422,5.61904070593474,0.787620938407255,0.374820472272674,0.999992770297331,76559
"ENSMUSG00000036459","ENSMUSG00000036459","Wtip",0.125814448744515,5.09364314767066,0.787438653532621,0.37487574581288,0.999992770297331,101543
"ENSMUSG00000042165","ENSMUSG00000042165","Gm9774",0.491595283215953,-0.209729374861221,0.787085239072674,0.374982942902848,0.999992770297331,NA
"ENSMUSG00000031627","ENSMUSG00000031627","Irf2",-0.0983874711580537,6.34394379419365,0.786943506621212,0.375025945039404,0.999992770297331,16363
"ENSMUSG00000061330","ENSMUSG00000061330","Gm6436",-0.387857966207468,0.477016461941954,0.78662449486016,0.37512275967815,0.999992770297331,NA
"ENSMUSG00000021485","ENSMUSG00000021485","Mxd3",0.341415618382173,0.64775893404176,0.786557902151197,0.375142973856741,0.999992770297331,17121
"ENSMUSG00000016481","ENSMUSG00000016481","Cr1l",0.0934491587388636,6.35039290793071,0.78641055241617,0.375187707218507,0.999992770297331,12946
"ENSMUSG00000029247","ENSMUSG00000029247","Paics",0.0889847713769894,7.18300962217029,0.786401984618893,0.375190308514746,0.999992770297331,67054
"ENSMUSG00000039697","ENSMUSG00000039697","Ncoa7",-0.113803687132586,5.52180741272449,0.786295124163643,0.37522275488509,0.999992770297331,211329
"ENSMUSG00000064127","ENSMUSG00000064127","Med14",0.102243090496692,5.94952426867801,0.786204913670241,0.375250148841953,0.999992770297331,26896
"ENSMUSG00000037363","ENSMUSG00000037363","Letm2",-0.319893660711649,1.81506153086762,0.786087147633699,0.375285914734776,0.999992770297331,270035
"ENSMUSG00000085174","ENSMUSG00000085174","Gm16206",-0.53256883768775,-0.372236710941677,0.786073523116543,0.375290052849663,0.999992770297331,NA
"ENSMUSG00000040867","ENSMUSG00000040867","Begain",-0.288297055349076,2.12140249995811,0.786058054862811,0.375294751032221,0.999992770297331,380785
"ENSMUSG00000025597","ENSMUSG00000025597","Klhl4",-0.18384773704909,3.22811395865557,0.786034711235192,0.375301841363424,0.999992770297331,237010
"ENSMUSG00000069094","ENSMUSG00000069094","Pde7a",-0.125803434997534,5.47875557735193,0.786024798606771,0.375304852255625,0.999992770297331,18583
"ENSMUSG00000059734","ENSMUSG00000059734","Ndufs8",0.11104863185948,5.49123714613808,0.785381317247449,0.375500377833986,0.999992770297331,225887
"ENSMUSG00000058922","ENSMUSG00000058922","Gm10052",-0.403958215660124,1.12682463633985,0.784914719126971,0.375642245872406,0.999992770297331,NA
"ENSMUSG00000041323","ENSMUSG00000041323","Ak7",-0.139188785904826,4.98157029777329,0.784719669050607,0.375701572689516,0.999992770297331,78801
"ENSMUSG00000084950","ENSMUSG00000084950","Gm5577",-0.570100994385019,-0.736760101205735,0.784666313580416,0.375717803687077,0.999992770297331,434064
"ENSMUSG00000029859","ENSMUSG00000029859","Epha1",-0.229286861883509,4.4119443599279,0.784663368414275,0.375718699649845,0.999992770297331,13835
"ENSMUSG00000037376","ENSMUSG00000037376","Trmt6",-0.157859529621795,4.16761173076898,0.784659826146173,0.375719777263769,0.999992770297331,66926
"ENSMUSG00000066235","ENSMUSG00000066235","Pomgnt2",-0.178844940298849,3.61785515720144,0.784607164680697,0.375735798225606,0.999992770297331,215494
"ENSMUSG00000047638","ENSMUSG00000047638","Nr1h4",0.399624009140452,0.683258248369408,0.784580840838205,0.375743806970024,0.999992770297331,20186
"ENSMUSG00000102615","ENSMUSG00000102615","Gm37844",0.355499681632252,0.265064195622943,0.784029637586495,0.37591155969034,0.999992770297331,NA
"ENSMUSG00000063727","ENSMUSG00000063727","Tnfrsf11b",-0.283747026472944,2.23675793649386,0.783839349812673,0.375969496136652,0.999992770297331,18383
"ENSMUSG00000045775","ENSMUSG00000045775","Slc16a5",0.445388403554821,-0.332370272631418,0.783650136175605,0.376027117983266,0.999992770297331,217316
"ENSMUSG00000008683","ENSMUSG00000008683","Rps15a",0.0957986306968399,7.48678572333233,0.783463838491311,0.376083863949059,0.999992770297331,267019
"ENSMUSG00000042625","ENSMUSG00000042625","Safb2",0.1261213655478,6.69000583559302,0.783203858820662,0.376163073440881,0.999992770297331,224902
"ENSMUSG00000021501","ENSMUSG00000021501","Caml",0.152865687785056,4.4989652884547,0.783150499777021,0.376179333545188,0.999992770297331,12328
"ENSMUSG00000008373","ENSMUSG00000008373","Prpf31",-0.138465412811407,4.99111886527607,0.782864710579315,0.376266438918615,0.999992770297331,68988
"ENSMUSG00000081058","ENSMUSG00000081058","Hist2h3c2",0.329481625677919,1.20447418840609,0.782721666134124,0.376310047922253,0.999992770297331,NA
"ENSMUSG00000041921","ENSMUSG00000041921","Metap1d",-0.283349088941934,2.0744341458944,0.782585472057803,0.37635157510193,0.999992770297331,66559
"ENSMUSG00000020721","ENSMUSG00000020721","Helz",-0.105369385341122,6.06677323086948,0.782433609548276,0.376397887367878,0.999992770297331,78455
"ENSMUSG00000022159","ENSMUSG00000022159","Rab2b",0.195946469465621,2.74329845802197,0.782413403576743,0.37640405002141,0.999992770297331,76338
"ENSMUSG00000027330","ENSMUSG00000027330","Cdc25b",-0.140374302369752,4.58802241764577,0.782151871482645,0.376483827939313,0.999992770297331,12531
"ENSMUSG00000106296","ENSMUSG00000106296","4632404M16Rik",-0.498402708100999,-0.573353605549625,0.782138539427137,0.376487895394828,0.999992770297331,NA
"ENSMUSG00000059742","ENSMUSG00000059742","Kcnh7",-0.325220211698207,0.913719828159742,0.782030135415628,0.376520970495109,0.999992770297331,170738
"ENSMUSG00000019905","ENSMUSG00000019905","Gprc6a",0.459014206593366,0.0974426724071214,0.781901725822362,0.376560154775601,0.999992770297331,210198
"ENSMUSG00000086472","ENSMUSG00000086472","Gm16172",-0.385812500642136,0.288831190710284,0.781789036738084,0.376594546655162,0.999992770297331,NA
"ENSMUSG00000002565","ENSMUSG00000002565","Scin",-0.336774142695607,1.83458081824212,0.781666742654014,0.376631874907511,0.999992770297331,20259
"ENSMUSG00000074358","ENSMUSG00000074358","Ccdc61",-0.161933387383436,3.85775435563382,0.781394580455522,0.376714966605826,0.999992770297331,232933
"ENSMUSG00000020169","ENSMUSG00000020169","Best3",-0.292248256660245,1.76043384333935,0.781230528685835,0.376765064413312,0.999992770297331,382427
"ENSMUSG00000081051","ENSMUSG00000081051","Gm15427",0.313680384167023,1.56965021708267,0.781213629703398,0.376770225523686,0.999992770297331,NA
"ENSMUSG00000028692","ENSMUSG00000028692","Akr1a1",0.0909769317277972,8.81985738258974,0.781194568244373,0.376776047194361,0.999992770297331,58810
"ENSMUSG00000033964","ENSMUSG00000033964","Zbtb41",0.112638338076545,5.44343592322419,0.781040226793665,0.376823190171101,0.999992770297331,226470
"ENSMUSG00000045519","ENSMUSG00000045519","Zfp560",0.210987473501412,2.88208988404401,0.780912149619389,0.376862317128995,0.999992770297331,434377
"ENSMUSG00000031897","ENSMUSG00000031897","Psmb10",0.115170742415947,5.65111768594839,0.780816365531273,0.376891582440012,0.999992770297331,19171
"ENSMUSG00000044206","ENSMUSG00000044206","Vsig4",0.437365444321437,-0.447685675948664,0.780682568233818,0.37693246743671,0.999992770297331,278180
"ENSMUSG00000020308","ENSMUSG00000020308","Tpgs1",-0.144978927297832,4.35549167004385,0.780678867848501,0.376933598267498,0.999992770297331,110012
"ENSMUSG00000071691","ENSMUSG00000071691","Gm960",-0.598630266363451,-0.864754505461559,0.780666363577358,0.376937419584538,0.999992770297331,NA
"ENSMUSG00000070939","ENSMUSG00000070939","Tgfbrap1",0.0910373713226234,6.47897366324347,0.780507161779625,0.376986076568057,0.999992770297331,73122
"ENSMUSG00000057421","ENSMUSG00000057421","Las1l",0.107154895887461,5.52763117558551,0.780419407768541,0.377012900680127,0.999992770297331,76130
"ENSMUSG00000058997","ENSMUSG00000058997","Vwa8",-0.113282981938946,6.03061743393669,0.78026808247076,0.377059163184148,0.999992770297331,219189
"ENSMUSG00000108912","ENSMUSG00000108912","E230020D15Rik",-0.452798491369425,-0.0316253033755588,0.780049541451316,0.377125988679952,0.999992770297331,NA
"ENSMUSG00000037259","ENSMUSG00000037259","Dzank1",-0.202610006113783,3.49322879975406,0.780013059309071,0.377137145816248,0.999992770297331,241688
"ENSMUSG00000034175","ENSMUSG00000034175","Rhbdd3",-0.203305849130154,3.36090768105293,0.779872460704681,0.377180148671516,0.999992770297331,279766
"ENSMUSG00000040455","ENSMUSG00000040455","Usp45",0.127032959400744,4.89660085174099,0.779211084241725,0.377382526893771,0.999992770297331,77593
"ENSMUSG00000066682","ENSMUSG00000066682","Pilrb2",-0.353170494655868,1.52398895824124,0.778700991363189,0.377538717427072,0.999992770297331,545812
"ENSMUSG00000024426","ENSMUSG00000024426","Atat1",0.189871183269913,4.02321678050911,0.778475639798367,0.377607749100332,0.999992770297331,73242
"ENSMUSG00000097090","ENSMUSG00000097090","Gm26724",-0.360949420411556,0.758149317927594,0.778104770804009,0.377721395647274,0.999992770297331,NA
"ENSMUSG00000056851","ENSMUSG00000056851","Pcbp2",0.087224919642988,7.62375394120071,0.778076978881155,0.377729913952817,0.999992770297331,18521
"ENSMUSG00000092981","ENSMUSG00000092981","Mir5125",-0.265811463071754,2.82791110114663,0.777759298730953,0.37782730306854,0.999992770297331,100628593
"ENSMUSG00000028923","ENSMUSG00000028923","Necap2",0.0930690908447758,6.57434095700474,0.777607009451663,0.377874001930935,0.999992770297331,66147
"ENSMUSG00000094942","ENSMUSG00000094942","Gm3604",-0.326616564648975,1.25065653669944,0.777556096816766,0.377889615887837,0.999992770297331,100041979
"ENSMUSG00000042064","ENSMUSG00000042064","Myo3b",-0.282765043214784,1.72319212114734,0.777535459552913,0.377895945211115,0.999992770297331,329421
"ENSMUSG00000034258","ENSMUSG00000034258","Flvcr2",-0.158920111845888,4.59156571585499,0.777394593505651,0.377939151958981,0.999992770297331,217721
"ENSMUSG00000082144","ENSMUSG00000082144","Gm12788",-0.601378373843299,-1.09357838371216,0.777174772014361,0.378006589998805,0.999992770297331,NA
"ENSMUSG00000019471","ENSMUSG00000019471","Cdc37",0.0911069641019859,7.22148584461231,0.776436953962988,0.378233065831955,0.999992770297331,12539
"ENSMUSG00000022427","ENSMUSG00000022427","Tomm22",0.11087314825839,5.42339497364178,0.775573895146016,0.378498227457551,0.999992770297331,223696
"ENSMUSG00000059518","ENSMUSG00000059518","Znhit1",0.145755116943139,4.65163679493069,0.775552795054433,0.378504713418478,0.999992770297331,70103
"ENSMUSG00000046947","ENSMUSG00000046947","Adck2",-0.173357354932097,3.81121935935842,0.775509645443826,0.378517977672768,0.999992770297331,57869
"ENSMUSG00000047342","ENSMUSG00000047342","Zfp286",-0.293014351011648,1.43738400774117,0.775500922213801,0.37852065928623,0.999992770297331,192651
"ENSMUSG00000026866","ENSMUSG00000026866","Kynu",-0.204681614886556,3.12106027322012,0.775119445513724,0.378637955468503,0.999992770297331,70789
"ENSMUSG00000039936","ENSMUSG00000039936","Pik3cd",-0.14105722770183,5.45228767945518,0.774571377279711,0.378806564810135,0.999992770297331,18707
"ENSMUSG00000042523","ENSMUSG00000042523","Dnal1",0.12000630841384,5.23409979077293,0.774514008826243,0.378824219931971,0.999992770297331,105000
"ENSMUSG00000076665","ENSMUSG00000076665","Ighv7-1",0.817367468777958,0.997832321544959,0.774487666148969,0.378832327270567,0.999992770297331,NA
"ENSMUSG00000104605","ENSMUSG00000104605","Gm42922",-0.369731976756321,0.459604855499955,0.774209243531291,0.378918030804981,0.999992770297331,NA
"ENSMUSG00000021287","ENSMUSG00000021287","Xrcc3",-0.252170222848727,2.91558464485298,0.774147895925525,0.378936918387333,0.999992770297331,74335
"ENSMUSG00000060445","ENSMUSG00000060445","Sycp2",-0.638218290652638,-1.00495991077476,0.773517845428246,0.379130973987463,0.999992770297331,320558
"ENSMUSG00000060073","ENSMUSG00000060073","Psma3",0.101176576224285,6.5505854707,0.773466646492634,0.37914674942121,0.999992770297331,19167
"ENSMUSG00000001494","ENSMUSG00000001494","Sost",-0.519161250453439,0.220465367653545,0.773450053815063,0.379151862161434,0.999992770297331,74499
"ENSMUSG00000062328","ENSMUSG00000062328","Rpl17",0.104508109492718,8.2850392405124,0.77341055670664,0.379164032888371,0.999992770297331,319195
