"Gene_ID","Gene.name","Count","entrezgene_id"
"ENSMUSG00000063049","Ing2",526,69260
"ENSMUSG00000074357","AA386476",21,NA
"ENSMUSG00000038069","Cdkn2aip",783,70925
"ENSMUSG00000031563","Wwc2",8996,52357
"ENSMUSG00000031562","Dctd",28,320685
"ENSMUSG00000031561","Tenm3",103,23965
"ENSMUSG00000052825","Gm9892",20,NA
"ENSMUSG00000031521","Aga",506,11593
"ENSMUSG00000039396","Neil3",51,234258
"ENSMUSG00000031520","Vegfc",458,22341
"ENSMUSG00000054408","Spcs3",3545,76687
"ENSMUSG00000031519","Asb5",14,76294
"ENSMUSG00000031517","Gpm6a",4584,234267
"ENSMUSG00000031613","Hpgd",18633,15446
"ENSMUSG00000110397","Gm45540",99,NA
"ENSMUSG00000038215","Cep44",428,382010
"ENSMUSG00000038206","Fbxo8",1004,50753
"ENSMUSG00000038193","Hand2",8,15111
"ENSMUSG00000031609","Sap30",263,60406
"ENSMUSG00000096917","2500002B13Rik",43,78353
"ENSMUSG00000054717","Hmgb2",1062,97165
"ENSMUSG00000031608","Galnt7",670,108150
"ENSMUSG00000096914","Galntl6",15,270049
"ENSMUSG00000049946","BC030500",18,234290
"ENSMUSG00000031647","Mfap3l",1509,71306
"ENSMUSG00000038005","Hpf1",622,72612
"ENSMUSG00000004319","Clcn3",2739,12725
"ENSMUSG00000031644","Nek1",1034,18004
"ENSMUSG00000031642","Sh3rf1",1764,59009
"ENSMUSG00000031641","Cbr4",397,234309
"ENSMUSG00000058056","Palld",4310,72333
"ENSMUSG00000086866","4930512H18Rik",20,NA
"ENSMUSG00000037921","Ddx60",327,234311
"ENSMUSG00000054162","Spock3",31,72902
"ENSMUSG00000053626","Tll1",336,21892
"ENSMUSG00000037852","Cpe",1693,12876
"ENSMUSG00000031604","Msmo1",1455,66234
"ENSMUSG00000031605","Klhl2",1790,77113
"ENSMUSG00000025521","Tmem192",396,73067
"ENSMUSG00000074300","BC030870",158,NA
"ENSMUSG00000036469","1-Mar",547,NA
"ENSMUSG00000025591","Tma16",345,66282
"ENSMUSG00000036437","Npy1r",562,18166
"ENSMUSG00000014907","Naf1",853,234344
"ENSMUSG00000051147","Nat2",234,17961
"ENSMUSG00000030735","Gm9755",17,NA
"ENSMUSG00000030465","Psd3",2752,234353
"ENSMUSG00000087266","Gm15991",20,NA
"ENSMUSG00000053886","Sh2d4a",1566,72281
"ENSMUSG00000036356","Csgalnact1",1555,234356
"ENSMUSG00000031864","Ints10",1025,70885
"ENSMUSG00000015568","Lpl",11677,16956
"ENSMUSG00000036330","Slc18a1",68,110877
"ENSMUSG00000006273","Atp6v1b2",5257,11966
"ENSMUSG00000036306","Lzts1",403,211134
"ENSMUSG00000059897","Zfp930",386,234358
"ENSMUSG00000079038","D130040H23Rik",89,211135
"ENSMUSG00000110444","Gm10033",457,378466
"ENSMUSG00000111594","Gm3365",99,NA
"ENSMUSG00000060427","Zfp868",480,234362
"ENSMUSG00000091764","Zfp964",188,636741
"ENSMUSG00000054648","Zfp869",835,66869
"ENSMUSG00000092260","Zfp963",144,620419
"ENSMUSG00000043090","Zfp866",1125,330788
"ENSMUSG00000031862","Atp13a1",1785,170759
"ENSMUSG00000036246","Gmip",1183,78816
"ENSMUSG00000031861","Lpar2",406,53978
"ENSMUSG00000031860","Pbx4",94,80720
"ENSMUSG00000044006","Cilp2",82,68709
"ENSMUSG00000048967","Yjefn3",31,234365
"ENSMUSG00000036199","Ndufa13",1779,67184
"ENSMUSG00000047654","Tssk6",38,83984
"ENSMUSG00000036180","Gatad2a",4188,234366
"ENSMUSG00000110545","Gm7730",16,NA
"ENSMUSG00000031858","Mau2",2967,74549
"ENSMUSG00000011306","Sugp1",1274,70616
"ENSMUSG00000036151","Tm6sf2",74,107770
"ENSMUSG00000036120","Rfxank",511,19727
"ENSMUSG00000071078","Nr2c2ap",74,75692
"ENSMUSG00000002345","Borcs8",648,72368
"ENSMUSG00000002342","Tmem161a",1094,234371
"ENSMUSG00000002346","Slc25a42",693,73095
"ENSMUSG00000002343","Armc6",193,76813
"ENSMUSG00000036054","Sugp2",1019,234373
"ENSMUSG00000003573","Homer3",1846,26558
"ENSMUSG00000057788","Ddx49",765,234374
"ENSMUSG00000055681","Cope",2858,59042
"ENSMUSG00000087408","Cers1",42,14559
"ENSMUSG00000087408","Cers1",42,93898
"ENSMUSG00000058301","Upf1",3954,19704
"ENSMUSG00000031849","Comp",48,12845
"ENSMUSG00000003575","Crtc1",858,382056
"ENSMUSG00000055707","Klhl26",862,234378
"ENSMUSG00000035964","Tmem59l",321,67937
"ENSMUSG00000007888","Crlf1",1029,12931
"ENSMUSG00000058833","Rex1bd",1027,66462
"ENSMUSG00000090137","Uba52",3975,22186
"ENSMUSG00000055553","Kxd1",879,75620
"ENSMUSG00000019428","Fkbp8",5318,14232
"ENSMUSG00000070002","Ell",1215,13716
"ENSMUSG00000019139","Isyna1",1499,71780
"ENSMUSG00000070003","Ssbp4",2537,76900
"ENSMUSG00000110030","Gm45546",16,NA
"ENSMUSG00000049988","Lrrc25",206,211228
"ENSMUSG00000038508","Gdf15",298,23886
"ENSMUSG00000056204","Pgpep1",1127,66522
"ENSMUSG00000031848","Lsm4",1234,50783
"ENSMUSG00000071076","Jund",8706,16478
"ENSMUSG00000095026","Gm3336",30,100502950
"ENSMUSG00000031842","Pde4c",134,110385
"ENSMUSG00000031840","Rab3a",839,19339
"ENSMUSG00000035559","Mpv17l2",846,234384
"ENSMUSG00000031838","Ifi30",2068,65972
"ENSMUSG00000110575","6330537M06Rik",36,NA
"ENSMUSG00000031834","Pik3r2",1976,18709
"ENSMUSG00000100691","2010320M18Rik",177,NA
"ENSMUSG00000031833","Mast3",1896,546071
"ENSMUSG00000000791","Il12rb1",63,16161
"ENSMUSG00000002910","Arrdc2",558,70807
"ENSMUSG00000002908","Kcnn1",50,84036
"ENSMUSG00000007721","Ccdc124",1266,234388
"ENSMUSG00000000792","Slc5a5",66,114479
"ENSMUSG00000045128","Rpl18a",12778,76808
"ENSMUSG00000019261","Map1s",1358,270058
"ENSMUSG00000035439","Haus8",371,76478
"ENSMUSG00000004677","Myo9b",4740,17925
"ENSMUSG00000002395","Use1",2292,67023
"ENSMUSG00000002396","Ocel1",826,77090
"ENSMUSG00000002393","Nr2f6",1596,13864
"ENSMUSG00000034911","Ushbp1",4645,234395
"ENSMUSG00000031820","Babam1",1766,68251
"ENSMUSG00000046295","Ankle1",25,234396
"ENSMUSG00000007950","Abhd8",858,64296
"ENSMUSG00000034880","Mrpl34",481,94065
"ENSMUSG00000074247","Dda1",2115,66498
"ENSMUSG00000034863","Ano8",1056,382014
"ENSMUSG00000007610","Gtpbp3",712,70359
"ENSMUSG00000034845","Plvap",14780,84094
"ENSMUSG00000046718","Bst2",2741,69550
"ENSMUSG00000031813","Mvb12a",1109,73711
"ENSMUSG00000043664","Tmem221",738,434325
"ENSMUSG00000031808","Slc27a1",2065,26457
"ENSMUSG00000031807","Pgls",1020,66171
"ENSMUSG00000043243","Fam129c",114,NA
"ENSMUSG00000034807","Colgalt1",4578,234407
"ENSMUSG00000034799","Unc13a",173,382018
"ENSMUSG00000031805","Jak3",2094,16453
"ENSMUSG00000079019","Insl3",57,16336
"ENSMUSG00000031803","B3gnt3",971,72297
"ENSMUSG00000110569","Gm18860",74,NA
"ENSMUSG00000070000","Fcho1",296,74015
"ENSMUSG00000056019","Zfp709",307,236193
"ENSMUSG00000089857","Zfp882",170,382019
"ENSMUSG00000066880","Zfp617",562,170938
"ENSMUSG00000083718","Ccnb2-ps",73,NA
"ENSMUSG00000052446","Zfp961",501,234413
"ENSMUSG00000003484","Cyp4f18",389,72054
"ENSMUSG00000031799","Tpm4",15810,326618
"ENSMUSG00000097472","Gm26586",56,NA
"ENSMUSG00000087502","Gm16091",219,NA
"ENSMUSG00000003037","Rab8a",2422,17274
"ENSMUSG00000062007","Hsh2d",72,209488
"ENSMUSG00000003039","Fam32a",3891,67922
"ENSMUSG00000003033","Ap1m1",1727,11767
"ENSMUSG00000070713","Gm10282",274,NA
"ENSMUSG00000055148","Klf2",12637,16598
"ENSMUSG00000006276","Eps15l1",2139,13859
"ENSMUSG00000019732","Calr3",74,73316
"ENSMUSG00000052794","1700030K09Rik",271,72254
"ENSMUSG00000052488","Cherp",2255,27967
"ENSMUSG00000019731","Slc35e1",2470,270066
"ENSMUSG00000097000","Gm17435",21,NA
"ENSMUSG00000045248","Med26",378,70625
"ENSMUSG00000044600","Smim7",2248,66818
"ENSMUSG00000031791","Tmem38a",777,74166
"ENSMUSG00000048148","Nwd1",330,319555
"ENSMUSG00000031622","Sin3b",2672,20467
"ENSMUSG00000050147","F2rl3",14,14065
"ENSMUSG00000004383","Large1",1204,16795
"ENSMUSG00000034518","Hmgxb4",1081,70823
"ENSMUSG00000042870","Tom1",820,21968
"ENSMUSG00000005413","Hmox1",1215,15368
"ENSMUSG00000005410","Mcm5",627,17218
"ENSMUSG00000034472","Rasd2",308,75141
"ENSMUSG00000031618","Nr3c2",1113,110784
"ENSMUSG00000037148","Arhgap10",945,78514
"ENSMUSG00000097882","0610038B21Rik",33,70345
"ENSMUSG00000037134","Prmt9",536,102182
"ENSMUSG00000031617","Tmem184c",717,234463
"ENSMUSG00000086451","4933431K23Rik",37,NA
"ENSMUSG00000109866","Gm45714",76,NA
"ENSMUSG00000031616","Ednra",2551,13617
"ENSMUSG00000037101","Ttc29",380,73301
"ENSMUSG00000037070","Rbmxl1",725,19656
"ENSMUSG00000031684","Slc10a7",966,76775
"ENSMUSG00000031683","Lsm6",874,78651
"ENSMUSG00000071064","Zfp827",700,622675
"ENSMUSG00000037022","Mmaa",551,109136
"ENSMUSG00000097174","Gm4890",42,NA
"ENSMUSG00000031681","Smad1",1176,17125
"ENSMUSG00000036990","Otud4",3956,73945
"ENSMUSG00000058355","Abce1",2798,24015
"ENSMUSG00000036977","Anapc10",322,68999
"ENSMUSG00000064325","Hhip",2001,15245
"ENSMUSG00000082491","Gm5909",36,NA
"ENSMUSG00000051839","Gypa",101,14934
"ENSMUSG00000031715","Smarca5",3314,93762
"ENSMUSG00000031714","Gab1",2954,14388
"ENSMUSG00000109587","Gm31105",60,NA
"ENSMUSG00000038250","Usp38",1095,74841
"ENSMUSG00000037940","Inpp4b",1002,234515
"ENSMUSG00000031712","Il15",161,16168
"ENSMUSG00000031711","Zfp330",978,30932
"ENSMUSG00000047747","Rnf150",1202,330812
"ENSMUSG00000031709","Tbc1d9",926,71310
"ENSMUSG00000031710","Ucp1",316,22227
"ENSMUSG00000035151","Elmod2",864,244548
"ENSMUSG00000063253","Scoc",380,56367
"ENSMUSG00000033938","Ndufb7",1434,66916
"ENSMUSG00000031708","Tecr",3710,106529
"ENSMUSG00000110580","D830024N08Rik",25,NA
"ENSMUSG00000005483","Dnajb1",3082,81489
"ENSMUSG00000019433","Gipc1",1677,67903
"ENSMUSG00000057672","Pkn1",4267,320795
"ENSMUSG00000019464","Ptger1",275,19216
"ENSMUSG00000005481","Ddx39",1638,NA
"ENSMUSG00000002885","Adgre5",18278,26364
"ENSMUSG00000013033","Adgrl1",3336,330814
"ENSMUSG00000074219","Gm10644",86,100126034
"ENSMUSG00000005470","Asf1b",121,66929
"ENSMUSG00000005469","Prkaca",3318,18747
"ENSMUSG00000079003","Samd1",894,666704
"ENSMUSG00000074217","2210011C24Rik",788,NA
"ENSMUSG00000047986","Palm3",104,74337
"ENSMUSG00000005465","Il27ra",324,50931
"ENSMUSG00000074215","Gm10643",58,NA
"ENSMUSG00000056753","C330011M18Rik",88,NA
"ENSMUSG00000031706","Rfx1",1296,19724
"ENSMUSG00000037103","Dcaf15",739,212123
"ENSMUSG00000012889","Podnl1",188,244550
"ENSMUSG00000036686","Cc2d1a",1339,212139
"ENSMUSG00000008129","4930432K21Rik",30,NA
"ENSMUSG00000103593","Gm37352",68,NA
"ENSMUSG00000097296","Gm26532",480,NA
"ENSMUSG00000035671","Zswim4",932,212168
"ENSMUSG00000019362","D8Ertd738e",1970,101966
"ENSMUSG00000004996","Mri1",286,67873
"ENSMUSG00000004994","Ccdc130",371,NA
"ENSMUSG00000034656","Cacna1a",253,12286
"ENSMUSG00000053560","Ier2",2699,15936
"ENSMUSG00000001910","Nacc1",2998,66830
"ENSMUSG00000001909","Trmt1",995,212528
"ENSMUSG00000001911","Nfix",6240,18032
"ENSMUSG00000034041","Lyl1",475,17095
"ENSMUSG00000074203","G430095P16Rik",23,619292
"ENSMUSG00000053226","Dand5",128,23863
"ENSMUSG00000033751","Gadd45gip1",409,102060
"ENSMUSG00000003813","Rad23a",1605,19358
"ENSMUSG00000003814","Calr",13561,12317
"ENSMUSG00000003808","Farsa",1206,66590
"ENSMUSG00000003824","Syce2",98,71846
"ENSMUSG00000003809","Gcdh",515,270076
"ENSMUSG00000003812","Dnase2a",1365,13423
"ENSMUSG00000003812","Dnase2a",1365,100503676
"ENSMUSG00000053693","Mast1",92,56527
"ENSMUSG00000052926","Rnaseh2a",498,69724
"ENSMUSG00000005161","Prdx2",3035,21672
"ENSMUSG00000052837","Junb",3920,16477
"ENSMUSG00000052566","Hook2",663,170833
"ENSMUSG00000052456","Asna1",1566,NA
"ENSMUSG00000041203","Trir",2670,68544
"ENSMUSG00000031691","Tnpo2",2779,212999
"ENSMUSG00000087026","A230103J11Rik",37,320466
"ENSMUSG00000008167","Fbxw9",659,68628
"ENSMUSG00000060038","Dhps",676,330817
"ENSMUSG00000005150","Wdr83",523,67836
"ENSMUSG00000059355","Wdr83os",705,414077
"ENSMUSG00000005142","Man2b1",4913,17159
"ENSMUSG00000074194","Zfp791",112,244556
"ENSMUSG00000031696","Vps35",4606,65114
"ENSMUSG00000031697","Orc6",356,56452
"ENSMUSG00000031698","Mylk3",567,213435
"ENSMUSG00000036934","4921524J17Rik",460,66714
"ENSMUSG00000031700","Gpt2",653,108682
"ENSMUSG00000031701","Dnaja2",5316,56445
"ENSMUSG00000036902","Neto2",199,74513
"ENSMUSG00000031703","Itfg1",3036,71927
"ENSMUSG00000036879","Phkb",1632,102093
"ENSMUSG00000047866","Lonp2",2532,66887
"ENSMUSG00000036840","Siah1a",1027,20437
"ENSMUSG00000074178","Gm10638",144,NA
"ENSMUSG00000031652","N4bp1",2765,80750
"ENSMUSG00000045333","Zfp423",141,94187
"ENSMUSG00000036810","Cnep1r1",1191,382030
"ENSMUSG00000031657","Heatr3",921,234549
"ENSMUSG00000036779","Papd5",2252,NA
"ENSMUSG00000031659","Adcy7",3474,11513
"ENSMUSG00000031660","Brd7",3006,26992
"ENSMUSG00000031661","Nkd1",5851,93960
"ENSMUSG00000031662","Snx20",475,71607
"ENSMUSG00000055994","Nod2",312,257632
"ENSMUSG00000036712","Cyld",2237,74256
"ENSMUSG00000031665","Sall1",34,58198
"ENSMUSG00000043668","Tox3",550,244579
"ENSMUSG00000110332","Gm19935",666,NA
"ENSMUSG00000056608","Chd9",2314,109151
"ENSMUSG00000109812","Gm45640",28,NA
"ENSMUSG00000074171","Gm6658",27,626231
"ENSMUSG00000031666","Rbl2",2598,19651
"ENSMUSG00000031667","Aktip",2181,14339
"ENSMUSG00000109727","Gm45464",20,NA
"ENSMUSG00000033282","Rpgrip1l",894,244585
"ENSMUSG00000055932","Fto",2808,26383
"ENSMUSG00000031734","Irx3",3001,16373
"ENSMUSG00000046413","Irx3os",134,NA
"ENSMUSG00000110380","Gm45332",79,NA
"ENSMUSG00000031736","Crnde",228,71296
"ENSMUSG00000095651","Gm21817",35,NA
"ENSMUSG00000031737","Irx5",945,54352
"ENSMUSG00000031740","Mmp2",4279,17390
"ENSMUSG00000033192","Lpcat2",490,270084
"ENSMUSG00000055368","Slc6a2",793,20538
"ENSMUSG00000056973","Ces1d",24308,104158
"ENSMUSG00000110496","Gm45909",68,NA
"ENSMUSG00000061959","Ces1e",388,13897
"ENSMUSG00000031725","Ces1f",427,234564
"ENSMUSG00000057074","Ces1g",558,12623
"ENSMUSG00000074156","Ces1h",8,75704
"ENSMUSG00000031748","Gnao1",2730,14681
"ENSMUSG00000031751","Amfr",7916,23802
"ENSMUSG00000031754","Nudt21",1164,68219
"ENSMUSG00000033009","Ogfod1",1434,270086
"ENSMUSG00000031755","Bbs2",724,67378
"ENSMUSG00000031757","Mt4",0,17752
"ENSMUSG00000031760","Mt3",36,17751
"ENSMUSG00000110588","Gm45774",25,NA
"ENSMUSG00000031762","Mt2",353,17750
"ENSMUSG00000031765","Mt1",1550,17748
"ENSMUSG00000032939","Nup93",934,71805
"ENSMUSG00000031766","Slc12a3",21,20497
"ENSMUSG00000089712","Gm15889",168,115486954
"ENSMUSG00000031770","Herpud1",5566,64209
"ENSMUSG00000097194","9330175E14Rik",85,NA
"ENSMUSG00000074151","Nlrc5",1098,434341
"ENSMUSG00000034361","Cpne2",541,234577
"ENSMUSG00000031774","Fam192a",1205,NA
"ENSMUSG00000050079","Rspry1",1008,67610
"ENSMUSG00000031776","Arl2bp",3370,107566
"ENSMUSG00000031775","Pllp",350,67801
"ENSMUSG00000110702","Gm45767",147,NA
"ENSMUSG00000031779","Ccl22",190,20299
"ENSMUSG00000031778","Cx3cl1",2242,20312
"ENSMUSG00000031780","Ccl17",67,20295
"ENSMUSG00000031781","Ciapin1",1255,109006
"ENSMUSG00000031782","Coq9",1120,67914
"ENSMUSG00000031783","Polr2c",1196,20021
"ENSMUSG00000040631","Dok4",1410,114255
"ENSMUSG00000063605","Ccdc102a",420,234582
"ENSMUSG00000061577","Adgrg5",210,382045
"ENSMUSG00000031785","Adgrg1",3731,14766
"ENSMUSG00000060470","Adgrg3",91,54672
"ENSMUSG00000031786","Drc7",708,330830
"ENSMUSG00000031787","Katnb1",785,74187
"ENSMUSG00000031788","Kifc3",1654,16582
"ENSMUSG00000031789","Cngb1",35,333329
"ENSMUSG00000090206","Tepp",30,NA
"ENSMUSG00000046556","Zfp319",2255,79233
"ENSMUSG00000031792","Usb1",892,101985
"ENSMUSG00000031790","Mmp15",7174,17388
"ENSMUSG00000031796","Cfap20",1444,14894
"ENSMUSG00000046707","Csnk2a2",1670,13000
"ENSMUSG00000110598","Gm45854",38,NA
"ENSMUSG00000110427","4933406B17Rik",161,NA
"ENSMUSG00000036598","Ccdc113",460,244608
"ENSMUSG00000031669","Gins3",112,78833
"ENSMUSG00000036564","Ndrg4",206,234593
"ENSMUSG00000031671","Setd6",404,66083
"ENSMUSG00000036550","Cnot1",6746,234594
"ENSMUSG00000074136","4930513N10Rik",60,319960
"ENSMUSG00000110489","Gm31659",17,NA
"ENSMUSG00000061104","Sap18b",29,100041953
"ENSMUSG00000036534","Slc38a7",858,234595
"ENSMUSG00000031672","Got2",2733,14719
"ENSMUSG00000071041","Impdh2-ps",38,NA
"ENSMUSG00000031673","Cdh11",3352,12552
"ENSMUSG00000063696","Gm8730",816,NA
"ENSMUSG00000031871","Cdh5",31989,12562
"ENSMUSG00000031872","Bean1",15,65115
"ENSMUSG00000035824","Tk2",1193,57813
"ENSMUSG00000054400","Cklf",331,75458
"ENSMUSG00000031875","Cmtm3",1671,68119
"ENSMUSG00000096188","Cmtm4",6632,97487
"ENSMUSG00000035770","Dync1li2",6332,234663
"ENSMUSG00000110630","K230015D01Rik",51,NA
"ENSMUSG00000052616","Terb1",28,320022
"ENSMUSG00000031878","Nae1",1430,234664
"ENSMUSG00000031883","Car7",50,12354
"ENSMUSG00000048371","Pdp2",575,382051
"ENSMUSG00000031881","Cdh16",520,12556
"ENSMUSG00000031880","Rrad",425,56437
"ENSMUSG00000031879","Fam96b",996,NA
"ENSMUSG00000050097","Ces2b",86,234669
"ENSMUSG00000061825","Ces2c",54,234671
"ENSMUSG00000031886","Ces2e",288,234673
"ENSMUSG00000031877","Ces2g",1352,72361
"ENSMUSG00000031885","Cbfb",2618,12400
"ENSMUSG00000031889","D230025D16Rik",2694,NA
"ENSMUSG00000069920","B3gnt9",501,97440
"ENSMUSG00000031887","Tradd",542,71609
"ENSMUSG00000033313","Fbxl8",247,50788
"ENSMUSG00000033249","Hsf4",588,26386
"ENSMUSG00000014776","Nol3",575,78688
"ENSMUSG00000014837","4931428F04Rik",123,NA
"ENSMUSG00000110611","Gm20163",22,NA
"ENSMUSG00000043251","Exoc3l",689,277978
"ENSMUSG00000014859","E2f4",1663,104394
"ENSMUSG00000014791","Elmo3",1080,234683
"ENSMUSG00000041679","Lrrc29",103,NA
"ENSMUSG00000014856","Tmem208",763,66320
"ENSMUSG00000014778","Fhod1",3587,234686
"ENSMUSG00000014786","Slc9a5",405,277973
"ENSMUSG00000014782","Plekhg4",20,102075
"ENSMUSG00000054320","Lrrc36",379,270091
"ENSMUSG00000014846","Tppp3",10773,67971
"ENSMUSG00000039199","Zdhhc1",2528,70796
"ENSMUSG00000031891","Hsd11b2",84,15484
"ENSMUSG00000013160","Atp6v0d1",3017,11972
"ENSMUSG00000104168","Gm38250",35,NA
"ENSMUSG00000005705","Agrp",64,11604
"ENSMUSG00000038604","Ripor1",5773,75687
"ENSMUSG00000102593","Gm38384",25,NA
"ENSMUSG00000005698","Ctcf",3791,13018
"ENSMUSG00000050357","Carmil2",261,234695
"ENSMUSG00000038000","Acd",767,497652
"ENSMUSG00000005699","Pard6a",184,56513
"ENSMUSG00000013155","Enkd1",171,102124
"ENSMUSG00000013150","Gfod2",610,70575
"ENSMUSG00000037415","Ranbp10",2013,74334
"ENSMUSG00000031893","Tsnaxip1",196,72236
"ENSMUSG00000036672","Cenpt",345,320394
"ENSMUSG00000036442","Thap11",1014,59016
"ENSMUSG00000008450","Nutf2",628,68051
"ENSMUSG00000036270","Edc4",2301,234699
"ENSMUSG00000048310","Pskh1",1315,244631
"ENSMUSG00000031896","Ctrl",24,109660
"ENSMUSG00000087436","Gm16156",34,NA
"ENSMUSG00000031897","Psmb10",1834,19171
"ENSMUSG00000035237","Lcat",53,16816
"ENSMUSG00000017765","Slc12a4",3664,20498
"ENSMUSG00000110457","Gm45752",17,NA
"ENSMUSG00000053687","Dpep2",458,319446
"ENSMUSG00000031901","Dus2",240,66369
"ENSMUSG00000045538","Ddx28",300,71986
"ENSMUSG00000031902","Nfatc3",3300,18021
"ENSMUSG00000084128","Esrp2",1794,77411
"ENSMUSG00000086390","1810019D21Rik",778,69771
"ENSMUSG00000031903","Pla2g15",2017,192654
"ENSMUSG00000031904","Slc7a6",680,330836
"ENSMUSG00000033106","Slc7a6os",802,66432
"ENSMUSG00000060098","Prmt7",527,214572
"ENSMUSG00000031906","Smpd3",181,58994
"ENSMUSG00000031907","Zfp90",81,22751
"ENSMUSG00000061048","Cdh3",25,12560
"ENSMUSG00000060019","Gm10073",29,NA
"ENSMUSG00000000303","Cdh1",12654,12550
"ENSMUSG00000041949","Tango6",336,272538
"ENSMUSG00000031910","Has3",249,15118
"ENSMUSG00000046691","Chtf8",3335,214987
"ENSMUSG00000041438","Utp4",872,21771
"ENSMUSG00000041308","Sntb2",3860,20650
"ENSMUSG00000031913","Vps4a",2149,116733
"ENSMUSG00000083734","Gm16209",15,NA
"ENSMUSG00000078931","Pdf",33,68023
"ENSMUSG00000031916","Cog8",1017,97484
"ENSMUSG00000031917","Nip7",617,66164
"ENSMUSG00000031919","Tmed6",42,66269
"ENSMUSG00000031921","Terf2",1204,21750
"ENSMUSG00000031924","Cyb5b",6772,66427
"ENSMUSG00000003847","Nfat5",6576,54446
"ENSMUSG00000003849","Nqo1",296,18104
"ENSMUSG00000003848","Nob1",711,67619
"ENSMUSG00000031930","Wwp2",1798,66894
"ENSMUSG00000059775","Rps26-ps1",33,NA
"ENSMUSG00000039067","Psmd7",2588,17463
"ENSMUSG00000038872","Zfhx3",3167,11906
"ENSMUSG00000110528","Gm1943",26,NA
"ENSMUSG00000037993","Dhx38",2460,64340
"ENSMUSG00000031723","Txnl4b",237,234723
"ENSMUSG00000031722","Hp",24326,15439
"ENSMUSG00000031730","Dhodh",390,56749
"ENSMUSG00000048827","Pkd1l3",112,244646
"ENSMUSG00000031729","Ist1",3500,71955
"ENSMUSG00000031728","Zfp821",589,75871
"ENSMUSG00000069895","Atxn1l",3858,52335
"ENSMUSG00000031731","Ap1g1",4230,11765
"ENSMUSG00000031732","Phlpp2",1322,244650
"ENSMUSG00000001672","Marveld3",524,73608
"ENSMUSG00000035930","Chst4",23,26887
"ENSMUSG00000044676","Zfp612",443,234725
"ENSMUSG00000046441","Cmtr2",257,234728
"ENSMUSG00000059854","Hydin",1547,244653
"ENSMUSG00000010936","Vac14",1362,234729
"ENSMUSG00000033763","Mtss1l",3998,NA
"ENSMUSG00000031750","Il34",627,76527
"ENSMUSG00000085068","Gm15895",9,NA
"ENSMUSG00000033732","Sf3b3",3188,101943
"ENSMUSG00000031753","Cog4",1681,102339
"ENSMUSG00000097380","Gm26816",34,NA
"ENSMUSG00000033703","Fuk",680,NA
"ENSMUSG00000031749","St3gal2",2821,20444
"ENSMUSG00000015023","Ddx19a",1393,13680
"ENSMUSG00000033658","Ddx19b",977,234733
"ENSMUSG00000031960","Aars",3140,NA
"ENSMUSG00000033624","Pdpr",1464,319518
"ENSMUSG00000084808","9430091E24Rik",137,NA
"ENSMUSG00000003316","Glg1",9003,20340
"ENSMUSG00000033596","Rfwd3",1362,234736
"ENSMUSG00000012519","Mlkl",398,74568
"ENSMUSG00000031959","Wdr59",707,319481
"ENSMUSG00000033545","Znrf1",2289,170737
"ENSMUSG00000031958","Ldhd",283,52815
"ENSMUSG00000055835","Zfp1",280,22640
"ENSMUSG00000031955","Bcar1",2127,12927
"ENSMUSG00000031954","Cfdp1",1524,23837
"ENSMUSG00000031953","Tmem170",814,66817
"ENSMUSG00000031952","Chst5",81,56773
"ENSMUSG00000031951","Tmem231",498,234740
"ENSMUSG00000031950","Gabarapl2",2155,93739
"ENSMUSG00000031949","Adat1",178,30947
"ENSMUSG00000031948","Kars",2532,NA
"ENSMUSG00000033430","Terf2ip",1305,57321
"ENSMUSG00000078908","Mon1b",1515,270096
"ENSMUSG00000031767","Nudt7",245,67528
"ENSMUSG00000046844","Vat1l",36,270097
"ENSMUSG00000004637","Wwox",489,80707
"ENSMUSG00000055435","Maf",1934,17132
"ENSMUSG00000034467","Dynlrb2",807,75465
"ENSMUSG00000031758","Cdyl2",173,75796
"ENSMUSG00000014633","Cmc2",225,66531
"ENSMUSG00000031756","Cenpn",48,72155
"ENSMUSG00000047388","Atmin",1725,234776
"ENSMUSG00000031847","1700030J22Rik",172,69528
"ENSMUSG00000034424","Gcsh",600,68133
"ENSMUSG00000052557","Gan",1612,209239
"ENSMUSG00000034390","Cmip",2798,74440
"ENSMUSG00000034330","Plcg2",1308,234779
"ENSMUSG00000034308","Sdr42e1",183,74032
"ENSMUSG00000031843","Mphosph6",551,68533
"ENSMUSG00000031841","Cdh13",1187,12554
"ENSMUSG00000031839","Hsbp1",3591,68196
"ENSMUSG00000074064","Mlycd",1000,56690
"ENSMUSG00000074063","Osgin1",652,71839
"ENSMUSG00000031835","Mbtps1",5339,56453
"ENSMUSG00000034189","Hsdl1",1492,72552
"ENSMUSG00000031831","Dnaaf1",259,68270
"ENSMUSG00000031832","Taf1c",369,21341
"ENSMUSG00000023336","Wfdc1",991,67866
"ENSMUSG00000034112","Atp2c2",707,69047
"ENSMUSG00000034105","Tldc1",405,NA
