ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000037916,ENSMUSG00000037916,Ndufv1,0.055409034,6.217123885,0.275168686,0.599885459,0.826126806,17995,Ndufv1,0.055409034,FALSE
ENSMUSG00000024099,ENSMUSG00000024099,Ndufv2,-0.051894398,5.89155275,0.246096753,0.619836984,0.837313759,72900,Ndufv2,-0.051894398,FALSE
ENSMUSG00000024038,ENSMUSG00000024038,Ndufv3,0.022216459,5.370163335,0.041294725,0.838970088,0.940560925,78330,Ndufv3,0.022216459,FALSE
ENSMUSG00000092274,ENSMUSG00000092274,Neat1,0.290530032,10.28304103,1.706811387,0.1913996,0.477525841,66961,Neat1,0.290530032,FALSE
ENSMUSG00000026950,ENSMUSG00000026950,Neb,3.184482166,2.391615605,14.93585244,0.000111229,0.002795155,17996,Neb,3.184482166,TRUE
ENSMUSG00000053702,ENSMUSG00000053702,Nebl,-0.067986597,8.047364489,0.277295408,0.598479407,0.825225288,74103,Nebl,-0.067986597,FALSE
ENSMUSG00000027489,ENSMUSG00000027489,Necab3,-0.698251041,0.127268145,3.125881494,0.077058185,0.291826453,56846,Necab3,-0.698251041,FALSE
ENSMUSG00000030327,ENSMUSG00000030327,Necap1,-0.150756442,5.072758904,1.983338222,0.159039173,0.434979582,67602,Necap1,-0.150756442,FALSE
ENSMUSG00000028923,ENSMUSG00000028923,Necap2,-0.069434941,6.484129951,0.452503962,0.501148255,0.76346673,66147,Necap2,-0.069434941,FALSE
ENSMUSG00000032012,ENSMUSG00000032012,Nectin1,-0.16105336,5.528983803,1.896236948,0.16850013,0.448671194,58235,Nectin1,-0.16105336,FALSE
ENSMUSG00000062300,ENSMUSG00000062300,Nectin2,0.052528007,6.451010929,0.215698585,0.64233711,0.84963166,19294,Nectin2,0.052528007,FALSE
ENSMUSG00000022656,ENSMUSG00000022656,Nectin3,0.006310331,7.555253824,0.003848854,0.950531667,0.984334439,58998,Nectin3,0.006310331,FALSE
ENSMUSG00000006411,ENSMUSG00000006411,Nectin4,0.541125811,4.199037799,12.98989206,0.000313177,0.006117779,71740,Nectin4,0.541125811,TRUE
ENSMUSG00000019988,ENSMUSG00000019988,Nedd1,-0.144855142,4.302006958,1.283249523,0.257295715,0.559544628,17997,Nedd1,-0.144855142,FALSE
ENSMUSG00000032216,ENSMUSG00000032216,Nedd4,0.016296433,9.557480121,0.019139756,0.889966573,0.963816291,17999,Nedd4,0.016296433,FALSE
ENSMUSG00000024589,ENSMUSG00000024589,Nedd4l,0.111967565,6.41984582,1.511767352,0.218869602,0.514746667,83814,Nedd4l,0.111967565,FALSE
ENSMUSG00000010376,ENSMUSG00000010376,Nedd8,-0.133196798,6.107551813,1.646349076,0.199456571,0.488899733,18002,Nedd8,-0.133196798,FALSE
ENSMUSG00000021365,ENSMUSG00000021365,Nedd9,-0.043609642,7.479051117,0.15998775,0.689167795,0.872288078,18003,Nedd9,-0.043609642,FALSE
ENSMUSG00000020396,ENSMUSG00000020396,Nefh,0.259095472,-0.686634078,0.344998356,0.556958188,0.80205515,380684,Nefh,0.259095472,FALSE
ENSMUSG00000022055,ENSMUSG00000022055,Nefl,-0.625774708,-0.633756349,1.195422731,0.27423845,0.578370031,18039,Nefl,-0.625774708,FALSE
ENSMUSG00000040037,ENSMUSG00000040037,Negr1,-0.188441932,2.656789226,0.695666244,0.404243742,0.699223203,320840,Negr1,-0.188441932,FALSE
ENSMUSG00000032298,ENSMUSG00000032298,Neil1,0.058278973,2.938577861,0.101089632,0.750525931,0.901185242,72774,Neil1,0.058278973,FALSE
ENSMUSG00000035121,ENSMUSG00000035121,Neil2,0.021992856,0.870245712,0.005103101,0.943050766,0.982148597,382913,Neil2,0.021992856,FALSE
ENSMUSG00000039396,ENSMUSG00000039396,Neil3,-0.495780836,0.496976798,2.419705404,0.119817461,0.373692267,234258,Neil3,-0.495780836,FALSE
ENSMUSG00000031644,ENSMUSG00000031644,Nek1,-0.151664966,4.907019406,1.254226298,0.26274681,0.566824209,18004,Nek1,-0.151664966,FALSE
ENSMUSG00000042567,ENSMUSG00000042567,Nek10,-0.698440061,1.249865325,4.685835876,0.030412264,0.16385898,674895,Nek10,-0.698440061,TRUE
ENSMUSG00000035032,ENSMUSG00000035032,Nek11,-0.402842685,2.3398309,3.484521552,0.061945265,0.256806661,208583,Nek11,-0.402842685,FALSE
ENSMUSG00000026622,ENSMUSG00000026622,Nek2,-0.163359563,3.543273487,1.057840426,0.303708251,0.60663741,18005,Nek2,-0.163359563,FALSE
ENSMUSG00000031478,ENSMUSG00000031478,Nek3,-0.322039911,1.777824014,1.73075989,0.188313882,0.474494858,23954,Nek3,-0.322039911,FALSE
ENSMUSG00000021918,ENSMUSG00000021918,Nek4,-0.01936377,3.522813653,0.015155823,0.902020794,0.96867998,23955,Nek4,-0.01936377,FALSE
