ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000075296,ENSMUSG00000075296,Aldh3b2,0.53253256,-0.743379422,0.440082212,0.507082778,0.72059779,621603,Aldh3b2,0.53253256,FALSE
ENSMUSG00000028737,ENSMUSG00000028737,Aldh4a1,-0.273151114,4.791003219,4.495426823,0.033985629,0.132795266,212647,Aldh4a1,-0.273151114,TRUE
ENSMUSG00000035936,ENSMUSG00000035936,Aldh5a1,-0.052553404,3.933223776,0.105306118,0.745552678,0.875218428,214579,Aldh5a1,-0.052553404,FALSE
ENSMUSG00000021238,ENSMUSG00000021238,Aldh6a1,-0.266628529,6.844056109,5.21672513,0.022370642,0.099854069,104776,Aldh6a1,-0.266628529,TRUE
ENSMUSG00000053644,ENSMUSG00000053644,Aldh7a1,-0.208722291,5.904280279,5.076929888,0.024246267,0.105324014,110695,Aldh7a1,-0.208722291,TRUE
ENSMUSG00000026687,ENSMUSG00000026687,Aldh9a1,0.118506888,5.971267702,0.800689042,0.370887437,0.607942239,56752,Aldh9a1,0.118506888,FALSE
ENSMUSG00000030695,ENSMUSG00000030695,Aldoa,-0.045060388,9.142543513,0.151617298,0.696994577,0.847647248,11674,Aldoa,-0.045060388,FALSE
ENSMUSG00000017390,ENSMUSG00000017390,Aldoc,1.06231265,3.740993441,18.98292734,1.32E-05,0.00030977,11676,Aldoc,1.06231265,TRUE
ENSMUSG00000039427,ENSMUSG00000039427,Alg1,-0.003835612,4.871843334,0.001096398,0.973585349,0.989601288,208211,Alg1,-0.003835612,FALSE
ENSMUSG00000063362,ENSMUSG00000063362,Alg11,0.004537458,4.747764013,0.00161774,0.967916824,0.986547168,207958,Alg11,0.004537458,FALSE
ENSMUSG00000035845,ENSMUSG00000035845,Alg12,-0.217486236,3.72633042,2.151586535,0.142422651,0.346685129,223774,Alg12,-0.217486236,FALSE
ENSMUSG00000041718,ENSMUSG00000041718,Alg13,-0.004756322,2.528510557,0.000480384,0.982513639,0.9931355,67574,Alg13,-0.004756322,FALSE
