"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030144",126.361034361176,-1.3456474010656,0.423598569587652,-3.17670430845767,0.00148958826418689,0.0218978244488836
"ENSMUSG00000107623",10.7534504046399,-3.02597703177724,0.901674525710682,-3.35595266971996,0.000790921032481546,0.0142390643349939
"ENSMUSG00000045534",27.3623966546482,-1.16222093624194,0.387033289335165,-3.00289656798868,0.00267423302706817,0.0330338650742929
"ENSMUSG00000000182",11.5163143839691,-3.54592651855525,1.17823713222542,-3.0095185608841,0.00261662090389434,0.0325577876345604
"ENSMUSG00000085786",51.1191662706641,-1.30316106999532,0.264328682027825,-4.93007818901067,8.219671190472e-07,9.39030279335034e-05
"ENSMUSG00000050241",17.7177476822264,1.65563869825673,0.517726269971645,3.19790359169414,0.00138430551745626,0.0207438466093554
"ENSMUSG00000067591",130.032347993199,-1.20565905690548,0.398453916990515,-3.02584315398807,0.00247940881716401,0.0315641563839838
"ENSMUSG00000090698",297.457643643521,-2.00454322888122,0.548948973243217,-3.65160210982504,0.000260609440700085,0.00639774215448988
"ENSMUSG00000030218",9605.33249014987,-1.09736165704784,0.283393109772905,-3.87222419743093,0.000107846680116029,0.0032892879374928
"ENSMUSG00000100707",27.0653433898508,1.30322812251394,0.361005069025858,3.60999951061792,0.000306197582849608,0.00720517598371425
"ENSMUSG00000030237",28.8232769594311,-4.31257133209979,0.700995293538831,-6.15206888241526,7.64786455312485e-10,4.31216208142159e-07
"ENSMUSG00000030256",717.195204885648,-1.07630122730478,0.225219775698965,-4.77889307883601,1.76262890916605e-06,0.000161303616247714
"ENSMUSG00000081665",114.997033354279,-1.20006884794697,0.304246108270037,-3.94440163843224,7.99994811691541e-05,0.00263756188470162
"ENSMUSG00000089942",63.3432415872202,-1.13051414137041,0.310048512077569,-3.64624920724528,0.000266095928742704,0.00649593678560576
"ENSMUSG00000074417",163.691217292829,-1.24216085303468,0.223650856509519,-5.55401786704899,2.79176927299334e-08,8.26045681325796e-06
