"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026981",317.369640033029,-1.02860950210201,0.332876342099504,-3.09006490402534,0.00200112760781742,0.0250178036366499
"ENSMUSG00000036040",1367.80988234617,-1.09134219825347,0.239788590741383,-4.55126824374435,5.33235122985175e-06,0.000322556158474836
"ENSMUSG00000086196",14.4526577952964,-2.4287404792297,0.747851535900657,-3.2476238432869,0.00116373007682234,0.0169484522846363
"ENSMUSG00000027030",573.039514157217,1.1180385985197,0.393303131618851,2.84268928629632,0.00447346584648847,0.0441715465462693
"ENSMUSG00000027068",110.514883961347,-1.30789234116964,0.252983860530337,-5.16986474326016,2.342634846914e-07,2.70606415706881e-05
"ENSMUSG00000075307",90.6340113193384,2.17734548420852,0.685494527391872,3.17631344555405,0.00149159691096522,0.0204518552060394
"ENSMUSG00000027102",47.555287324891,-2.17328205120644,0.552453583128017,-3.93387266836287,8.35880760782013e-05,0.00257717166921182
"ENSMUSG00000027004",51.0142816326485,-1.72101144111975,0.487480040824781,-3.53042442149617,0.000414893532234763,0.00821265190274562
"ENSMUSG00000027073",21.9741510224575,-2.17247237430867,0.542771101529533,-4.0025571888161,6.26615147665713e-05,0.00208028828058706
"ENSMUSG00000086969",15.190946924927,1.41145829365299,0.464928230241462,3.03586274578325,0.00239848519915538,0.0286476295210732
"ENSMUSG00000027239",171.842264081718,-1.47911435090249,0.272141614620412,-5.43509067132413,5.47685749761093e-08,8.55251867566744e-06
"ENSMUSG00000075014",39.8049039524198,-3.29597614853816,0.593687555438054,-5.55170159513654,2.82902215916445e-08,5.13026437788263e-06
"ENSMUSG00000074968",38.8664277421306,-1.85324769348292,0.407207009289006,-4.55111933539342,5.3361270307238e-06,0.000322556158474836
"ENSMUSG00000040133",33.59729812645,-2.72689692774421,0.654713116138791,-4.16502565860639,3.11317550223017e-05,0.00124416362192208
"ENSMUSG00000068452",24.3095297095878,1.56287783647779,0.520384317908008,3.00331463246376,0.0026705618117746,0.0308909636183667
"ENSMUSG00000027199",1040.02978000738,-1.02595450748621,0.166929731943383,-6.14602620840592,7.94481620993285e-10,2.79144427876078e-07
"ENSMUSG00000033213",28.4774750902257,-3.23701880683803,0.538488863044375,-6.01130130814103,1.84039979576886e-09,5.64333501011669e-07
"ENSMUSG00000035109",34.5192472402012,-1.14255784642426,0.39040609119875,-2.92658816596844,0.00342702354547729,0.0366730660497935
"ENSMUSG00000027380",350.234187237025,2.10846901213995,0.290214745062368,7.2652029161607,3.72478698864417e-13,6.28185325634839e-10
"ENSMUSG00000027400",17.9253383631673,-3.87196015522167,1.01375515502979,-3.81942339430854,0.000133763992729692,0.003609487579818
