"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000091556",36.4239639841619,-1.19046368744813,0.349916571038383,-3.4021357831537,0.000668614094177406,0.00649401842716084
"ENSMUSG00000036502",58.4398780105481,-1.39157706735228,0.38696150432676,-3.59616409330783,0.000322944128903825,0.00368073752760379
"ENSMUSG00000031137",52.4122801764639,-1.0771694585209,0.281671430622048,-3.82420558642409,0.000131194411512462,0.00181445595697323
"ENSMUSG00000031340",66.1023127099943,1.15251069611517,0.348349252389095,3.30849194654751,0.000937998825486499,0.00846096628422937
"ENSMUSG00000067768",38.2934229163037,-1.02537391352059,0.311261454288738,-3.29425278778468,0.00098683706620314,0.00881656054471374
"ENSMUSG00000031196",114.379170813877,-1.53522601735566,0.277309719582511,-5.53614211455314,3.09206704582075e-08,2.38209177560413e-06
"ENSMUSG00000034457",281.03805509504,-1.76404626031382,0.278858370361505,-6.32595771834626,2.51666726188478e-10,4.3235881785371e-08
"ENSMUSG00000071719",155.375085325445,1.19548370613913,0.268983071740236,4.44445703740657,8.81141131262951e-06,0.000210889206113568
"ENSMUSG00000015665",41.1665253283286,-2.84793257854432,1.02943411588537,-2.76650300839791,0.00566610620840386,0.0327277929853703
"ENSMUSG00000019359",42.979999842707,1.88568165448743,0.459751662186035,4.10152221205978,4.10441098324603e-05,0.000722360902934823
"ENSMUSG00000047797",130.22449167028,1.13830092928817,0.423822089385086,2.68579896564548,0.0072356609725904,0.0396648089498618
"ENSMUSG00000033777",463.528859348589,-1.73297055557868,0.417224432188446,-4.15356921091322,3.27329147187519e-05,0.000601527537805052
"ENSMUSG00000073010",5.36913670171193,-3.15529354565661,1.12592160687001,-2.80240962284056,0.00507224258897228,0.0302467743112711
"ENSMUSG00000073008",87.0895874748966,-1.10556036732733,0.298132373042926,-3.70828687956054,0.000208666176585872,0.00260498854849802
"ENSMUSG00000093916",8.66900855525803,-2.42711348310585,0.823034729934765,-2.9489806381539,0.0031882394965604,0.0211249986579542
"ENSMUSG00000025592",7.24581227279572,-2.76097903926194,0.865104910872191,-3.19149620417522,0.00141537970772935,0.0115992999592735
"ENSMUSG00000025597",123.092414431741,-1.67613464888623,0.29699598163526,-5.64362736376916,1.66504248233904e-08,1.47073516623967e-06
