"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000069515",14113.3981438033,-1.49313109592756,0.288946129255495,-5.1675068282617,2.37237302366265e-07,0.000100025177610176
"ENSMUSG00000038508",365.585112244542,-2.03032132485485,0.509107824468807,-3.98799866604535,6.66330382813591e-05,0.00478198378985158
"ENSMUSG00000000792",41.6672279195751,-1.46050726184256,0.343688657543225,-4.24950672589151,2.14241776644412e-05,0.00227410849521412
"ENSMUSG00000031665",39.7215018332921,-1.58683106194216,0.439271943569513,-3.61241159416559,0.000303362545841535,0.0130515544275956
"ENSMUSG00000021775",2290.6629100881,-1.76927185453425,0.378543413198035,-4.67389417659382,2.95541654850189e-06,0.000595571679641568
"ENSMUSG00000021803",74.4449868387947,-2.68003471036962,0.546170010904448,-4.90696057429358,9.24986175062094e-07,0.000273682313024951
"ENSMUSG00000022225",503.647029537962,-2.98956609581259,0.676170532910986,-4.42131969718081,9.80999034968029e-06,0.00133309831754352
"ENSMUSG00000061068",746.167883725918,-2.52592056856986,0.685563422782858,-3.68444477145028,0.000229201714385309,0.0110622297066004
"ENSMUSG00000049723",2231.46576371768,-2.58172428469361,0.783423047814831,-3.29544081182537,0.000982674015090951,0.0277601294212879
"ENSMUSG00000032172",58.6287752105141,2.00739808113856,0.539982124684714,3.71752691315596,0.000201182560412328,0.0100680827339879
"ENSMUSG00000074472",67.543437312729,-1.02645688849337,0.301492489380935,-3.40458527043587,0.000662646082232168,0.0214501462127553
"ENSMUSG00000044229",30.973120503494,-1.26647943245785,0.375388787089276,-3.37378066691334,0.000741434187755185,0.0229588405981833
"ENSMUSG00000032053",424.7449757518,-1.3006334154893,0.226083452219741,-5.75289081407497,8.77301509155343e-09,1.14405897298701e-05
"ENSMUSG00000032323",58.4731529316459,-1.54536698660348,0.377550468968669,-4.09314015904911,4.25570298901564e-05,0.00358862154548744
"ENSMUSG00000046186",216.673091998598,-1.82430518410866,0.473820997431947,-3.85019911315914,0.000118021838683702,0.00718233083158754
"ENSMUSG00000046997",40.3346559162259,-1.27923074143612,0.359880450929865,-3.55459914016118,0.000378555762715745,0.0150512741993019
"ENSMUSG00000037953",41.8538069555779,-2.30738634009572,0.603453396099273,-3.8236363487399,0.000131497818894197,0.00760989515534295
"ENSMUSG00000032537",116.517166471343,-1.48794671817176,0.359448803289397,-4.13952336064337,3.48028161460627e-05,0.00313876734921577
