"gene1","gene2","correlation","module1","module2"
"ENSMUSG00000059956","ENSMUSG00000032373",0.731610702583712,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000032262",0.707564923596187,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000035606",0.544659344411048,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000059741",0.66720232344648,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000033196",0.740927582485625,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000056328",0.774115745675805,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000057003",0.740964825334816,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000055775",0.767660826974257,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000032807",0.733477929904727,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000017204",0.723685834574377,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000044041",0.776365761782019,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000054146",0.666075684815949,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000045545",0.704913737294057,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000020722",0.730436280132485,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000018862",0.724167507430963,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000033765",0.759619395955695,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000037989",0.548051247522753,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000021506",0.724719907078953,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000021565",0.708279753636704,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000001497",0.632203888749841,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000034634",0.712649293853216,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000005716",0.665829474830052,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000033065",0.60404493875144,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000061527",0.693630337303436,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000059668",0.739050652693949,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000050463",0.699821201849,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000090356",0.743920040698491,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000034362",0.730213195309755,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000046748",0.727965900840772,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000062713",0.712600005849522,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000002500",0.708590431805829,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000092586",0.731668510640956,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000039518",0.731321763954794,"brown","brown"
"ENSMUSG00000059956","ENSMUSG00000039269",0.740781799398306,"brown","brown"
