"gene","kMEblue","kMEbrown","kMEgreen","kMEgrey","kMEred","kMEturquoise","kMEyellow","Gene.name","EntrezID"
"ENSMUSG00000025351",-0.846661942546701,-0.287246529891568,-0.159596165759666,-0.0886136937028428,-0.358441311131984,0.838231463785517,-0.143969128501992,"Cd63","12512"
"ENSMUSG00000025352",-0.913293339572853,-0.0993465405849107,-0.561503662928396,0.226267282731434,0.19719143676333,0.906222621991511,-0.547114232049603,"Gdf11","14561"
"ENSMUSG00000025355",-0.942081675001326,-0.25094395130236,-0.181158439124806,-0.0818369247874681,-0.24765337523976,0.961622261736223,-0.51798555499369,"Mmp19","58223"
"ENSMUSG00000025473",-0.898312827946027,-0.24602094371095,-0.179237468616887,-0.129677074557515,-0.162819323932316,0.93955874552236,-0.659047496677265,"Adam8","11501"
"ENSMUSG00000025498",-0.797625640276465,-0.174404759830708,-0.377385219418781,0.120496224186174,0.0738098908507976,0.821361446803015,-0.563461976098395,"Irf7","54123"
"ENSMUSG00000025534",-0.962195979306596,-0.208124722578509,-0.302695231110499,0.0297996983191474,-0.173138480033837,0.959023089402395,-0.42537034788944,"Gusb","110006"
"ENSMUSG00000025597",-0.894517011556423,-0.232614966620362,-0.0957614961463491,-0.219340971897334,-0.313260129243009,0.941039739670491,-0.628869730785954,"Klhl4","237010"
"ENSMUSG00000025743",-0.926225794419792,-0.12999870484938,-0.420204483022397,0.0935736967738005,0.00145545510090813,0.934409408552382,-0.537829866719613,"Sdc3","20970"
"ENSMUSG00000025746",-0.872312440323739,-0.278068231493757,-0.258628843066003,-0.0138039579735542,-0.113385015583531,0.900122053693831,-0.558657024848579,"Il6","16193"
"ENSMUSG00000025854",-0.917531398639628,-0.24198678040175,-0.301503384575987,0.0243204081597712,-0.136913123350228,0.931231969851626,-0.402626815172838,"Fam20c","80752"
"ENSMUSG00000025877",-0.882587540070419,-0.222516413819808,-0.312803904639552,0.067545776918406,-0.144117280571292,0.874544934983376,-0.277449044741146,"Hk3","212032"
"ENSMUSG00000025964",-0.815762372466007,-0.0136920684442264,-0.24403584859267,-0.0506614062403959,-0.0896071384544633,0.804936749282189,-0.678055132665079,"Adam23","23792"
"ENSMUSG00000025969",-0.970154393087276,-0.215038891400033,-0.368026360436978,0.0912106818390747,-0.0462351642707699,0.963294009759208,-0.546188073907993,"Nrp2","18187"
"ENSMUSG00000025993",-0.93160860658173,-0.262369625127808,-0.410231840529685,0.0852410977899856,-0.0867901305597668,0.922231962900257,-0.388374094832549,"Slc40a1","53945"
"ENSMUSG00000026042",-0.920508781802208,-0.267174523174417,-0.0955650384762951,-0.189940378753493,-0.295190626316205,0.957226163279705,-0.592241439075081,"Col5a2","12832"
"ENSMUSG00000026043",-0.831550885367464,-0.197632170620204,0.0997140533439756,-0.371131992001153,-0.428234310854662,0.894051229286536,-0.630868292813416,"Col3a1","12825"
"ENSMUSG00000026069",-0.941527364468652,-0.165348922208389,-0.19360927354035,-0.128526309570303,-0.181281209134778,0.975504809821042,-0.655359427914418,"Il1rl1","17082"
"ENSMUSG00000026107",-0.881781753915614,-0.22225626988031,-0.247006682123241,0.0161386602064072,-0.303091068968887,0.848631030734439,-0.299216576791661,"Nabp1","109019"
"ENSMUSG00000026158",-0.935426741005837,-0.158877192159229,-0.511174995849811,0.230991775744356,0.0430780851678485,0.907596078406301,-0.275416855924859,"Ogfrl1","70155"
"ENSMUSG00000026177",-0.95648951382531,-0.330089015350186,-0.294993091251214,0.0207737191475349,-0.174577003708687,0.961403567588185,-0.374252591687462,"Slc11a1","18173"
"ENSMUSG00000026193",-0.868352532836804,-0.120789341608402,-0.171423669682649,-0.060597644131253,-0.147253236232425,0.892132914071473,-0.680889620748713,"Fn1","14268"
"ENSMUSG00000026249",-0.870092502337392,-0.16436802101458,0.000197245014593499,-0.225102559746476,-0.421876175811393,0.875113749889661,-0.268319748293476,"Serpine2","20720"
"ENSMUSG00000026358",-0.936223583043856,-0.133191753058036,-0.453068604163564,0.141919991814157,0.0484837169036058,0.94298775430167,-0.529962500479465,"Rgs1","50778"
"ENSMUSG00000026389",-0.888505245107944,0.0412112853314886,-0.452887440029958,0.0971138983465944,0.0844382732731362,0.880410272865874,-0.656196944321164,"Steap3","68428"
"ENSMUSG00000026398",-0.908768797654078,-0.145729187915656,-0.45425786350496,0.163760337883432,-0.0351459559607825,0.895442693870576,-0.36215805884824,"Nr5a2","26424"
"ENSMUSG00000026405",-0.837074816591524,-0.333188250597388,-0.227995023639713,-0.0306913837676277,-0.232369908485526,0.840152998641593,-0.197320313484135,"C4bp","12269"
"ENSMUSG00000026475",-0.912184118748831,-0.168776181986315,-0.306959458344369,0.0788327434328023,-0.107047512137104,0.90196242893583,-0.424723841919587,"Rgs16","19734"
"ENSMUSG00000026478",-0.810838263465144,-0.345745406323574,0.0509436572850413,-0.309348706318257,-0.385169577974283,0.88092533877454,-0.68917993943178,"Lamc1","226519"
"ENSMUSG00000026535",-0.822744953843182,-0.329802376885828,-0.0914922981258115,-0.234928708392975,-0.284727172502254,0.888068013393173,-0.663995328998658,"Ifi202b","26388"
"ENSMUSG00000026580",-0.889923204184096,-0.242136699793006,-0.192846249484434,-0.0898361790585987,-0.203069987783254,0.924710198320668,-0.549729643205561,"Selp","20344"
"ENSMUSG00000026582",-0.896937892163452,-0.229600921357457,-0.131125878215702,-0.152969786739197,-0.30595020530458,0.936868049701474,-0.585924789237521,"Sele","20339"
"ENSMUSG00000026586",-0.792402573012568,0.175489645537115,-0.231136590872277,-0.0842238982923627,-0.0555910193955586,0.805212999135993,-0.742793281100956,"Prrx1","18933"
"ENSMUSG00000026620",-0.81320168856207,-0.140590363525466,0.0431676605391998,-0.264618504564926,-0.330962258707081,0.834084055263694,-0.620006738111422,"Mark1","226778"
"ENSMUSG00000026623",-0.782125130135373,-0.110681358752345,-0.246891470440413,-0.0696702291662125,0.0226856869597082,0.82702974756948,-0.746804108990942,"Lpgat1","226856"
"ENSMUSG00000026656",-0.889764882749921,-0.182275749782892,-0.0638987606423591,-0.248597634923815,-0.240937812115513,0.938231355987262,-0.723578892250159,"Fcgr2b","14130"
"ENSMUSG00000026675",-0.837930370777581,-0.247445342566333,-0.0642784161650667,-0.220214849360004,-0.256384436047873,0.901881878643765,-0.515058836594327,"Hsd17b7","15490"
"ENSMUSG00000026678",-0.929412732069525,-0.0982844829213691,-0.312888766871162,0.0457559379044107,-0.158306841903879,0.891526854063388,-0.38670992978174,"Rgs5","19737"
"ENSMUSG00000026712",-0.933711300798738,-0.0935477998942115,-0.373102869000547,0.115054162879541,-0.109191470944538,0.90187229692131,-0.376880052330757,"Mrc1","17533"
"ENSMUSG00000026728",-0.941915063574329,-0.177437156162807,-0.182159854013683,-0.12394165189422,-0.268108773177985,0.961135223914375,-0.558486615164516,"Vim","22352"
"ENSMUSG00000026817",-0.874925992609225,0.208212356109274,-0.319805640056278,0.0419113896637128,-0.0614318418228629,0.834058797410377,-0.371087145301577,"Ak1","11636"
"ENSMUSG00000026840",-0.768687966437404,-0.310385758922083,-0.056492639772089,-0.220305208301601,-0.2385122686952,0.84193986171394,-0.735253104285567,"Lamc3","23928"
"ENSMUSG00000026866",-0.858882834039117,-0.158520099110212,-0.376231421158473,0.0947386880431978,-0.0713795787121308,0.864477345408922,-0.438545559900651,"Kynu","70789"
"ENSMUSG00000026958",-0.893355680359711,-0.302651984022696,-0.295633958005644,0.057053178536299,-0.261340996128805,0.85382336513204,-0.217392987099762,"Dpp7","83768"
"ENSMUSG00000026971",-0.774459724137421,-0.447802898176996,-0.0164868868267163,-0.257691064851899,-0.347940484965342,0.832614802976862,-0.414342575483437,"Itgb6","16420"
"ENSMUSG00000026980",-0.909247132968003,-0.15237940036039,-0.515596693014037,0.301530463210014,0.0572231810086919,0.852638836516949,-0.33205257200931,"Ly75","17076"
"ENSMUSG00000026981",-0.881473546575765,-0.201202610399311,-0.325606420925929,0.0723752885869246,-0.10763186450644,0.883123347796328,-0.348272367880392,"Il1rn","16181"
"ENSMUSG00000027004",-0.906251901935614,-0.0879647547178256,-0.253276559251352,-0.0158314593577281,-0.150426062728912,0.886090983483116,-0.401386271566704,"Frzb","20378"
"ENSMUSG00000027068",-0.828377899128558,-0.205724047075781,-0.0819133106199424,-0.256297759835845,-0.254203663536324,0.897080170108108,-0.634326577081559,"Dhrs9","241452"
"ENSMUSG00000027102",-0.902941790532055,-0.0795810792243368,-0.174531732025878,-0.155308029576913,-0.26288779843204,0.926402315595163,-0.616837984064703,"Hoxd8","15437"
"ENSMUSG00000027199",-0.883179292973551,-0.339361802312968,-0.0356257044646852,-0.276132669649024,-0.345078110550423,0.937647454711444,-0.588450473917075,"Gatm","67092"
"ENSMUSG00000027227",-0.87478202794518,0.0847832382329062,-0.694797098601921,0.406495287896427,0.315218110612361,0.821636925693024,-0.391748025515305,"Sord","20322"
"ENSMUSG00000027239",-0.907206545346012,-0.401220613562272,-0.0952737643086205,-0.203909382297237,-0.323499093799656,0.959349838972425,-0.5338156108463,"Mdk","17242"
"ENSMUSG00000027322",-0.9128278297575,-0.188411805233148,-0.471478240751021,0.270340146158544,0.0066849972298409,0.870947000918944,-0.321794276305572,"Siglec1","20612"
"ENSMUSG00000027338",-0.923334188471328,-0.268199428910284,-0.0590061072956039,-0.258326257539474,-0.35004365332601,0.965059680807076,-0.581989354886409,"Prnd","26434"
"ENSMUSG00000027400",-0.922235019949265,-0.306192913148478,-0.182450342506143,-0.115962866403191,-0.231824056996373,0.950922205499068,-0.456979766502492,"Pdyn","18610"
"ENSMUSG00000027408",-0.913312800237428,-0.188760605517902,-0.0661792558645259,-0.273045562740918,-0.308788006405604,0.969048760054255,-0.63281108533311,"Cpxm1","56264"
"ENSMUSG00000027555",-0.883559582012367,0.234249936593368,-0.362466071837983,0.0806178922114403,0.0243855420657185,0.852185859181108,-0.549427570903766,"Car13","71934"
"ENSMUSG00000027611",-0.965517875829563,-0.247347396786485,-0.154662890154075,-0.155050132663812,-0.298226912955155,0.989535792200998,-0.516783548623446,"Procr","19124"
"ENSMUSG00000027656",-0.917435107658577,-0.24367150697898,-0.341192613617931,-0.0188756611087767,-0.0930696780501686,0.944714822568957,-0.60676736296766,"Wisp2",NA
"ENSMUSG00000027663",-0.833658591742441,-0.31070173510156,0.135370848110776,-0.413692219200134,-0.493934390751357,0.885485746930435,-0.591616744108289,"Zmat3","22401"
"ENSMUSG00000027698",-0.864636820032214,-0.117538756553608,-0.379675509066968,0.139921211212356,-0.0757676864832414,0.823279918396869,-0.379581860013671,"Nceh1","320024"
"ENSMUSG00000027737",-0.910241721801563,-0.318849958188808,-0.105845794479576,-0.191839994999802,-0.236806422331797,0.955274734619931,-0.576046679255408,"Slc7a11","26570"
"ENSMUSG00000027748",-0.878238405277612,-0.180929428412819,-0.0941136594986061,-0.222876818632773,-0.293014472905612,0.933028999766366,-0.60088960984133,"Trpc4","22066"
"ENSMUSG00000027797",-0.896173881328957,-0.107387568804396,-0.195862018505902,-0.0845561504983475,-0.127147925127161,0.918649648059124,-0.669862674166744,"Dclk1","13175"
"ENSMUSG00000027831",-0.868320285957578,-0.228612415336147,-0.102453638635732,-0.0650697947444004,-0.358340731204094,0.845300145055457,-0.216878456034589,"Veph1","72789"
"ENSMUSG00000027848",-0.847076556594019,0.0396629229932536,-0.165852667684768,-0.226242216432848,-0.168921290771483,0.906896677689304,-0.738284926964311,"Olfml3","99543"
"ENSMUSG00000027907",-0.87194155725055,-0.219244037881603,-0.0277410294118367,-0.263198071393276,-0.436699363669912,0.883602514369877,-0.346866955570297,"S100a11","20195"
"ENSMUSG00000027955",-0.91770801676443,-0.228758972150499,-0.446872594386773,0.118575342140262,0.00677207119089348,0.924298472596402,-0.514335495751226,"Fam198b",NA
"ENSMUSG00000028019",-0.939376753303513,-0.154993549828951,-0.261156079125178,-0.0967241662129416,-0.204093785064367,0.96360795514984,-0.582347595722911,"Pdgfc","54635"
"ENSMUSG00000028031",-0.912739580122188,-0.23646760995563,-0.211816670544525,-0.0220750053620223,-0.270805412662546,0.910212159413958,-0.335368093956816,"Dkk2","56811"
"ENSMUSG00000028037",-0.817487457204364,-0.202760699867632,-0.327535273397479,0.0490315412361489,0.0500643140794278,0.852549160464652,-0.682863270554839,"Ifi44","99899"
"ENSMUSG00000028111",-0.95725489473733,-0.175989576960175,-0.215642227179482,-0.0855848561387211,-0.22037987394248,0.971937422413475,-0.477567293983769,"Ctsk","13038"
"ENSMUSG00000028197",-0.963927267244393,-0.162970938951885,-0.311464063546987,0.0261624153435154,-0.10887377211383,0.967890738283604,-0.573859205905574,"Col24a1","71355"
"ENSMUSG00000028211",-0.903443131853853,-0.0955016593813463,-0.34410852466803,0.0146827523547466,-0.00316628099104591,0.931792788495714,-0.662061975332039,"Trp53inp1","60599"
"ENSMUSG00000028238",-0.914226522196575,-0.252608349990005,-0.229472967862806,-0.0207232597203646,-0.26334504908454,0.910873412943391,-0.309019766344512,"Atp6v0d2","242341"
"ENSMUSG00000028249",-0.928846183541128,-0.30450940589532,-0.0631455326676041,-0.209327752506081,-0.384479096330905,0.945115949712631,-0.446495928032911,"Sdcbp","53378"
"ENSMUSG00000028278",-0.91704985759526,-0.175664600142728,-0.0457545036467663,-0.27406572599645,-0.311610061174343,0.961351073915006,-0.646734311580156,"Rragd","52187"
"ENSMUSG00000028327",-0.930749328859431,-0.257043590271462,-0.403319471783273,0.16861572928084,-0.0974202944163302,0.890849751135471,-0.229795145325983,"Stra6l","74152"
"ENSMUSG00000028339",-0.95843182926611,-0.285906390578342,-0.194155916287742,-0.0651798500982963,-0.291153630647209,0.951462704685067,-0.424739365039588,"Col15a1","12819"
"ENSMUSG00000028351",-0.895633601540091,-0.210468181665843,-0.0826192759174168,-0.260178324367933,-0.289286336852855,0.949848482369494,-0.639157398713642,"Brinp1","56710"
"ENSMUSG00000028364",-0.923213721721272,-0.22770842633976,-0.0733122072805793,-0.227413993460677,-0.301951139303594,0.962234183031101,-0.641014190320263,"Tnc","21923"
"ENSMUSG00000028369",-0.886123939737258,-0.152229932086124,-0.461846916606743,0.197807186318011,0.108307754081845,0.888251770745263,-0.631532145941277,"Svep1","64817"
"ENSMUSG00000028373",-0.855978540102645,-0.0445579517942047,-0.23623727760404,-0.0580360695448473,-0.056161010632688,0.893982213801052,-0.666957237558029,"Astn2","56079"
"ENSMUSG00000028494",-0.873413893419916,-0.304711597262294,-0.117845536565128,-0.182281873836118,-0.388970828830887,0.901297202527727,-0.403299393586137,"Plin2","11520"
"ENSMUSG00000028497",-0.937796371464476,-0.198529703125521,-0.430516959547945,0.105303147911015,0.0338241942735834,0.943085904931819,-0.538803207551992,"Hacd4","66775"
"ENSMUSG00000028581",-0.928655913103448,-0.151040906418849,-0.427872559503596,0.152697946053597,-0.0548251748936919,0.905994120936975,-0.342166278352831,"Laptm5","16792"
"ENSMUSG00000028583",-0.842790174270827,-0.380783774424078,-0.251178413613909,-0.0681100192287015,-0.210921317808539,0.868832490297688,-0.328916449032845,"Pdpn","14726"
"ENSMUSG00000028599",-0.916674176315438,-0.248908440800866,-0.203353673136919,-0.024329883646664,-0.261520321909198,0.899673613732863,-0.341999333483389,"Tnfrsf1b","21938"
"ENSMUSG00000028600",-0.783442833701384,-0.106932180720388,-0.0906218956165349,-0.223331447507923,-0.11813429341369,0.8466870286093,-0.791202146649624,"Podn","242608"
"ENSMUSG00000028633",-0.87269469855348,-0.171814958890294,-0.0036840219648975,-0.244579210400066,-0.353133550241984,0.881440551914687,-0.434475929016629,"Ctps",NA
"ENSMUSG00000028673",-0.860060833445837,-0.263190841349812,-0.191271811174684,-0.0852488755857116,-0.305268177548253,0.85976534034192,-0.186671057143812,"Fuca1","71665"
"ENSMUSG00000028691",-0.863316107035966,-0.347490631404053,-0.0728151591514292,-0.157556150795677,-0.404983365452933,0.856994166878948,-0.180560294619369,"Prdx1","18477"
"ENSMUSG00000028698",-0.881336505199506,-0.24312539786251,-0.0568999952479861,-0.237350897851173,-0.258520227849445,0.914690789143618,-0.57458540358746,"Pik3r3","18710"
"ENSMUSG00000028763",-0.85787941158595,-0.340168776151726,-0.251743521710299,0.0535999270252682,-0.1535515654915,0.866205977374813,-0.554287943364769,"Hspg2","15530"
"ENSMUSG00000028893",-0.886084505030442,-0.0327343826012928,-0.167388546881488,-0.142093317030295,-0.273339824644036,0.879504248421491,-0.352221231044849,"Sesn2","230784"
"ENSMUSG00000028970",-0.810638332754919,-0.0459647817303107,-0.0943908845468516,-0.260388315456452,-0.206097679066208,0.856394548757812,-0.789663518374074,"Abcb1b","18669"
"ENSMUSG00000029086",-0.822862592283238,-0.252366878589516,-0.000835667365138035,-0.30565736596575,-0.25767958310325,0.893099195900996,-0.708778142813523,"Prom1","19126"
"ENSMUSG00000029092",-0.822800407342696,-0.373351462411395,-0.017186669039193,-0.188293424527902,-0.330654088274368,0.861602952436502,-0.483843623638224,"D5Ertd615e","52401"
"ENSMUSG00000029103",-0.901704901125365,-0.212012537674039,-0.153731162384737,-0.156957153757281,-0.334894526668956,0.91875515111873,-0.399333542133281,"Lrpap1","16976"
"ENSMUSG00000029119",-0.957357776773509,-0.111498293531325,-0.519895752904976,0.265218163171182,0.0565943387621398,0.911336823464054,-0.284509324304913,"Man2b2","17160"
"ENSMUSG00000029174",-0.947717342601405,-0.15596824344171,-0.271990791800902,-0.0336910255719944,-0.127902151365471,0.971510789175092,-0.599534040356808,"Tbc1d1","57915"
"ENSMUSG00000029304",-0.942944025630025,-0.268793249997192,-0.304133831846541,0.0710322937913201,-0.157631314480173,0.925173021036702,-0.291412228494818,"Spp1","20750"
"ENSMUSG00000029401",-0.896774858595389,-0.333944770300285,-0.169137186581073,-0.103448580746516,-0.282458796012547,0.910899214981899,-0.308262222952669,"Rilpl2","80291"
"ENSMUSG00000029417",-0.778138902314969,-0.252815677835737,-0.100817572393435,-0.181709081431034,-0.21444829683588,0.848801678682393,-0.528619155158869,"Cxcl9","17329"
"ENSMUSG00000029581",-0.942329810219092,-0.239074421410783,-0.105357436075856,-0.19506472091973,-0.280034786129275,0.980388403815297,-0.608514682234802,"Fscn1","14086"
"ENSMUSG00000029608",-0.95114802141611,-0.355800466377681,-0.320735412467654,0.0426353922005683,-0.0932085009668378,0.964165118467747,-0.507674007879197,"Rph3a","19894"
"ENSMUSG00000029661",-0.906041892937367,-0.113592261885739,-0.141966281313494,-0.122691981250814,-0.21555870676037,0.932558573633239,-0.629833285867977,"Col1a2","12843"
"ENSMUSG00000029762",-0.942394991164302,-0.0793211074280216,-0.329670801509913,0.0105667498815657,-0.0648006199461655,0.93807546833027,-0.44234779022706,"Akr1b8","14187"
"ENSMUSG00000029763",-0.91479248461428,-0.317100114270971,-0.135915080011663,-0.110313874513887,-0.201907582191969,0.937758157886613,-0.583206677955139,"Exoc4","20336"
"ENSMUSG00000029802",-0.831485807707752,-0.0340269428985886,-0.562453948536107,0.22895526991299,0.0692366901340392,0.808691991123622,-0.395618594300167,"Abcg2","26357"
"ENSMUSG00000029810",-0.932610692899731,-0.27007393745585,-0.101783955707647,-0.222410269612543,-0.314628935708431,0.966322768785523,-0.540717524699808,"Tmem176b","65963"
"ENSMUSG00000029811",-0.937513770724155,-0.177299210277805,-0.24784958244476,-0.111248784227297,-0.140920865123524,0.969586431001879,-0.606210813794855,"Aoc1","76507"
"ENSMUSG00000029816",-0.961705316956502,-0.23391798961855,-0.258399257035686,-0.0263070989980132,-0.178174809429629,0.973895152387155,-0.465817953960521,"Gpnmb","93695"
"ENSMUSG00000029819",-0.92665425675617,-0.20008464257559,-0.266712494905618,-0.0303263830072174,-0.151747308714714,0.949669650642508,-0.496910021839468,"Npy","109648"
"ENSMUSG00000029915",-0.92675505213209,-0.201401712734984,-0.427871674416245,0.168614357138559,-0.0190617230474664,0.913936454094759,-0.290532769066581,"Clec5a","23845"
"ENSMUSG00000029919",-0.959700709821564,-0.20767154208212,-0.392343169179753,0.0771546765336383,-0.0616123460327615,0.960772913397698,-0.539933007276961,"Hpgds","54486"
"ENSMUSG00000029925",-0.940140060401347,-0.179399820424623,-0.453659624507123,0.193434765677208,-0.0359481562000854,0.916662540679369,-0.405021127817454,"Tbxas1","21391"
"ENSMUSG00000030000",-0.857321155817337,-0.301491781180018,-0.208075231552415,-0.113560858004914,-0.151354230689192,0.895710244500436,-0.640433690536273,"Add2","11519"
"ENSMUSG00000030047",-0.900459249096874,-0.0694712046669591,-0.459898154762886,0.144590321979107,0.00738865704222866,0.89423274622779,-0.430753016968882,"Arhgap25","232201"
"ENSMUSG00000030077",-0.806443016321141,0.24930906413312,-0.258957574993093,-0.0425275012936974,-0.0313694612737597,0.823085610490807,-0.58900675250544,"Chl1","12661"
"ENSMUSG00000030096",-0.904593944562341,-0.122711899359351,-0.645536859857514,0.430197306121869,0.216354818787381,0.838566086211112,-0.318455982272765,"Slc6a6","21366"
"ENSMUSG00000030103",-0.943358205344371,-0.0952330067367799,-0.370680521674521,0.117845360682273,-0.0778574052325341,0.9013945153358,-0.312034841367202,"Bhlhe40","20893"
"ENSMUSG00000030116",-0.943980495618018,-0.138595102718194,-0.243237023505568,-0.0286304344626016,-0.258659107046256,0.921892327362194,-0.395814863515524,"Mfap5","50530"
"ENSMUSG00000030123",-0.824082209370565,-0.340663924540935,-0.234500694420031,0.0363115072091991,-0.119845513549848,0.841048982143504,-0.459529071228457,"Plxnd1","67784"
"ENSMUSG00000030144",-0.873850945589467,-0.339181642975293,-0.227633774807203,-0.0992739975972809,-0.241398160937344,0.911303600124773,-0.441390987350963,"Clec4d","17474"
"ENSMUSG00000030148",-0.919667545513242,-0.101298899243454,-0.314398691510219,-0.0304473517055276,-0.168394915257168,0.931140017306062,-0.50736080959315,"Clec4a2","26888"
"ENSMUSG00000030162",-0.92776584129762,-0.17214045569088,-0.396381629381893,0.182564305462171,-0.0835982284093883,0.881482224831623,-0.332805267951025,"Olr1","108078"
"ENSMUSG00000030214",-0.925342481997702,-0.102224481834867,-0.113932581550316,-0.221181513236096,-0.256913729708753,0.963115828483825,-0.66527748831445,"Plbd1","66857"
"ENSMUSG00000030217",-0.931425962549436,-0.114767046741829,-0.362644480989479,0.017367525934504,-0.0469296955504554,0.962295885469524,-0.623745692407369,"Art4","109978"
"ENSMUSG00000030218",-0.903881780622661,-0.141010655004586,-0.0540780537282926,-0.293199434040815,-0.328638701853931,0.956446893891086,-0.682978179605537,"Mgp","17313"
"ENSMUSG00000030237",-0.890858265008612,-0.234826877398348,-0.111069403417791,-0.177501713992769,-0.297067448782343,0.91709953235504,-0.61694158728125,"Slco1a4","28250"
"ENSMUSG00000030256",-0.920408679188029,-0.0479230015072584,-0.62277298246582,0.382176373434024,0.195269623396088,0.855956285998516,-0.345459203220483,"Bhlhe41","79362"
"ENSMUSG00000030579",-0.837625801863139,-0.138205843593458,-0.389552010088176,0.105190850939523,-0.124825439473868,0.817861327078345,-0.204652453633955,"Tyrobp","22177"
"ENSMUSG00000030605",-0.849368176315189,-0.28645762731588,-0.22097462303867,-0.0113204999735304,-0.233544382652639,0.857799159342974,-0.32697434578958,"Mfge8","17304"
"ENSMUSG00000030609",-0.758960234420404,-0.212453972380325,0.247926544853527,-0.554846301321288,-0.554058024683386,0.841124614996772,-0.644353072843148,"Aen","68048"
"ENSMUSG00000030650",-0.792082715951286,-0.395599078247086,-0.00187442414776066,-0.261748199431348,-0.242996706168044,0.843011915770318,-0.48801619088031,"Tmc5","74424"
"ENSMUSG00000030657",-0.920239682320222,-0.170180029654423,-0.509570484958282,0.177420306590502,0.0774041883895498,0.9152111685668,-0.544063069731959,"Xylt1","233781"
"ENSMUSG00000030683",-0.967850409920411,-0.203206915024873,-0.240505251651569,-0.0319333812427415,-0.240979704703687,0.966633756406055,-0.471736780080849,"Sez6l2","233878"
"ENSMUSG00000030737",-0.901557737258805,-0.0980063466919947,-0.453186792883285,0.149978404877302,-0.0420805519561503,0.890151852624126,-0.47275843352697,"Slco2b1","101488"
"ENSMUSG00000030789",-0.95457344970561,-0.130930233441499,-0.351900681164535,0.09569890729832,-0.106649441972766,0.931956789631795,-0.410279704427497,"Itgax","16411"
"ENSMUSG00000030862",-0.941977389426521,-0.190958721637706,-0.179631695127698,-0.114233631585513,-0.239739615334204,0.956347638676504,-0.546398030145624,"Cpxm2","55987"
"ENSMUSG00000030954",-0.819217205664201,-0.197596900624313,0.00310226278227097,-0.309560936493824,-0.265567579131941,0.870125894729413,-0.611065151852655,"Gp2","67133"
"ENSMUSG00000031007",-0.925543616977727,-0.27463864510127,-0.0757345116526015,-0.241993794584181,-0.389485826440016,0.955790216140615,-0.507217384160717,"Atp6ap2","70495"
"ENSMUSG00000031196",-0.915928384123966,-0.0944828421200863,-0.475872462862863,0.156576385758855,0.0443173668183495,0.919700923220097,-0.524766581725967,"F8","14069"
"ENSMUSG00000031239",-0.896274038142107,0.00634812229934767,-0.0838343449374726,-0.230214084386499,-0.348526351881183,0.918433925591436,-0.539976240312327,"Itm2a","16431"
"ENSMUSG00000031266",-0.949500082992151,-0.233738926404617,-0.279975888409426,-0.0184569244301326,-0.208450564287832,0.951321225981302,-0.396382877586209,"Gla","11605"
"ENSMUSG00000031375",-0.881291619823195,-0.279806143914264,-0.043351932508993,-0.230136172249732,-0.319298640144587,0.937394906258603,-0.642552786410176,"Bgn","12111"
"ENSMUSG00000031438",-0.94966791423444,-0.298757691657077,-0.317177092303781,0.0542534620434166,-0.160134638909355,0.932923670033655,-0.2959326549042,"Rnf128","66889"
"ENSMUSG00000031451",-0.900649805863502,-0.216862500176938,-0.162961715431892,-0.192265171974769,-0.23547124638334,0.935299220541741,-0.516298142512004,"Gas6","14456"
"ENSMUSG00000031502",-0.883872900821813,-0.45043898989297,0.0109907832122829,-0.244249906716813,-0.440285514778843,0.919661103879444,-0.482807962134747,"Col4a1","12826"
"ENSMUSG00000031503",-0.902826708714074,-0.423332046276338,-0.0646233205217705,-0.182274524008797,-0.365375997007838,0.934427791189103,-0.525818934593698,"Col4a2","12827"
"ENSMUSG00000031506",-0.902325303553532,-0.00324722235742141,-0.424670693594567,0.0702532444903949,0.00907767218414688,0.918517032567283,-0.523214051022695,"Ptpn7","320139"
"ENSMUSG00000031548",-0.842184439396043,-0.0603397366992651,-0.294057451026941,-0.0409304604201517,-0.0360460162668953,0.879883076674944,-0.680237398226483,"Sfrp1","20377"
"ENSMUSG00000031558",-0.898399478858719,-0.0721811864318189,-0.338078447113881,0.0725729573125804,0.0258359321227627,0.903474807034621,-0.655523967177636,"Slit2","20563"
"ENSMUSG00000031594",-0.810583579751477,-0.539129586072781,-0.149414118261547,-0.0553899201375171,-0.227648229941815,0.82059966707529,-0.232172084367092,"Fgl1","234199"
"ENSMUSG00000031626",-0.899889991838191,-0.179437910177021,-0.0443100180999744,-0.28352005546845,-0.335843258757507,0.92897228469354,-0.61818220103957,"Sorbs2","234214"
"ENSMUSG00000031665",-0.805409176281374,-0.378654843685776,0.145572102408976,-0.422478178507296,-0.480509931389013,0.86949876383079,-0.606273291400177,"Sall1","58198"
"ENSMUSG00000031709",-0.909526273582965,-0.22948870325064,-0.0337687074779302,-0.27013343640507,-0.343603446350615,0.950125263412914,-0.637393134646926,"Tbc1d9","71310"
"ENSMUSG00000031740",-0.876370573800681,-0.135525016906316,-0.138036124654543,-0.204656325842482,-0.188866312896097,0.942497443041013,-0.758124368305098,"Mmp2","17390"
"ENSMUSG00000031762",-0.886730890756358,-0.128226508173332,-0.176380214931167,-0.181571095000563,-0.307253345796626,0.89395285591603,-0.41496208924868,"Mt2","17750"
"ENSMUSG00000031765",-0.859013598680764,-0.0690282340222203,-0.233875658495765,-0.0941938278197326,-0.275313539984248,0.840524454825859,-0.298481102695046,"Mt1","17748"
